"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61222,42,59699,1474,0,7,1248060,"JP-01"
"Aomori","青森県",5901,4,5859,38,0,0,102794,"JP-02"
"Iwate","岩手県",3487,0,3434,53,0,0,134248,"JP-03"
"Miyagi","宮城県",16286,2,16166,118,0,0,262185,"JP-04"
"Akita","秋田県",1934,0,1907,27,0,0,27573,"JP-05"
"Yamagata","山形県",3604,0,3548,56,0,0,113194,"JP-06"
"Fukushima","福島県",9495,5,9314,176,0,0,463083,"JP-07"
"Ibaraki","茨城県",24468,15,24233,220,1,0,40567,"JP-08"
"Tochigi","栃木県",15508,11,15380,117,0,0,521416,"JP-09"
"Gunma","群馬県",17095,128,16791,176,2,0,345680,"JP-10"
"Saitama","埼玉県",115959,74,114826,1059,3,0,1622468,"JP-11"
"Chiba","千葉県",100569,55,99483,1028,0,3,1214091,"JP-12"
"Tokyo","東京都",382472,206,379094,3172,3,0,4099785,"JP-13"
"Kanagawa","神奈川県",169481,139,168027,1315,1,0,1801176,"JP-14"
"Niigata","新潟県",8135,84,7989,62,0,0,320809,"JP-15"
"Toyama","富山県",4868,0,4816,52,0,0,130133,"JP-16"
"Ishikawa","石川県",7970,1,7818,129,0,22,211347,"JP-17"
"Fukui","福井県",3115,0,3077,38,0,0,125819,"JP-18"
"Yamanashi","山梨県",5159,2,5128,29,0,0,131552,"JP-19"
"Nagano","長野県",8896,4,8851,97,1,56,361159,"JP-20"
"Gifu","岐阜県",19273,7,19046,219,0,1,465332,"JP-21"
"Shizuoka","静岡県",26869,49,26606,209,0,5,712801,"JP-22"
"Aichi","愛知県",106681,54,105466,1161,0,0,1487982,"JP-23"
"Mie","三重県",14818,1,14981,163,0,327,264874,"JP-24"
"Shiga","滋賀県",12442,9,12329,104,0,0,291267,"JP-25"
"Kyoto","京都府",36017,20,35704,292,0,1,464445,"JP-26"
"Osaka","大阪府",203330,107,200159,3064,9,0,4159745,"JP-27"
"Hyogo","兵庫県",78757,61,77298,1398,2,0,847661,"JP-28"
"Nara","奈良県",15937,1,15787,149,0,0,278652,"JP-29"
"Wakayama","和歌山県",5303,0,5136,62,0,105,68098,"JP-30"
"Tottori","鳥取県",1669,0,1639,5,0,25,166394,"JP-31"
"Shimane","島根県",1733,0,1728,5,0,0,63489,"JP-32"
"Okayama","岡山県",15551,6,15404,136,1,5,305825,"JP-33"
"Hiroshima","広島県",22175,1,21972,202,0,0,975796,"JP-34"
"Yamaguchi","山口県",5794,2,5699,93,0,0,211176,"JP-35"
"Tokushima","徳島県",3291,0,3225,66,0,0,115230,"JP-36"
"Kagawa","香川県",4705,0,4666,38,0,1,143361,"JP-37"
"Ehime","愛媛県",5412,0,5330,82,0,0,170783,"JP-38"
"Kochi","高知県",4167,0,4134,33,0,0,105447,"JP-39"
"Fukuoka","福岡県",74684,34,74019,625,3,6,1409739,"JP-40"
"Saga","佐賀県",5866,0,5891,30,0,55,118685,"JP-41"
"Nagasaki","長崎県",6119,0,6046,73,0,0,200899,"JP-42"
"Kumamoto","熊本県",14395,0,14259,136,0,0,124803,"JP-43"
"Oita","大分県",8187,0,8103,84,0,0,301349,"JP-44"
"Miyazaki","宮崎県",6153,0,6096,41,0,16,73131,"JP-45"
"Kagoshima","鹿児島県",9105,0,9037,66,0,2,175749,"JP-46"
"Okinawa","沖縄県",50370,31,49944,398,0,3,430741,"JP-47"
