"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",546808,59488,485025,2237,6,58,2701024,"JP-01"
"Aomori","青森県",107443,13493,93793,157,0,0,327671,"JP-02"
"Iwate","岩手県",69366,9510,59727,129,0,0,374068,"JP-03"
"Miyagi","宮城県",173968,26545,144758,247,11,2418,752182,"JP-04"
"Akita","秋田県",58751,13305,45363,83,3,0,69427,"JP-05"
"Yamagata","山形県",56488,10731,45650,117,1,10,219141,"JP-06"
"Fukushima","福島県",104996,16626,88135,235,4,0,983888,"JP-07"
"Ibaraki","茨城県",259270,21905,236853,512,8,0,1477266,"JP-08"
"Tochigi","栃木県",160174,26901,132933,340,8,0,864677,"JP-09"
"Gunma","群馬県",157580,47244,118718,380,3,8762,783045,"JP-10"
"Saitama","埼玉県",918032,81232,834985,1815,38,0,3506041,"JP-11"
"Chiba","千葉県",737023,66042,633518,2018,19,35445,2547441,"JP-12"
"Tokyo","東京都",2568265,262571,2300793,4901,42,0,8479072,"JP-13"
"Kanagawa","神奈川県",1205748,70904,1132360,2484,71,0,4000427,"JP-14"
"Niigata","新潟県",147092,21638,125351,103,2,0,815662,"JP-15"
"Toyama","富山県",76926,14409,62402,115,7,0,305272,"JP-16"
"Ishikawa","石川県",104625,15353,89038,211,3,23,628369,"JP-17"
"Fukui","福井県",75034,11426,63548,60,3,0,402678,"JP-18"
"Yamanashi","山梨県",63378,9207,54163,89,0,81,443620,"JP-19"
"Nagano","長野県",133562,15906,114667,227,3,2762,887705,"JP-20"
"Gifu","岐阜県",194812,27744,163852,402,3,2814,1112719,"JP-21"
"Shizuoka","静岡県",333628,45528,275276,531,13,12293,1563542,"JP-22"
"Aichi","愛知県",972048,133059,836667,2322,35,0,3422292,"JP-23"
"Mie","三重県",162758,26604,138921,380,1,3147,669849,"JP-24"
"Shiga","滋賀県",162561,25628,136677,256,3,0,815994,"JP-25"
"Kyoto","京都府",357005,68236,283196,802,80,4771,1053942,"JP-26"
"Osaka","大阪府",1632483,212719,1414137,5627,60,0,8679153,"JP-27"
"Hyogo","兵庫県",738509,90625,645453,2441,38,10,2078168,"JP-28"
"Nara","奈良県",159210,35922,122854,434,11,0,643902,"JP-29"
"Wakayama","和歌山県",88144,12183,75487,165,1,309,253816,"JP-30"
"Tottori","鳥取県",38598,7736,30446,34,1,382,569344,"JP-31"
"Shimane","島根県",54311,8256,45997,58,0,0,307215,"JP-32"
"Okayama","岡山県",175742,20921,140502,298,11,14021,723970,"JP-33"
"Hiroshima","広島県",268117,47069,220498,550,10,0,2221351,"JP-34"
"Yamaguchi","山口県",98934,18109,80593,232,4,0,707582,"JP-35"
"Tokushima","徳島県",47815,8200,39537,98,4,20,266801,"JP-36"
"Kagawa","香川県",90661,13782,76687,192,3,0,345597,"JP-37"
"Ehime","愛媛県",98350,20178,77979,193,6,0,503674,"JP-38"
"Kochi","高知県",58569,11353,47057,159,11,0,386929,"JP-39"
"Fukuoka","福岡県",809748,104544,685214,1488,23,18502,3463874,"JP-40"
"Saga","佐賀県",109653,13764,88936,160,0,6793,365273,"JP-41"
"Nagasaki","長崎県",128054,34661,98917,173,3,5697,581787,"JP-42"
"Kumamoto","熊本県",229616,30712,198471,433,15,0,434793,"JP-43"
"Oita","大分県",118938,15082,103646,210,5,0,762030,"JP-44"
"Miyazaki","宮崎県",126787,22360,103805,213,5,409,219491,"JP-45"
"Kagoshima","鹿児島県",194051,29262,161003,300,7,3486,601645,"JP-46"
"Okinawa","沖縄県",420401,32618,386855,537,22,391,1080267,"JP-47"
