都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1339531,3964610,17359,4,717238,4554,600380
青森県,279425,415661,4156,0,151129,644,123496
岩手県,234563,716548,3157,0,103563,616,127227
宮城県,537246,1311635,21167,2,204624,955,310500
秋田県,200135,81563,8357,1,89825,595,101358
山形県,226853,373691,6524,0,90443,360,129526
福島県,404437,1156057,3568,2,180682,846,219341
茨城県,636627,1985898,19583,3,301424,1291,314329
栃木県,422241,1278553,5268,0,215803,1070,200100
群馬県,440001,1267817,7747,1,225131,1092,206031
埼玉県,1796850,5266485,17441,3,1160893,3952,614564
千葉県,1461810,3849699,15910,3,904076,3911,537913
東京都,4336709,12195025,47152,2,3093983,8053,1187521
神奈川県,2214661,7166105,2625,4,1450734,4294,757008
新潟県,456807,1333074,6348,0,223993,440,226026
富山県,236643,505262,3085,0,123822,313,109423
石川県,278406,763788,3844,0,155716,509,118337
福井県,199805,609074,1809,0,110918,196,86882
山梨県,190394,822767,1151,0,93672,412,95159
長野県,458721,1495712,1493,1,457039,870,681
岐阜県,541301,1852308,104,1,284881,1113,255203
静岡県,865833,2564185,8102,0,478956,1395,377380
愛知県,2107467,5850142,2557,1,2099891,4311,708
三重県,459877,1177987,10042,0,226621,1041,222173
滋賀県,373381,1383923,5230,1,225722,674,141755
京都府,676668,1584102,12812,13,459222,1654,202980
大阪府,2826500,12917144,14421,6,2032077,8469,771533
兵庫県,1466111,2465506,12817,2,986750,3863,462681
奈良県,345776,1027622,29827,2,195268,864,119817
和歌山県,238859,319456,31,1,129448,522,108858
鳥取県,141988,1159199,9157,0,44778,262,87791
島根県,168363,544639,459,1,167507,299,98
岡山県,490648,1247165,593,2,488643,850,562
広島県,800843,3352735,15817,1,409656,1359,374011
山口県,314034,1217831,2896,0,158495,749,151894
徳島県,166668,463931,1309,0,90741,420,74198
香川県,252438,573356,2575,1,138120,618,111125
愛媛県,316248,996902,3722,2,156705,693,155128
高知県,169227,494109,4979,0,94023,597,69628
福岡県,1584639,3918607,26428,3,1029285,3182,525744
佐賀県,260843,377021,12712,0,125171,492,122468
長崎県,336442,1171672,21276,1,177499,645,137022
熊本県,534543,540288,6761,1,320699,1303,205780
大分県,303154,1009928,2098,0,172076,772,128208
宮崎県,319958,238860,3752,0,189320,776,126110
鹿児島県,441778,944226,509,1,286186,884,154199
沖縄県,577516,1435362,764,1,494076,1011,81665
