"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",420850,23158,393045,2115,4,2532,2501739,"JP-01"
"Aomori","青森県",79875,10163,69589,123,0,0,291968,"JP-02"
"Iwate","岩手県",48301,6431,41766,104,0,0,329624,"JP-03"
"Miyagi","宮城県",114750,12172,100358,205,6,2015,674394,"JP-04"
"Akita","秋田県",39057,5326,33657,74,1,0,66164,"JP-05"
"Yamagata","山形県",36912,4244,32567,101,0,0,208405,"JP-06"
"Fukushima","福島県",78146,8167,69750,229,0,0,917904,"JP-07"
"Ibaraki","茨城県",187507,12117,174928,462,3,0,1477266,"JP-08"
"Tochigi","栃木県",112040,13147,98608,285,2,0,806994,"JP-09"
"Gunma","群馬県",114450,15539,102509,331,2,3929,718632,"JP-10"
"Saitama","埼玉県",682313,73858,606786,1669,11,0,3170882,"JP-11"
"Chiba","千葉県",555299,32648,480588,1825,5,40238,2324540,"JP-12"
"Tokyo","東京都",1941548,217311,1719614,4623,14,0,7765804,"JP-13"
"Kanagawa","神奈川県",927588,66263,859053,2272,42,0,3523661,"JP-14"
"Niigata","新潟県",91759,10388,81280,91,2,0,734278,"JP-15"
"Toyama","富山県",50502,8056,42347,99,2,0,277188,"JP-16"
"Ishikawa","石川県",73471,8234,65014,200,0,23,558655,"JP-17"
"Fukui","福井県",49089,6235,42803,51,1,0,365933,"JP-18"
"Yamanashi","山梨県",41073,4250,36772,69,0,18,401267,"JP-19"
"Nagano","長野県",93613,8284,83037,206,0,2086,815972,"JP-20"
"Gifu","岐阜県",132885,13281,117483,358,0,1763,1010190,"JP-21"
"Shizuoka","静岡県",226001,26113,190380,435,1,9073,1413403,"JP-22"
"Aichi","愛知県",691119,80254,608748,2117,9,0,3076564,"JP-23"
"Mie","三重県",109390,13305,98057,324,0,2296,601120,"JP-24"
"Shiga","滋賀県",113574,10494,102855,225,2,0,726908,"JP-25"
"Kyoto","京都府",254909,26627,222831,764,38,4687,927218,"JP-26"
"Osaka","大阪府",1230782,153823,1071695,5264,28,0,8000794,"JP-27"
"Hyogo","兵庫県",528427,48444,477709,2274,17,0,1798414,"JP-28"
"Nara","奈良県",115371,14606,100361,404,8,0,579419,"JP-29"
"Wakayama","和歌山県",57995,5684,51944,122,0,245,207710,"JP-30"
"Tottori","鳥取県",23899,4475,19160,21,0,243,484162,"JP-31"
"Shimane","島根県",37678,8652,28992,34,1,0,273942,"JP-32"
"Okayama","岡山県",122248,5799,107799,255,1,8395,657510,"JP-33"
"Hiroshima","広島県",192437,13546,178383,508,6,0,2084544,"JP-34"
"Yamaguchi","山口県",63234,9298,53744,192,1,0,642271,"JP-35"
"Tokushima","徳島県",30862,3897,26896,87,2,18,245610,"JP-36"
"Kagawa","香川県",62054,7226,54690,138,0,0,312357,"JP-37"
"Ehime","愛媛県",62265,10118,52002,145,2,0,432684,"JP-38"
"Kochi","高知県",38385,4501,33766,118,3,0,340220,"JP-39"
"Fukuoka","福岡県",569726,65364,486264,1311,7,16787,3091490,"JP-40"
"Saga","佐賀県",77540,10384,63414,120,0,3622,325578,"JP-41"
"Nagasaki","長崎県",81958,11101,73970,134,1,3247,490831,"JP-42"
"Kumamoto","熊本県",154729,19807,134586,336,5,0,361511,"JP-43"
"Oita","大分県",79799,11217,68404,178,0,0,683996,"JP-44"
"Miyazaki","宮崎県",79520,12727,66513,155,1,125,203140,"JP-45"
"Kagoshima","鹿児島県",126124,15939,105120,221,1,4844,502440,"JP-46"
"Okinawa","沖縄県",324944,36048,288267,503,20,126,1007021,"JP-47"
