"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61210,41,59694,1474,1,1,1245959,"JP-01"
"Aomori","青森県",5900,3,5859,38,0,0,102689,"JP-02"
"Iwate","岩手県",3487,0,3434,53,0,0,134013,"JP-03"
"Miyagi","宮城県",16286,2,16166,118,0,0,261769,"JP-04"
"Akita","秋田県",1934,0,1907,27,0,0,27571,"JP-05"
"Yamagata","山形県",3604,0,3548,56,0,0,113032,"JP-06"
"Fukushima","福島県",9495,5,9314,176,0,0,462382,"JP-07"
"Ibaraki","茨城県",24466,13,24233,220,1,0,40567,"JP-08"
"Tochigi","栃木県",15505,10,15378,117,0,0,520508,"JP-09"
"Gunma","群馬県",17080,119,16785,176,2,0,344823,"JP-10"
"Saitama","埼玉県",115951,78,114814,1059,3,0,1619408,"JP-11"
"Chiba","千葉県",100566,51,99478,1028,0,9,1213291,"JP-12"
"Tokyo","東京都",382442,189,379081,3172,3,0,4093668,"JP-13"
"Kanagawa","神奈川県",169445,122,168008,1315,1,0,1798131,"JP-14"
"Niigata","新潟県",8125,82,7982,61,0,0,319931,"JP-15"
"Toyama","富山県",4868,0,4816,52,0,0,129931,"JP-16"
"Ishikawa","石川県",7970,1,7818,129,0,22,211018,"JP-17"
"Fukui","福井県",3115,0,3077,38,0,0,125753,"JP-18"
"Yamanashi","山梨県",5158,1,5128,29,0,0,131552,"JP-19"
"Nagano","長野県",8895,4,8850,97,1,56,360700,"JP-20"
"Gifu","岐阜県",19272,7,19045,218,0,2,464491,"JP-21"
"Shizuoka","静岡県",26864,50,26603,209,0,2,712801,"JP-22"
"Aichi","愛知県",106677,56,105460,1161,0,0,1485095,"JP-23"
"Mie","三重県",14818,1,14981,163,0,327,264874,"JP-24"
"Shiga","滋賀県",12441,8,12329,104,0,0,290919,"JP-25"
"Kyoto","京都府",36016,18,35703,292,0,3,463543,"JP-26"
"Osaka","大阪府",203317,115,200138,3064,9,0,4148087,"JP-27"
"Hyogo","兵庫県",78752,60,77294,1398,2,0,845428,"JP-28"
"Nara","奈良県",15936,1,15786,149,0,0,278297,"JP-29"
"Wakayama","和歌山県",5303,0,5136,62,0,105,68094,"JP-30"
"Tottori","鳥取県",1669,0,1639,5,0,25,166158,"JP-31"
"Shimane","島根県",1733,0,1728,5,0,0,62794,"JP-32"
"Okayama","岡山県",15551,6,15404,136,1,5,305825,"JP-33"
"Hiroshima","広島県",22175,1,21972,202,0,0,971170,"JP-34"
"Yamaguchi","山口県",5794,2,5699,93,0,0,211176,"JP-35"
"Tokushima","徳島県",3291,0,3225,66,0,0,115087,"JP-36"
"Kagawa","香川県",4705,0,4666,38,0,1,143085,"JP-37"
"Ehime","愛媛県",5412,0,5330,82,0,0,170780,"JP-38"
"Kochi","高知県",4167,0,4134,33,0,0,105447,"JP-39"
"Fukuoka","福岡県",74678,41,74011,625,3,1,1407228,"JP-40"
"Saga","佐賀県",5866,0,5891,30,0,55,118481,"JP-41"
"Nagasaki","長崎県",6119,0,6046,73,0,0,200414,"JP-42"
"Kumamoto","熊本県",14395,0,14259,136,0,0,124803,"JP-43"
"Oita","大分県",8187,0,8103,84,0,0,300610,"JP-44"
"Miyazaki","宮崎県",6153,0,6096,41,0,16,73131,"JP-45"
"Kagoshima","鹿児島県",9103,0,9037,66,0,0,175639,"JP-46"
"Okinawa","沖縄県",50364,28,49942,398,0,4,430256,"JP-47"
