都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1343538,3964610,17355,4,717238,4564,604381
青森県,280155,415661,4159,0,151129,648,124219
岩手県,235142,722356,3161,1,103563,617,127801
宮城県,538574,1325441,21133,5,204624,958,311859
秋田県,200737,81563,8347,0,89825,600,101965
山形県,227771,375805,6492,1,90443,362,130474
福島県,405818,1156057,3568,1,180682,850,220718
茨城県,637556,2491785,19577,1,301424,1292,315263
栃木県,423400,1287208,5245,0,215803,1075,201277
群馬県,441007,1278840,7731,1,225131,1095,207050
埼玉県,1799829,5300986,17390,2,1160893,3974,617572
千葉県,1464774,3896640,15858,2,904076,3922,540918
東京都,4345393,12296174,47140,2,3093983,8065,1196205
神奈川県,2218982,7260132,3121,5,1450734,4311,760816
新潟県,458640,1346782,6352,1,223993,445,227850
富山県,237185,509207,3074,0,123822,315,109974
石川県,279103,763788,3841,0,155716,509,119037
福井県,200467,613941,1808,0,110918,196,87545
山梨県,191037,824620,1156,0,93672,414,95795
長野県,460550,1509660,1265,0,458999,874,588
岐阜県,542592,1873811,45,0,284881,1115,256551
静岡県,867190,2591363,8058,0,478956,1401,378775
愛知県,2110909,5903519,2456,2,2102989,4321,1143
三重県,460813,1191912,10050,0,226621,1046,223096
滋賀県,373969,1392844,5220,0,225722,676,142351
京都府,677894,1593716,12786,6,459222,1657,204229
大阪府,2830548,13016678,14910,7,2032077,8496,775065
兵庫県,1468463,2465506,12821,4,986750,3884,465008
奈良県,346347,1034904,29822,1,195268,872,120385
和歌山県,239571,319456,44,1,129448,522,109557
鳥取県,142520,1167343,9165,0,44778,264,88313
島根県,168802,548079,356,0,168069,299,78
岡山県,491418,1254240,659,1,489229,855,675
広島県,803287,3357572,15810,2,409656,1364,376457
山口県,314740,1229898,2885,1,158495,751,152609
徳島県,167028,468366,1301,0,90741,421,74565
香川県,253079,577195,2588,1,138120,619,111752
愛媛県,316716,1003934,3701,2,156705,695,155615
高知県,169426,494109,4977,0,94023,600,69826
福岡県,1586841,3918607,26403,1,1029285,3189,527964
佐賀県,261149,377021,12726,1,125171,492,122760
長崎県,336844,1182982,21226,0,177499,646,137473
熊本県,535223,540288,6760,0,320699,1310,206454
大分県,303649,1009928,2091,0,172076,774,128708
宮崎県,320371,238860,3746,0,189320,776,126529
鹿児島県,442651,946431,395,1,286186,886,155184
沖縄県,578195,1441940,744,0,494076,1012,82363
