"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",275161,22800,250148,1981,6,232,2010034,"JP-01"
"Aomori","青森県",45337,4775,40468,94,0,0,216250,"JP-02"
"Iwate","岩手県",25596,3438,22075,83,1,0,243285,"JP-03"
"Miyagi","宮城県",71016,5358,64766,183,4,709,506925,"JP-04"
"Akita","秋田県",23070,2635,20383,52,2,0,55809,"JP-05"
"Yamagata","山形県",22041,2243,19713,85,1,0,181903,"JP-06"
"Fukushima","福島県",48867,5485,43179,203,2,0,738084,"JP-07"
"Ibaraki","茨城県",138915,5329,133174,412,2,0,45068,"JP-08"
"Tochigi","栃木県",77050,7176,69611,263,1,0,705585,"JP-09"
"Gunma","群馬県",81391,4407,76678,306,1,0,585385,"JP-10"
"Saitama","埼玉県",498103,19546,477128,1429,11,0,2618434,"JP-11"
"Chiba","千葉県",411106,17842,383771,1731,8,7762,1921694,"JP-12"
"Tokyo","東京都",1407320,82782,1320233,4305,14,0,6367384,"JP-13"
"Kanagawa","神奈川県",684280,22176,659988,2116,26,0,2180686,"JP-14"
"Niigata","新潟県",57604,4297,53216,91,1,0,576585,"JP-15"
"Toyama","富山県",31296,1832,29374,90,0,0,224591,"JP-16"
"Ishikawa","石川県",41193,3754,37227,189,4,23,389422,"JP-17"
"Fukui","福井県",25831,1190,24596,45,1,0,286368,"JP-18"
"Yamanashi","山梨県",27523,1309,26152,66,0,4,274619,"JP-19"
"Nagano","長野県",59079,5036,53135,169,0,739,640632,"JP-20"
"Gifu","岐阜県",82170,4833,76370,323,0,644,790998,"JP-21"
"Shizuoka","静岡県",142290,7284,133514,397,2,1095,1133276,"JP-22"
"Aichi","愛知県",467084,24462,440611,2011,15,0,2463255,"JP-23"
"Mie","三重県",68532,4578,65366,283,0,1695,464184,"JP-24"
"Shiga","滋賀県",78663,4093,74360,210,0,0,571364,"JP-25"
"Kyoto","京都府",175560,8378,165586,698,10,898,765210,"JP-26"
"Osaka","大阪府",877018,34746,837357,4906,29,9,6564083,"JP-27"
"Hyogo","兵庫県",374069,12985,358908,2177,11,1,1439863,"JP-28"
"Nara","奈良県",83132,7601,75166,365,3,0,474306,"JP-29"
"Wakayama","和歌山県",34481,1573,32604,112,1,192,152150,"JP-30"
"Tottori","鳥取県",11435,1019,10257,14,0,145,337492,"JP-31"
"Shimane","島根県",12711,1549,11148,14,1,0,166688,"JP-32"
"Okayama","岡山県",76409,4573,69371,232,3,2233,520624,"JP-33"
"Hiroshima","広島県",119549,11746,107344,459,4,0,1662088,"JP-34"
"Yamaguchi","山口県",35365,2020,33173,172,1,0,517521,"JP-35"
"Tokushima","徳島県",18314,661,17576,79,0,2,191228,"JP-36"
"Kagawa","香川県",37241,2945,34179,117,0,0,246135,"JP-37"
"Ehime","愛媛県",31519,2401,28984,134,3,0,321225,"JP-38"
"Kochi","高知県",20420,1391,18925,104,1,0,238574,"JP-39"
"Fukuoka","福岡県",355932,32718,314662,1189,13,7363,2411322,"JP-40"
"Saga","佐賀県",42053,4220,34903,96,0,2834,242649,"JP-41"
"Nagasaki","長崎県",41440,4343,38980,120,3,2003,332455,"JP-42"
"Kumamoto","熊本県",78057,6198,71582,277,2,0,252627,"JP-43"
"Oita","大分県",41190,2685,38356,149,0,0,523179,"JP-44"
"Miyazaki","宮崎県",37462,4702,32714,125,0,79,173563,"JP-45"
"Kagoshima","鹿児島県",59525,5486,53075,175,2,789,350681,"JP-46"
"Okinawa","沖縄県",152004,11725,139822,445,6,12,728900,"JP-47"
