"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1207551,18594,717238,3910,7,467809,3964610,"JP-01"
"Aomori","青森県",244348,4797,151129,508,2,87914,415661,"JP-02"
"Iwate","岩手県",194213,3423,103563,378,1,86849,603272,"JP-03"
"Miyagi","宮城県",447601,22234,204624,673,16,220070,1129943,"JP-04"
"Akita","秋田県",173613,8920,89825,441,1,74427,80766,"JP-05"
"Yamagata","山形県",195169,6887,90443,295,0,97544,341323,"JP-06"
"Fukushima","福島県",330221,3568,180682,423,5,145548,1156057,"JP-07"
"Ibaraki","茨城県",518881,20925,301424,936,20,195596,1985898,"JP-08"
"Tochigi","栃木県",342702,5816,215803,713,7,120370,1115429,"JP-09"
"Gunma","群馬県",361318,8413,225131,750,10,127024,1091557,"JP-10"
"Saitama","埼玉県",1560705,19510,1160893,2869,27,377433,4628571,"JP-11"
"Chiba","千葉県",1245485,18220,904076,2909,21,320280,3334035,"JP-12"
"Tokyo","東京都",3894548,53857,3093983,6624,44,740084,10767222,"JP-13"
"Kanagawa","神奈川県",1928050,69194,1450734,3456,52,404666,5881266,"JP-14"
"Niigata","新潟県",383660,6747,223993,269,5,152651,1163294,"JP-15"
"Toyama","富山県",197986,3498,123822,236,5,70430,431255,"JP-16"
"Ishikawa","石川県",232493,4157,155716,365,4,72255,763788,"JP-17"
"Fukui","福井県",164785,2129,110918,138,1,51600,524388,"JP-18"
"Yamanashi","山梨県",149533,1501,93672,242,0,54118,689858,"JP-19"
"Nagano","長野県",371850,17118,352078,622,4,2032,1282308,"JP-20"
"Gifu","岐阜県",431655,872,284881,819,6,145083,1567303,"JP-21"
"Shizuoka","静岡県",666880,9006,478956,896,6,178022,2164327,"JP-22"
"Aichi","愛知県",1784646,70567,1690036,3397,31,20646,4867533,"JP-23"
"Mie","三重県",354066,10369,226621,659,3,116417,974646,"JP-24"
"Shiga","滋賀県",311724,5699,225722,463,7,79840,1148501,"JP-25"
"Kyoto","京都府",584768,13482,459222,1257,80,110807,1386791,"JP-26"
"Osaka","大阪府",2485252,88944,2032077,7033,61,357198,11184398,"JP-27"
"Hyogo","兵庫県",1237182,14109,986750,3149,21,233174,2465506,"JP-28"
"Nara","奈良県",291745,30129,195268,657,18,65691,866158,"JP-29"
"Wakayama","和歌山県",185086,237,129448,350,4,55051,319456,"JP-30"
"Tottori","鳥取県",105148,9326,44778,148,0,50896,949791,"JP-31"
"Shimane","島根県",130413,7743,121495,166,3,1009,454164,"JP-32"
"Okayama","岡山県",388741,18510,356939,546,11,12746,1045577,"JP-33"
"Hiroshima","広島県",630780,16591,409656,983,6,203550,3144451,"JP-34"
"Yamaguchi","山口県",231359,3259,158495,495,2,69110,1003938,"JP-35"
"Tokushima","徳島県",126689,1539,90741,264,3,34145,390700,"JP-36"
"Kagawa","香川県",196688,2995,138120,396,8,55177,484244,"JP-37"
"Ehime","愛媛県",238081,4022,156705,398,7,76956,803599,"JP-38"
"Kochi","高知県",132096,5167,94023,377,5,32529,494109,"JP-39"
"Fukuoka","福岡県",1323938,30009,1029285,2251,12,262393,3918607,"JP-40"
"Saga","佐賀県",209692,13068,125171,312,1,71141,377021,"JP-41"
"Nagasaki","長崎県",269331,22663,177499,399,3,68770,942922,"JP-42"
"Kumamoto","熊本県",432805,7900,320699,810,12,103396,540288,"JP-43"
"Oita","大分県",236009,2371,172076,464,4,61098,1009928,"JP-44"
"Miyazaki","宮崎県",247783,4029,189320,458,1,53976,238860,"JP-45"
"Kagoshima","鹿児島県",352236,7227,286186,584,4,58239,820945,"JP-46"
"Okinawa","沖縄県",536751,5783,494076,837,5,36055,1303461,"JP-47"
