"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",176245,24022,151323,1780,6,880,1668847,"JP-01"
"Aomori","青森県",21984,3388,18532,64,0,0,164947,"JP-02"
"Iwate","岩手県",11363,2932,8371,60,0,0,182167,"JP-03"
"Miyagi","宮城県",41807,5538,35342,145,7,782,393828,"JP-04"
"Akita","秋田県",10065,1754,8278,33,1,0,44110,"JP-05"
"Yamagata","山形県",12032,1983,9982,67,1,0,153595,"JP-06"
"Fukushima","福島県",24848,2745,21915,188,6,0,612808,"JP-07"
"Ibaraki","茨城県",75584,7874,67415,295,14,0,44100,"JP-08"
"Tochigi","栃木県",46991,7624,39172,195,8,0,624121,"JP-09"
"Gunma","群馬県",53171,6113,46807,251,6,0,487210,"JP-10"
"Saitama","埼玉県",322801,32027,289580,1194,53,0,2212224,"JP-11"
"Chiba","千葉県",275848,29463,241222,1353,25,3810,1636353,"JP-12"
"Tokyo","東京都",1018534,158217,856605,3712,68,0,5496573,"JP-13"
"Kanagawa","神奈川県",463852,46230,415903,1719,92,0,2180686,"JP-14"
"Niigata","新潟県",30197,3534,26592,71,3,0,466326,"JP-15"
"Toyama","富山県",18785,5906,12815,64,6,0,186357,"JP-16"
"Ishikawa","石川県",25545,3744,21608,170,8,23,299116,"JP-17"
"Fukui","福井県",13319,1789,11491,39,4,0,219112,"JP-18"
"Yamanashi","山梨県",17088,2162,14893,46,3,13,198398,"JP-19"
"Nagano","長野県",31758,3580,27670,149,3,359,511885,"JP-20"
"Gifu","岐阜県",54559,5904,47723,282,8,650,655507,"JP-21"
"Shizuoka","静岡県",91170,12333,77496,343,5,998,964315,"JP-22"
"Aichi","愛知県",323738,35150,286931,1657,50,0,2085262,"JP-23"
"Mie","三重県",42156,5048,38055,246,7,1193,369137,"JP-24"
"Shiga","滋賀県",50751,8512,42102,137,1,0,433607,"JP-25"
"Kyoto","京都府",127068,15926,108734,448,80,1960,658560,"JP-26"
"Osaka","大阪府",665356,103319,558026,3962,780,49,5654790,"JP-27"
"Hyogo","兵庫県",264296,30794,231676,1833,37,7,1238492,"JP-28"
"Nara","奈良県",57527,13629,43633,265,24,0,404307,"JP-29"
"Wakayama","和歌山県",23099,1526,21321,102,6,150,119387,"JP-30"
"Tottori","鳥取県",6830,1366,5369,9,0,86,261387,"JP-31"
"Shimane","島根県",6587,807,5772,8,0,0,109739,"JP-32"
"Okayama","岡山県",49965,4981,40128,202,12,4654,424777,"JP-33"
"Hiroshima","広島県",74935,10437,64105,393,13,0,1403366,"JP-34"
"Yamaguchi","山口県",21624,2403,19091,130,3,0,407169,"JP-35"
"Tokushima","徳島県",11438,2172,9201,74,3,9,158456,"JP-36"
"Kagawa","香川県",19398,3192,16127,79,7,0,199039,"JP-37"
"Ehime","愛媛県",17471,2081,15273,117,1,0,256732,"JP-38"
"Kochi","高知県",12366,1659,10626,81,6,0,181851,"JP-39"
"Fukuoka","福岡県",238758,35769,196137,963,19,5889,2018183,"JP-40"
"Saga","佐賀県",23868,2801,18066,64,3,2937,189745,"JP-41"
"Nagasaki","長崎県",25828,3968,22755,108,3,1003,279011,"JP-42"
"Kumamoto","熊本県",49910,6886,42791,233,11,0,198114,"JP-43"
"Oita","大分県",24455,2631,21719,105,0,0,427144,"JP-44"
"Miyazaki","宮崎県",18981,1871,17076,94,0,60,131375,"JP-45"
"Kagoshima","鹿児島県",32039,3463,27979,128,4,469,266988,"JP-46"
"Okinawa","沖縄県",101575,6062,95084,426,21,3,594666,"JP-47"
