"lastUpdate","description","srcurl_web","srcurl_pdf","srcurl_pdf_archived","url_csv","url_json"
"2020-07-18","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12519.html","https://www.mhlw.go.jp/content/10906000/000650237.pdf","https://www.stopcovid19.jp/data/covid19japan/000650237.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-18.csv","https://www.stopcovid19.jp/data/covid19japan/000650237.pdf.json"
"2020-07-19","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12545.html","https://www.mhlw.go.jp/content/10906000/000650554.pdf","https://www.stopcovid19.jp/data/covid19japan/000650554.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-19.csv","https://www.stopcovid19.jp/data/covid19japan/000650554.pdf.json"
"2020-07-20","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12570.html","https://www.mhlw.go.jp/content/10906000/000651140.pdf","https://www.stopcovid19.jp/data/covid19japan/000651140.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-20.csv","https://www.stopcovid19.jp/data/covid19japan/000651140.pdf.json"
"2020-07-21","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12601.html","https://www.mhlw.go.jp/content/10906000/000651654.pdf","https://www.stopcovid19.jp/data/covid19japan/000651654.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-21.csv","https://www.stopcovid19.jp/data/covid19japan/000651654.pdf.json"
"2020-07-22","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12612.html","https://www.mhlw.go.jp/content/10906000/000651930.pdf","https://www.stopcovid19.jp/data/covid19japan/000651930.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-22.csv","https://www.stopcovid19.jp/data/covid19japan/000651930.pdf.json"
"2020-07-23","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12616.html","https://www.mhlw.go.jp/content/10906000/000651992.pdf","https://www.stopcovid19.jp/data/covid19japan/000651992.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-23.csv","https://www.stopcovid19.jp/data/covid19japan/000651992.pdf.json"
"2020-07-24","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12620.html","https://www.mhlw.go.jp/content/10906000/000652019.pdf","https://www.stopcovid19.jp/data/covid19japan/000652019.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-24.csv","https://www.stopcovid19.jp/data/covid19japan/000652019.pdf.json"
"2020-07-25","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12623.html","https://www.mhlw.go.jp/content/10906000/000652038.pdf","https://www.stopcovid19.jp/data/covid19japan/000652038.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-25.csv","https://www.stopcovid19.jp/data/covid19japan/000652038.pdf.json"
"2020-07-26","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12642.html","https://www.mhlw.go.jp/content/10906000/000652357.pdf","https://www.stopcovid19.jp/data/covid19japan/000652357.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-26.csv","https://www.stopcovid19.jp/data/covid19japan/000652357.pdf.json"
"2020-07-27","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12668.html","https://www.mhlw.go.jp/content/10906000/000652753.pdf","https://www.stopcovid19.jp/data/covid19japan/000652753.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-27.csv","https://www.stopcovid19.jp/data/covid19japan/000652753.pdf.json"
"2020-07-28","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12716.html","https://www.mhlw.go.jp/content/10906000/000653369.pdf","https://www.stopcovid19.jp/data/covid19japan/000653369.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-28.csv","https://www.stopcovid19.jp/data/covid19japan/000653369.pdf.json"
"2020-07-29","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12742.html","https://www.mhlw.go.jp/content/10906000/000654092.pdf","https://www.stopcovid19.jp/data/covid19japan/000654092.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-29.csv","https://www.stopcovid19.jp/data/covid19japan/000654092.pdf.json"
"2020-07-30","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12763.html","https://www.mhlw.go.jp/content/10906000/000655125.pdf","https://www.stopcovid19.jp/data/covid19japan/000655125.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-30.csv","https://www.stopcovid19.jp/data/covid19japan/000655125.pdf.json"
"2020-07-31","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12776.html","https://www.mhlw.go.jp/content/10906000/000655357.pdf","https://www.stopcovid19.jp/data/covid19japan/000655357.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-07-31.csv","https://www.stopcovid19.jp/data/covid19japan/000655357.pdf.json"
"2020-08-01","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12781.html","https://www.mhlw.go.jp/content/10906000/000655374.pdf","https://www.stopcovid19.jp/data/covid19japan/000655374.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-01.csv","https://www.stopcovid19.jp/data/covid19japan/000655374.pdf.json"
"2020-08-02","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12800.html","https://www.mhlw.go.jp/content/10906000/000655733.pdf","https://www.stopcovid19.jp/data/covid19japan/000655733.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-02.csv","https://www.stopcovid19.jp/data/covid19japan/000655733.pdf.json"
"2020-08-03","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12817.html","https://www.mhlw.go.jp/content/10906000/000656117.pdf","https://www.stopcovid19.jp/data/covid19japan/000656117.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-03.csv","https://www.stopcovid19.jp/data/covid19japan/000656117.pdf.json"
"2020-08-04","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12851.html","https://www.mhlw.go.jp/content/10906000/000656952.pdf","https://www.stopcovid19.jp/data/covid19japan/000656952.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-04.csv","https://www.stopcovid19.jp/data/covid19japan/000656952.pdf.json"
"2020-08-05","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12870.html","https://www.mhlw.go.jp/content/10906000/000657340.pdf","https://www.stopcovid19.jp/data/covid19japan/000657340.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-05.csv","https://www.stopcovid19.jp/data/covid19japan/000657340.pdf.json"
"2020-08-06","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12895.html","https://www.mhlw.go.jp/content/10906000/000657780.pdf","https://www.stopcovid19.jp/data/covid19japan/000657780.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-06.csv","https://www.stopcovid19.jp/data/covid19japan/000657780.pdf.json"
"2020-08-07","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12900.html","https://www.mhlw.go.jp/content/10906000/000657897.pdf","https://www.stopcovid19.jp/data/covid19japan/000657897.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-07.csv","https://www.stopcovid19.jp/data/covid19japan/000657897.pdf.json"
"2020-08-08","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12907.html","https://www.mhlw.go.jp/content/10906000/000657914.pdf","https://www.stopcovid19.jp/data/covid19japan/000657914.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-08.csv","https://www.stopcovid19.jp/data/covid19japan/000657914.pdf.json"
"2020-08-09","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12910.html","https://www.mhlw.go.jp/content/10906000/000657931.pdf","https://www.stopcovid19.jp/data/covid19japan/000657931.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-09.csv","https://www.stopcovid19.jp/data/covid19japan/000657931.pdf.json"
"2020-08-10","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12918.html","https://www.mhlw.go.jp/content/10906000/000658227.pdf","https://www.stopcovid19.jp/data/covid19japan/000658227.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-10.csv","https://www.stopcovid19.jp/data/covid19japan/000658227.pdf.json"
"2020-08-11","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12947.html","https://www.mhlw.go.jp/content/10906000/000658576.pdf","https://www.stopcovid19.jp/data/covid19japan/000658576.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-11.csv","https://www.stopcovid19.jp/data/covid19japan/000658576.pdf.json"
"2020-08-12","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12978.html","https://www.mhlw.go.jp/content/10906000/000659104.pdf","https://www.stopcovid19.jp/data/covid19japan/000659104.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-12.csv","https://www.stopcovid19.jp/data/covid19japan/000659104.pdf.json"
"2020-08-13","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12988.html","https://www.mhlw.go.jp/content/10906000/000659320.pdf","https://www.stopcovid19.jp/data/covid19japan/000659320.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-13.csv","https://www.stopcovid19.jp/data/covid19japan/000659320.pdf.json"
"2020-08-14","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_12999.html","https://www.mhlw.go.jp/content/10906000/000659498.pdf","https://www.stopcovid19.jp/data/covid19japan/000659498.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-14.csv","https://www.stopcovid19.jp/data/covid19japan/000659498.pdf.json"
"2020-08-15","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13001.html","https://www.mhlw.go.jp/content/10906000/000659513.pdf","https://www.stopcovid19.jp/data/covid19japan/000659513.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-15.csv","https://www.stopcovid19.jp/data/covid19japan/000659513.pdf.json"
"2020-08-16","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13013.html","https://www.mhlw.go.jp/content/10906000/000659783.pdf","https://www.stopcovid19.jp/data/covid19japan/000659783.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-16.csv","https://www.stopcovid19.jp/data/covid19japan/000659783.pdf.json"
"2020-08-17","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13032.html","https://www.mhlw.go.jp/content/10906000/000660166.pdf","https://www.stopcovid19.jp/data/covid19japan/000660166.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-17.csv","https://www.stopcovid19.jp/data/covid19japan/000660166.pdf.json"
"2020-08-18","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13047.html","https://www.mhlw.go.jp/content/10906000/000660644.pdf","https://www.stopcovid19.jp/data/covid19japan/000660644.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-18.csv","https://www.stopcovid19.jp/data/covid19japan/000660644.pdf.json"
"2020-08-19","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13073.html","https://www.mhlw.go.jp/content/10906000/000661110.pdf","https://www.stopcovid19.jp/data/covid19japan/000661110.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-19.csv","https://www.stopcovid19.jp/data/covid19japan/000661110.pdf.json"
"2020-08-20","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13115.html","https://www.mhlw.go.jp/content/10906000/000661606.pdf","https://www.stopcovid19.jp/data/covid19japan/000661606.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-20.csv","https://www.stopcovid19.jp/data/covid19japan/000661606.pdf.json"
"2020-08-21","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13122.html","https://www.mhlw.go.jp/content/10906000/000661893.pdf","https://www.stopcovid19.jp/data/covid19japan/000661893.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-21.csv","https://www.stopcovid19.jp/data/covid19japan/000661893.pdf.json"
"2020-08-22","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13127.html","https://www.mhlw.go.jp/content/10906000/000661904.pdf","https://www.stopcovid19.jp/data/covid19japan/000661904.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-22.csv","https://www.stopcovid19.jp/data/covid19japan/000661904.pdf.json"
"2020-08-23","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13139.html","https://www.mhlw.go.jp/content/10906000/000662305.pdf","https://www.stopcovid19.jp/data/covid19japan/000662305.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-23.csv","https://www.stopcovid19.jp/data/covid19japan/000662305.pdf.json"
"2020-08-24","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13172.html","https://www.mhlw.go.jp/content/10906000/000662630.pdf","https://www.stopcovid19.jp/data/covid19japan/000662630.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-24.csv","https://www.stopcovid19.jp/data/covid19japan/000662630.pdf.json"
"2020-08-25","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13212.html","https://www.mhlw.go.jp/content/10906000/000663402.pdf","https://www.stopcovid19.jp/data/covid19japan/000663402.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-25.csv","https://www.stopcovid19.jp/data/covid19japan/000663402.pdf.json"
"2020-08-26","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13239.html","https://www.mhlw.go.jp/content/10906000/000663880.pdf","https://www.stopcovid19.jp/data/covid19japan/000663880.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-26.csv","https://www.stopcovid19.jp/data/covid19japan/000663880.pdf.json"
"2020-08-27","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13263.html","https://www.mhlw.go.jp/content/10906000/000664556.pdf","https://www.stopcovid19.jp/data/covid19japan/000664556.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-27.csv","https://www.stopcovid19.jp/data/covid19japan/000664556.pdf.json"
"2020-08-28","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13271.html","https://www.mhlw.go.jp/content/10906000/000664885.pdf","https://www.stopcovid19.jp/data/covid19japan/000664885.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-28.csv","https://www.stopcovid19.jp/data/covid19japan/000664885.pdf.json"
"2020-08-29","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13273.html","https://www.mhlw.go.jp/content/10906000/000664898.pdf","https://www.stopcovid19.jp/data/covid19japan/000664898.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-29.csv","https://www.stopcovid19.jp/data/covid19japan/000664898.pdf.json"
"2020-08-30","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13292.html","https://www.mhlw.go.jp/content/10906000/000665412.pdf","https://www.stopcovid19.jp/data/covid19japan/000665412.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-30.csv","https://www.stopcovid19.jp/data/covid19japan/000665412.pdf.json"
"2020-08-31","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13311.html","https://www.mhlw.go.jp/content/10906000/000666248.pdf","https://www.stopcovid19.jp/data/covid19japan/000666248.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-08-31.csv","https://www.stopcovid19.jp/data/covid19japan/000666248.pdf.json"
"2020-09-01","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13335.html","https://www.mhlw.go.jp/content/10906000/000666717.pdf","https://www.stopcovid19.jp/data/covid19japan/000666717.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-01.csv","https://www.stopcovid19.jp/data/covid19japan/000666717.pdf.json"
"2020-09-02","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13361.html","https://www.mhlw.go.jp/content/10906000/000667714.pdf","https://www.stopcovid19.jp/data/covid19japan/000667714.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-02.csv","https://www.stopcovid19.jp/data/covid19japan/000667714.pdf.json"
"2020-09-03","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13380.html","https://www.mhlw.go.jp/content/10906000/000668093.pdf","https://www.stopcovid19.jp/data/covid19japan/000668093.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-03.csv","https://www.stopcovid19.jp/data/covid19japan/000668093.pdf.json"
"2020-09-04","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13380.html","https://www.mhlw.go.jp/content/10906000/000668310.pdf","https://www.stopcovid19.jp/data/covid19japan/000668310.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-04.csv","https://www.stopcovid19.jp/data/covid19japan/000668310.pdf.json"
"2020-09-05","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13402.html","https://www.mhlw.go.jp/content/10906000/000668336.pdf","https://www.stopcovid19.jp/data/covid19japan/000668336.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-05.csv","https://www.stopcovid19.jp/data/covid19japan/000668336.pdf.json"
"2020-09-06","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13412.html","https://www.mhlw.go.jp/content/10906000/000668595.pdf","https://www.stopcovid19.jp/data/covid19japan/000668595.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-06.csv","https://www.stopcovid19.jp/data/covid19japan/000668595.pdf.json"
"2020-09-07","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13441.html","https://www.mhlw.go.jp/content/10906000/000669042.pdf","https://www.stopcovid19.jp/data/covid19japan/000669042.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-07.csv","https://www.stopcovid19.jp/data/covid19japan/000669042.pdf.json"
"2020-09-08","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13475.html","https://www.mhlw.go.jp/content/10906000/000669626.pdf","https://www.stopcovid19.jp/data/covid19japan/000669626.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-08.csv","https://www.stopcovid19.jp/data/covid19japan/000669626.pdf.json"
"2020-09-09","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13502.html","https://www.mhlw.go.jp/content/10906000/000670164.pdf","https://www.stopcovid19.jp/data/covid19japan/000670164.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-09.csv","https://www.stopcovid19.jp/data/covid19japan/000670164.pdf.json"
"2020-09-10","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13523.html","https://www.mhlw.go.jp/content/10906000/000670661.pdf","https://www.stopcovid19.jp/data/covid19japan/000670661.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-10.csv","https://www.stopcovid19.jp/data/covid19japan/000670661.pdf.json"
"2020-09-11","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13534.html","https://www.mhlw.go.jp/content/10906000/000670937.pdf","https://www.stopcovid19.jp/data/covid19japan/000670937.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-11.csv","https://www.stopcovid19.jp/data/covid19japan/000670937.pdf.json"
"2020-09-12","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13537.html","https://www.mhlw.go.jp/content/10906000/000671385.pdf","https://www.stopcovid19.jp/data/covid19japan/000671385.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-12.csv","https://www.stopcovid19.jp/data/covid19japan/000671385.pdf.json"
"2020-09-13","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13567.html","https://www.mhlw.go.jp/content/10906000/000671886.pdf","https://www.stopcovid19.jp/data/covid19japan/000671886.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-13.csv","https://www.stopcovid19.jp/data/covid19japan/000671886.pdf.json"
"2020-09-14","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13592.html","https://www.mhlw.go.jp/content/10906000/000672485.pdf","https://www.stopcovid19.jp/data/covid19japan/000672485.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-14.csv","https://www.stopcovid19.jp/data/covid19japan/000672485.pdf.json"
"2020-09-15","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13619.html","https://www.mhlw.go.jp/content/10906000/000672910.pdf","https://www.stopcovid19.jp/data/covid19japan/000672910.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-15.csv","https://www.stopcovid19.jp/data/covid19japan/000672910.pdf.json"
"2020-09-16","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13640.html","https://www.mhlw.go.jp/content/10906000/000673388.pdf","https://www.stopcovid19.jp/data/covid19japan/000673388.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-16.csv","https://www.stopcovid19.jp/data/covid19japan/000673388.pdf.json"
"2020-09-17","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13664.html","https://www.mhlw.go.jp/content/10906000/000673975.pdf","https://www.stopcovid19.jp/data/covid19japan/000673975.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-17.csv","https://www.stopcovid19.jp/data/covid19japan/000673975.pdf.json"
"2020-09-18","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13677.html","https://www.mhlw.go.jp/content/10906000/000674179.pdf","https://www.stopcovid19.jp/data/covid19japan/000674179.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-18.csv","https://www.stopcovid19.jp/data/covid19japan/000674179.pdf.json"
"2020-09-19","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13673.html","https://www.mhlw.go.jp/content/10906000/000674197.pdf","https://www.stopcovid19.jp/data/covid19japan/000674197.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-19.csv","https://www.stopcovid19.jp/data/covid19japan/000674197.pdf.json"
"2020-09-20","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13681.html","https://www.mhlw.go.jp/content/10906000/000674227.pdf","https://www.stopcovid19.jp/data/covid19japan/000674227.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-20.csv","https://www.stopcovid19.jp/data/covid19japan/000674227.pdf.json"
"2020-09-21","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13685.html","https://www.mhlw.go.jp/content/10906000/000674436.pdf","https://www.stopcovid19.jp/data/covid19japan/000674436.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-21.csv","https://www.stopcovid19.jp/data/covid19japan/000674436.pdf.json"
"2020-09-22","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13711.html","https://www.mhlw.go.jp/content/10906000/000674737.pdf","https://www.stopcovid19.jp/data/covid19japan/000674737.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-22.csv","https://www.stopcovid19.jp/data/covid19japan/000674737.pdf.json"
"2020-09-23","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13733.html","https://www.mhlw.go.jp/content/10906000/000675159.pdf","https://www.stopcovid19.jp/data/covid19japan/000675159.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-23.csv","https://www.stopcovid19.jp/data/covid19japan/000675159.pdf.json"
"2020-09-24","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13761.html","https://www.mhlw.go.jp/content/10906000/000675879.pdf","https://www.stopcovid19.jp/data/covid19japan/000675879.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-24.csv","https://www.stopcovid19.jp/data/covid19japan/000675879.pdf.json"
"2020-09-25","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13775.html","https://www.mhlw.go.jp/content/10906000/000676312.pdf","https://www.stopcovid19.jp/data/covid19japan/000676312.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-25.csv","https://www.stopcovid19.jp/data/covid19japan/000676312.pdf.json"
"2020-09-26","各都道府県の検査陽性者の状況(空港検疫、チャーター便案件を除く国内事例)","https://www.mhlw.go.jp/stf/newpage_13773.html","https://www.mhlw.go.jp/content/10906000/000676332.pdf","https://www.stopcovid19.jp/data/covid19japan/000676332.pdf","https://www.stopcovid19.jp/data/covid19japan/2020-09-26.csv","https://www.stopcovid19.jp/data/covid19japan/000676332.pdf.json"
