"都道府県番号","都道府県名","PCR検査陽性者数","入院者数","入院者数（確保病床）","入院者数（臨時）","入院患者フェーズ","入院患者受入即応病床数","入院患者受入確保病床","入院患者受入確保病床（臨時）","入院患者病床使用率","入院率","うち重症者数","うち重症者数（確保病床）","うち重症者数（臨時確保病床）","重症者フェーズ","重症患者受入即応病床数","重症患者受入確保病床数","うち重症患者受入確保病床数（臨時）","重症患者病床使用率","宿泊療養者数","うち宿泊療養者数（臨時）","宿泊療養フェーズ","宿泊施設受入即応室数","宿泊施設受入可能室数","うち宿泊施設受入可能室数（臨時）","宿泊療養施設居室使用率","臨時施設療養者数","臨時施設フェーズ","臨時施設即応定員数","臨時施設確保定員数","臨時施設確保定員使用率","自宅療養者数","うち社会福祉施設等療養者数","療養先調整中の人数","うち入院先調整中の人数","更新日","出典"
"18","福井県","1139","45","45","0","１／４","148","503","100","9%","4%","0","0","0","１／４","6","24","0","0%","52","0","２／４","425","575","0","9%","0","１／４","0","100","0%","1042","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"19","山梨県","1830","49","49","0","２／５","195","438","0","11%","3%","1","1","0","２／５","13","24","0","4%","89","31","２／５","969","969","639","9%","31","２／５","639","639","5%","1631","36","61","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"20","長野県","6687","194","138","0","２／３","407","531","0","26%","3%","1","1","0","２／３","38","43","0","2%","90","0","２／３","735","735","0","12%","0","－","0","0","－","6403","158","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"21","岐阜県","4932","145","114","0","１／４","341","914","0","12%","3%","0","0","0","１／４","53","59","0","0%","161","0","２／３","1932","1932","4","8%","0","２／３","4","4","0%","4561","482","65","11","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"22","静岡県","6455","157","150","0","３／３","827","827","0","18%","2%","5","5","0","３／３","58","58","0","9%","53","0","３／３","894","894","0","6%","0","３／３","0","75","0%","6245","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"23","愛知県","12103","388","325","0","１／２","1237","1769","0","18%","3%","7","7","0","１／２","133","166","0","4%","194","0","１／２","2737","2737","0","7%","0","１／２","0","0","－","11026","0","495","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"24","三重県","3835","107","102","0","３／３","489","489","0","21%","3%","1","1","0","３／３","50","50","0","2%","13","0","３／３","468","468","0","3%","0","３／３","0","0","－","3715","64","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"25","滋賀県","3239","106","89","0","４／４","416","418","30","21%","3%","0","0","0","４／４","47","47","0","0%","23","0","４／４","631","631","0","4%","0","４／４","30","30","0%","3110","4","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"26","京都府","3599","128","128","0","２／２","1033","1033","110","12%","4%","7","7","0","２／２","175","175","0","4%","53","0","１／１","1126","1126","0","5%","0","２／２","110","110","0%","3418","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"27","大阪府","19663","757","701","0","２／５","2558","4725","0","15%","4%","199","199","0","１／５","1140","1544","0","13%","809","26","５／７","6324","9498","188","9%","26","Ⅰ／Ⅰ","196","226","12%","18097","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"28","兵庫県","7928","266","266","0","３／５","1000","1712","0","16%","3%","3","3","0","３／５","100","142","0","2%","101","0","３／５","1500","2411","0","4%","0","－","0","0","－","7561","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"29","奈良県","2533","127","68","0","２／３","422","555","0","12%","5%","1","1","0","２／３","27","36","0","3%","40","0","２／３","969","969","0","4%","0","２／３","0","0","－","2366","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"30","和歌山県","2335","129","129","0","２／４","237","636","0","20%","6%","1","1","0","２／４","17","26","0","4%","26","0","２／４","178","178","0","15%","0","２／４","178","181","0%","2180","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"31","鳥取県","1327","51","51","0","３／３","276","351","5","15%","4%","0","0","0","３／３","30","47","0","0%","12","0","２／２","448","448","0","3%","0","１／１","5","5","0%","1264","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"32","島根県","1569","40","29","0","５／５","290","371","0","8%","3%","0","0","0","５／５","5","28","0","0%","5","0","５／５","133","133","0","4%","0","－","0","0","－","1465","2","59","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"33","岡山県","4905","101","97","0","２／４","390","629","0","15%","2%","3","3","0","１／４","27","68","0","4%","44","0","２／３","373","629","0","7%","0","２／４","0","5","0%","4759","34","1","1","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"34","広島県","7455","132","127","3","２／４","387","501","19","25%","2%","1","0","0","２／４","27","42","0","0%","138","0","２／４","1106","1966","0","7%","3","２／４","19","19","16%","7185","14","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"35","山口県","2813","114","114","0","３／４","516","680","0","17%","4%","2","2","0","３／４","23","47","0","4%","32","0","３／４","671","671","0","5%","0","３／４","0","0","－","2667","79","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"36","徳島県","1098","34","34","0","２／５","152","286","22","12%","3%","0","0","0","２／５","6","25","0","0%","23","0","５／５","414","414","0","6%","0","２／５","0","22","0%","1041","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"37","香川県","1962","39","36","0","３／３","271","271","0","13%","2%","0","0","0","３／３","30","30","0","0%","32","0","２／２","474","474","0","7%","0","３／３","0","0","－","1891","21","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"38","愛媛県","2080","53","47","0","Ⅰ／Ⅰ","455","465","10","10%","3%","1","1","0","Ⅰ／Ⅰ","26","26","0","4%","11","0","３／３","263","263","67","4%","0","Ⅰ／Ⅰ","67","77","0%","2016","32","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"39","高知県","1011","53","53","0","４／５","273","365","0","15%","5%","3","1","0","４／５","24","24","0","4%","9","0","４／５","190","190","0","5%","0","４／５","0","0","－","949","29","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"40","福岡県","7529","330","220","0","３／５","869","2024","0","11%","4%","4","4","0","３／５","118","217","0","2%","132","0","４／４","2432","2432","19","5%","0","１／２","19","222","0%","7067","0","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"41","佐賀県","1535","75","61","0","２／５","148","576","50","11%","5%","1","1","0","１／５","3","48","0","2%","27","0","１／４","490","490","0","6%","0","２／５","50","50","0%","1433","70","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"42","長崎県","1940","87","49","0","３／４","307","496","0","10%","4%","1","1","0","３／４","21","36","0","3%","40","0","３／４","758","758","0","5%","0","３／４","0","0","－","1813","18","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"43","熊本県","3234","140","135","0","１／２","697","832","0","16%","4%","1","1","0","１／２","49","53","0","2%","98","0","１／２","1226","1226","0","8%","0","－","0","0","－","2991","0","5","5","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"44","大分県","2112","84","84","0","３／４","454","552","0","15%","4%","1","1","0","３／４","42","43","0","2%","36","24","３／４","1370","1460","254","2%","24","３／４","175","254","9%","1992","34","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"45","宮崎県","1820","52","48","0","２／２","366","366","0","13%","3%","1","1","0","２／２","17","17","0","6%","13","0","３／３","500","500","0","3%","0","３／３","0","0","－","1755","70","0","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"46","鹿児島県","2129","176","94","0","３／４","442","583","0","16%","8%","0","0","0","３／４","11","25","0","0%","176","0","３／４","955","1823","47","10%","0","１／４","0","59","0%","1763","0","14","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
"47","沖縄県","1942","77","77","0","４／５","455","637","25","12%","4%","3","3","0","４／５","38","47","0","6%","108","4","４／５","1241","1255","75","9%","4","４／５","100","100","4%","1693","21","64","0","2022-10-19","https://www.mhlw.go.jp/content/10900000/001004246.xlsx"
