japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-07-21 00:00:00 UTC,42593.5859375,42582.22265625,42801.265625,1419.534423828125,1419.3128662109375,1437.6644287109375,828.3446044921875,827.66790771484375,936.347900390625,40304.66015625,40294.2265625,40377.8515625,,,,,2021-07-20 00:00:00 UTC,1.534423828125,136.5859375,,,北海道,28
JP-01,HOKKAIDO,2021-07-22 00:00:00 UTC,42713.55859375,42691.84375,43125.109375,1420.7252197265625,1420.3037109375,1455.2113037109375,872.14263916015625,870.78851318359375,1088.1512451171875,40364.9296875,40345.0703125,40504.5390625,,,,,2021-07-20 00:00:00 UTC,1.1907958984375,119.97265625,,,北海道,29
JP-01,HOKKAIDO,2021-07-23 00:00:00 UTC,42818.28515625,42787.18359375,43422.51953125,1421.7313232421875,1421.1297607421875,1470.9608154296875,912.2159423828125,910.19573974609375,1234.465087890625,40424.00390625,40395.64453125,40623.6875,,,,,2021-07-20 00:00:00 UTC,1.006103515625,104.7265625,,,北海道,30
JP-01,HOKKAIDO,2021-07-24 00:00:00 UTC,42917.74609375,42878.11328125,43703.01171875,1422.8143310546875,1422.05029296875,1485.335693359375,946.731201171875,944.071044921875,1371.2286376953125,40484.3828125,40448.3359375,40738.21875,,,,,2021-07-20 00:00:00 UTC,1.0830078125,99.4609375,,,北海道,31
JP-01,HOKKAIDO,2021-07-25 00:00:00 UTC,43015.92578125,42968.5546875,43967.984375,1424.0074462890625,1423.0966796875,1498.5230712890625,982.5670166015625,979.28045654296875,1507.3360595703125,40549.32421875,40506.33203125,40852.234375,,,,,2021-07-20 00:00:00 UTC,1.193115234375,98.1796875,,,北海道,32
JP-01,HOKKAIDO,2021-07-26 00:00:00 UTC,43111.765625,43057.38671875,44212.59375,1425.5570068359375,1424.513671875,1510.919189453125,1009.6605224609375,1005.7981567382812,1626.9154052734375,40623.44140625,40574.15234375,40970.984375,,,,,2021-07-20 00:00:00 UTC,1.549560546875,95.83984375,,,北海道,33
JP-01,HOKKAIDO,2021-07-27 00:00:00 UTC,43219.2109375,43158.44140625,44466.7578125,1427.5721435546875,1426.4085693359375,1522.7828369140625,1035.801513671875,1031.3919677734375,1741.161865234375,40701.296875,40646.3125,41090.12890625,,,,,2021-07-20 00:00:00 UTC,2.01513671875,107.4453125,,,北海道,34
JP-01,HOKKAIDO,2021-07-28 00:00:00 UTC,43353.16796875,43286.48046875,44760.421875,1429.508056640625,1428.2357177734375,1533.615966796875,1074.2086181640625,1069.218017578125,1873.02392578125,40782.4375,40722.296875,41208.64453125,,,,,2021-07-20 00:00:00 UTC,1.9359130859375,133.95703125,,,北海道,35
JP-01,HOKKAIDO,2021-07-29 00:00:00 UTC,43496.80078125,43424.62890625,45065.2890625,1431.0509033203125,1429.680908203125,1543.15869140625,1131.927001953125,1126.271484375,2037.3798828125,40861.05078125,40796.23828125,41320.63671875,,,,,2021-07-20 00:00:00 UTC,1.5428466796875,143.6328125,,,北海道,36
JP-01,HOKKAIDO,2021-07-30 00:00:00 UTC,43623.3828125,43546.2578125,45334.92578125,1432.3544921875,1430.896484375,1551.667724609375,1178.3389892578125,1172.0797119140625,2180.58935546875,40937.70703125,40868.6640625,41427.52734375,,,,,2021-07-20 00:00:00 UTC,1.3035888671875,126.58203125,,,北海道,37
