japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-11-09 00:00:00 UTC,60830.890625,60829.8984375,61031.8359375,1472.21923828125,1472.189697265625,1485.6358642578125,89.46612548828125,89.459037780761719,97.386756896972656,59265.140625,59264.18359375,59439.71875,,,,,2021-11-08 00:00:00 UTC,0.21923828125,5.890625,,,北海道,28
JP-01,HOKKAIDO,2021-11-10 00:00:00 UTC,60835.6953125,60833.8046875,61222.3125,1472.44189453125,1472.3858642578125,1497.9837646484375,83.5957260131836,83.583366394042969,97.661430358886719,59274.14453125,59272.328125,59608.28125,,,,,2021-11-08 00:00:00 UTC,0.22265625,4.8046875,,,北海道,29
JP-01,HOKKAIDO,2021-11-11 00:00:00 UTC,60838.90625,60836.21484375,61397.76171875,1472.647216796875,1472.5672607421875,1509.1522216796875,77.1072006225586,77.091117858886719,95.615493774414062,59282.0703125,59279.48046875,59762.4375,,,,,2021-11-08 00:00:00 UTC,0.205322265625,3.2109375,,,北海道,30
JP-01,HOKKAIDO,2021-11-12 00:00:00 UTC,60841.19140625,60837.77734375,61557.30078125,1472.83447265625,1472.7327880859375,1519.2730712890625,71.943954467773438,71.924995422363281,93.85870361328125,59288.83203125,59285.54296875,59904.7734375,,,,,2021-11-08 00:00:00 UTC,0.187255859375,2.28515625,,,北海道,31
JP-01,HOKKAIDO,2021-11-13 00:00:00 UTC,60843.2109375,60839.13671875,61715.15625,1473.0059814453125,1472.8846435546875,1528.61572265625,66.947090148925781,66.926063537597656,91.223876953125,59295.0078125,59291.0859375,60045.88671875,,,,,2021-11-08 00:00:00 UTC,0.1715087890625,2.01953125,,,北海道,32
JP-01,HOKKAIDO,2021-11-14 00:00:00 UTC,60844.4765625,60839.81640625,61855.9296875,1473.1534423828125,1473.01416015625,1537.08984375,61.621788024902344,61.599609375,87.183090209960938,59301.62109375,59297.1328125,60177.46875,,,,,2021-11-08 00:00:00 UTC,0.1474609375,1.265625,,,北海道,33
JP-01,HOKKAIDO,2021-11-15 00:00:00 UTC,60845.28125,60840.09765625,61981.953125,1473.2901611328125,1473.1348876953125,1544.77978515625,56.692939758300781,56.670181274414062,82.8709487915039,59307.83203125,59302.83203125,60299.38671875,,,,,2021-11-08 00:00:00 UTC,0.13671875,0.8046875,,,北海道,34
JP-01,HOKKAIDO,2021-11-16 00:00:00 UTC,60846.44140625,60840.78515625,62091.59765625,1473.4169921875,1473.2471923828125,1551.8380126953125,53.903083801269531,53.879398345947266,81.066986083984375,59313.9375,59308.484375,60417.5078125,,,,,2021-11-08 00:00:00 UTC,0.1268310546875,1.16015625,,,北海道,35
JP-01,HOKKAIDO,2021-11-17 00:00:00 UTC,60847.50390625,60841.42578125,62194.69140625,1473.5491943359375,1473.3663330078125,1558.2684326171875,50.672447204589844,50.648433685302734,78.1309814453125,59319.65234375,59313.78515625,60527.515625,,,,,2021-11-08 00:00:00 UTC,0.1322021484375,1.0625,,,北海道,36
JP-01,HOKKAIDO,2021-11-18 00:00:00 UTC,60848.31640625,60841.85546875,62295.10546875,1473.672607421875,1473.477783203125,1564.0670166015625,46.616325378417969,46.592792510986328,73.468696594238281,59324.5078125,59318.26953125,60626.0234375,,,,,2021-11-08 00:00:00 UTC,0.1234130859375,0.8125,,,北海道,37
JP-01,HOKKAIDO,2021-11-19 00:00:00 UTC,60848.98828125,60842.1875,62382.92578125,1473.7847900390625,1473.579345703125,1569.2552490234375,43.306423187255859,43.283359527587891,69.583656311035156,59328.54296875,59321.97265625,60712.55859375,,,,,2021-11-08 00:00:00 UTC,0.1121826171875,0.671875,,,北海道,38
JP-01,HOKKAIDO,2021-11-20 00:00:00 UTC,60849.67578125,60842.5546875,62451.484375,1473.886962890625,1473.6722412109375,1573.6990966796875,40.177993774414062,40.1556396484375,65.672760009765625,59332.15234375,59325.27734375,60778.265625,,,,,2021-11-08 00:00:00 UTC,0.1021728515625,0.6875,,,北海道,39
JP-01,HOKKAIDO,2021-11-21 00:00:00 UTC,60850.1640625,60842.765625,62507.18359375,1473.974853515625,1473.7515869140625,1577.63671875,36.8641357421875,36.842845916748047,61.178417205810547,59335.9765625,59328.83203125,60834.3984375,,,,,2021-11-08 00:00:00 UTC,0.087890625,0.48828125,,,北海道,40
JP-01,HOKKAIDO,2021-11-22 00:00:00 UTC,60850.51171875,60842.86328125,62548.6640625,1474.0562744140625,1473.8255615234375,1581.0675048828125,33.80120849609375,33.781063079833984,56.858089447021484,59339.55078125,59332.16015625,60878.234375,,,,,2021-11-08 00:00:00 UTC,0.0814208984375,0.34765625,,,北海道,41
JP-01,HOKKAIDO,2021-11-23 00:00:00 UTC,60851.0546875,60843.17578125,62576.109375,1474.131591796875,1473.8941650390625,1584.08984375,31.669191360473633,31.649801254272461,53.915958404541016,59343.05859375,59335.4453125,60914.48828125,,,,,2021-11-08 00:00:00 UTC,0.0753173828125,0.54296875,,,北海道,42
JP-01,HOKKAIDO,2021-11-24 00:00:00 UTC,60851.578125,60843.49609375,62596.046875,1474.209228515625,1473.9659423828125,1586.718017578125,29.451496124267578,29.433048248291016,50.680873870849609,59346.328125,59338.515625,60941.1484375,,,,,2021-11-08 00:00:00 UTC,0.07763671875,0.5234375,,,北海道,43
JP-01,HOKKAIDO,2021-11-25 00:00:00 UTC,60851.9921875,60843.7265625,62616.28125,1474.2808837890625,1474.0323486328125,1589.039306640625,27.019493103027344,27.002227783203125,46.942665100097656,59349.09765625,59341.1015625,60962.34375,,,,,2021-11-08 00:00:00 UTC,0.0716552734375,0.4140625,,,北海道,44
JP-01,HOKKAIDO,2021-11-26 00:00:00 UTC,60852.3515625,60843.921875,62630.9921875,1474.3460693359375,1474.0927734375,1591.0687255859375,25.045551300048828,25.029272079467773,43.88665771484375,59351.39453125,59343.2421875,60978.09765625,,,,,2021-11-08 00:00:00 UTC,0.065185546875,0.359375,,,北海道,45
