japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-07-09 00:00:00 UTC,41696.1875,41690.01171875,41826.625,1412.36279296875,1412.0625,1428.5833740234375,571.83966064453125,571.62969970703125,629.85308837890625,39688.26171875,39682.609375,39740.13671875,,,,,2021-07-08 00:00:00 UTC,1.36279296875,137.1875,,,北海道,28
JP-01,HOKKAIDO,2021-07-10 00:00:00 UTC,41747.88671875,41736.13671875,41996.171875,1413.6280517578125,1413.0570068359375,1444.456298828125,564.63671875,564.242919921875,673.47918701171875,39738.7109375,39727.953125,39836.6171875,,,,,2021-07-08 00:00:00 UTC,1.2652587890625,51.69921875,,,北海道,29
JP-01,HOKKAIDO,2021-07-11 00:00:00 UTC,41795.47265625,41778.70703125,42148.390625,1414.828369140625,1414.01318359375,1458.8341064453125,558.9381103515625,558.38201904296875,712.615234375,39789.97265625,39774.6171875,39929.515625,,,,,2021-07-08 00:00:00 UTC,1.2003173828125,47.5859375,,,北海道,30
JP-01,HOKKAIDO,2021-07-12 00:00:00 UTC,41842.66015625,41821.359375,42286.328125,1416.1324462890625,1415.0970458984375,1471.973388671875,554.90472412109375,554.20428466796875,748.53167724609375,39841.74609375,39822.2265625,40017.1640625,,,,,2021-07-08 00:00:00 UTC,1.3040771484375,47.1875,,,北海道,31
JP-01,HOKKAIDO,2021-07-13 00:00:00 UTC,41891.90234375,41866.515625,42416.453125,1417.610107421875,1416.3759765625,1484.1072998046875,551.01617431640625,550.18817138671875,779.9912109375,39893.65625,39870.38671875,40100.5078125,,,,,2021-07-08 00:00:00 UTC,1.4776611328125,49.2421875,,,北海道,32
JP-01,HOKKAIDO,2021-07-14 00:00:00 UTC,41947.62890625,41918.53515625,42546.984375,1419.0120849609375,1417.5986328125,1495.0809326171875,552.514892578125,551.56494140625,815.25341796875,39944.9453125,39918.27734375,40178.67578125,,,,,2021-07-08 00:00:00 UTC,1.4019775390625,55.7265625,,,北海道,33
JP-01,HOKKAIDO,2021-07-15 00:00:00 UTC,42005.6640625,41973.22265625,42673.30078125,1420.4078369140625,1418.8326416015625,1505.0914306640625,556.98724365234375,555.9207763671875,851.92816162109375,39996.12890625,39966.3984375,40253.265625,,,,,2021-07-08 00:00:00 UTC,1.395751953125,58.03515625,,,北海道,34
JP-01,HOKKAIDO,2021-07-16 00:00:00 UTC,42063.06640625,42027.58984375,42794.51171875,1421.733154296875,1420.011962890625,1514.2012939453125,559.1107177734375,557.94140625,882.34381103515625,40046.87109375,40014.3671875,40325.5,,,,,2021-07-08 00:00:00 UTC,1.3253173828125,57.40234375,,,北海道,35
JP-01,HOKKAIDO,2021-07-17 00:00:00 UTC,42114.35546875,42076.13671875,42899.08984375,1422.99072265625,1421.1378173828125,1522.46533203125,558.703857421875,557.44683837890625,906.1387939453125,40097.05078125,40062.0390625,40394.62109375,,,,,2021-07-08 00:00:00 UTC,1.257568359375,51.2890625,,,北海道,36
JP-01,HOKKAIDO,2021-07-18 00:00:00 UTC,42161.89453125,42121.23046875,42990.2890625,1424.19091796875,1422.21923828125,1529.978271484375,555.55804443359375,554.2291259765625,922.9112548828125,40148.2578125,40110.984375,40462.7265625,,,,,2021-07-08 00:00:00 UTC,1.2001953125,47.5390625,,,北海道,37
JP-01,HOKKAIDO,2021-07-19 00:00:00 UTC,42209.35546875,42166.4765625,43075.18359375,1425.496337890625,1423.4171142578125,1536.9908447265625,552.735107421875,551.3424072265625,937.8087158203125,40200.02734375,40160.703125,40529.7890625,,,,,2021-07-08 00:00:00 UTC,1.305419921875,47.4609375,,,北海道,38
JP-01,HOKKAIDO,2021-07-20 00:00:00 UTC,42259.1171875,42214.2265625,43160.97265625,1426.97607421875,1424.7996826171875,1543.6578369140625,549.6036376953125,548.1558837890625,950.01934814453125,40251.96484375,40210.7890625,40596.0703125,,,,,2021-07-08 00:00:00 UTC,1.479736328125,49.76171875,,,北海道,39
JP-01,HOKKAIDO,2021-07-21 00:00:00 UTC,42315.39453125,42268.67578125,43256.4140625,1428.3809814453125,1426.1168212890625,1549.7637939453125,551.66192626953125,550.15167236328125,969.40093994140625,40303.35546875,40260.50390625,40660.9765625,,,,,2021-07-08 00:00:00 UTC,1.4049072265625,56.27734375,,,北海道,40
JP-01,HOKKAIDO,2021-07-22 00:00:00 UTC,42374.12890625,42325.7421875,43354.421875,1429.77978515625,1427.43603515625,1555.4659423828125,556.69024658203125,555.11383056640625,992.59063720703125,40354.6875,40310.32421875,40726.19140625,,,,,2021-07-08 00:00:00 UTC,1.3988037109375,58.734375,,,北海道,41
JP-01,HOKKAIDO,2021-07-23 00:00:00 UTC,42432.37109375,42382.47265625,43450.84375,1431.1082763671875,1428.692626953125,1560.692626953125,559.35748291015625,557.7255859375,1010.32177734375,40405.62890625,40359.89453125,40790.0703125,,,,,2021-07-08 00:00:00 UTC,1.3284912109375,58.2421875,,,北海道,42
JP-01,HOKKAIDO,2021-07-24 00:00:00 UTC,42484.73046875,42433.4765625,43532.30859375,1432.3687744140625,1429.8883056640625,1565.4722900390625,559.67938232421875,558.0032958984375,1022.584716796875,40456.046875,40409.0703125,40852.1875,,,,,2021-07-08 00:00:00 UTC,1.260498046875,52.359375,,,北海道,43
JP-01,HOKKAIDO,2021-07-25 00:00:00 UTC,42533.67578125,42481.2109375,43601.65234375,1433.5732421875,1431.034423828125,1569.8260498046875,557.4810791015625,555.77337646484375,1029.050537109375,40507.5390625,40459.4375,40913.3984375,,,,,2021-07-08 00:00:00 UTC,1.2044677734375,48.9453125,,,北海道,44
JP-01,HOKKAIDO,2021-07-26 00:00:00 UTC,42582.5546875,42528.98828125,43667.0625,1434.884765625,1432.2928466796875,1574.0030517578125,555.74359130859375,554.0072021484375,1035.2454833984375,40559.609375,40510.48046875,40974.453125,,,,,2021-07-08 00:00:00 UTC,1.3115234375,48.87890625,,,北海道,45
JP-01,HOKKAIDO,2021-07-27 00:00:00 UTC,42633.86328125,42579.29296875,43736.6171875,1436.3731689453125,1433.732666015625,1578.125732421875,553.7548828125,551.99432373046875,1039.9693603515625,40611.9140625,40561.8515625,41035.52734375,,,,,2021-07-08 00:00:00 UTC,1.4884033203125,51.30859375,,,北海道,46
JP-01,HOKKAIDO,2021-07-28 00:00:00 UTC,42691.890625,42636.37890625,43819.8984375,1437.7882080078125,1435.103759765625,1581.9554443359375,557.06201171875,555.2633056640625,1053.8018798828125,40663.6640625,40612.75390625,41096.234375,,,,,2021-07-08 00:00:00 UTC,1.4150390625,58.02734375,,,北海道,47
