japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-06-17 00:00:00 UTC,40792.0234375,40754.65234375,41057.33984375,1334.8226318359375,1332.8280029296875,1360.2962646484375,3079.104736328125,3071.839599609375,3196.906005859375,36350.703125,36322.83203125,36463.58203125,,,,,2021-06-16 00:00:00 UTC,7.8226318359375,163.0234375,,,北海道,28
JP-01,HOKKAIDO,2021-06-18 00:00:00 UTC,40875.68359375,40804.9921875,41371.72265625,1342.2095947265625,1338.398681640625,1390.867919921875,2912.220458984375,2899.16357421875,3123.94189453125,36589.1328125,36535.83984375,36804.43359375,,,,,2021-06-16 00:00:00 UTC,7.386962890625,83.66015625,,,北海道,29
JP-01,HOKKAIDO,2021-06-19 00:00:00 UTC,40947.484375,40847.24609375,41638.23828125,1349.1849365234375,1343.720947265625,1418.938720703125,2753.227783203125,2735.620361328125,3038.77197265625,36815.2265625,36738.75390625,37123.69921875,,,,,2021-06-16 00:00:00 UTC,6.975341796875,71.80078125,,,北海道,30
JP-01,HOKKAIDO,2021-06-20 00:00:00 UTC,41011.85546875,40885.37109375,41867.81640625,1355.7890625,1348.82080078125,1444.739990234375,2599.55029296875,2578.452392578125,2941.75146484375,37029.18359375,36931.58203125,37422.640625,,,,,2021-06-16 00:00:00 UTC,6.6041259765625,64.37109375,,,北海道,31
JP-01,HOKKAIDO,2021-06-21 00:00:00 UTC,41074.2109375,40924.36328125,42071.78125,1362.044921875,1353.708740234375,1468.4442138671875,2454.62158203125,2430.898193359375,2839.4443359375,37231.21484375,37114.36328125,37701.5859375,,,,,2021-06-16 00:00:00 UTC,6.255859375,62.35546875,,,北海道,32
JP-01,HOKKAIDO,2021-06-22 00:00:00 UTC,41134.66015625,40964.015625,42253.40625,1367.9722900390625,1358.392333984375,1490.2308349609375,2318.913330078125,2293.26904296875,2734.9404296875,37422.015625,37287.640625,37962.1875,,,,,2021-06-16 00:00:00 UTC,5.9273681640625,60.44921875,,,北海道,33
JP-01,HOKKAIDO,2021-06-23 00:00:00 UTC,41202.98046875,41013.58984375,42432.06640625,1373.5615234375,1362.8514404296875,1510.229248046875,2198.590576171875,2171.518310546875,2637.8291015625,37602.46484375,37452.13671875,38206.24609375,,,,,2021-06-16 00:00:00 UTC,5.5892333984375,68.3203125,,,北海道,34
JP-01,HOKKAIDO,2021-06-24 00:00:00 UTC,41271.4765625,41065.359375,42595.0703125,1378.8836669921875,1367.1461181640625,1528.6739501953125,2089.2353515625,2061.150146484375,2544.981201171875,37774.0625,37609.21484375,38436.44140625,,,,,2021-06-16 00:00:00 UTC,5.3221435546875,68.49609375,,,北海道,35
JP-01,HOKKAIDO,2021-06-25 00:00:00 UTC,41336.11328125,41115.1328125,42739.00390625,1383.978271484375,1371.30615234375,1545.7313232421875,1985.9344482421875,1957.2186279296875,2452.006591796875,37937.61328125,37759.53515625,38654.24609375,,,,,2021-06-16 00:00:00 UTC,5.0946044921875,64.63671875,,,北海道,36
JP-01,HOKKAIDO,2021-06-26 00:00:00 UTC,41392.40234375,41158.32421875,42858.5859375,1388.8232421875,1375.3016357421875,1561.4833984375,1884.4658203125,1855.4923095703125,2354.8359375,38093.28125,37903.15625,38860.29296875,,,,,2021-06-16 00:00:00 UTC,4.844970703125,56.2890625,,,北海道,37
JP-01,HOKKAIDO,2021-06-27 00:00:00 UTC,41443.5390625,41197.8359375,42962.47265625,1393.4390869140625,1379.145751953125,1576.0052490234375,1785.2962646484375,1756.376708984375,2254.883544921875,38241.16796875,38040.08203125,39053.81640625,,,,,2021-06-16 00:00:00 UTC,4.6158447265625,51.13671875,,,北海道,38
JP-01,HOKKAIDO,2021-06-28 00:00:00 UTC,41493.51953125,41237.390625,43060.06640625,1397.82958984375,1382.834716796875,1589.4237060546875,1691.59716796875,1662.940673828125,2157.0126953125,38381.28125,38170.21484375,39236.18359375,,,,,2021-06-16 00:00:00 UTC,4.3905029296875,49.98046875,,,北海道,39
JP-01,HOKKAIDO,2021-06-29 00:00:00 UTC,41542.3828125,41276.9375,43148.91015625,1402.0091552734375,1386.376953125,1601.7725830078125,1603.8980712890625,1575.6566162109375,2062.630615234375,38514.1015625,38293.97265625,39406.43359375,,,,,2021-06-16 00:00:00 UTC,4.1795654296875,48.86328125,,,北海道,40
JP-01,HOKKAIDO,2021-06-30 00:00:00 UTC,41597.68359375,41323.66015625,43245.33984375,1405.971435546875,1389.7606201171875,1613.13134765625,1526.958740234375,1499.155029296875,1978.6182861328125,38640.20703125,38411.83203125,39565.8671875,,,,,2021-06-16 00:00:00 UTC,3.9622802734375,55.30078125,,,北海道,41
JP-01,HOKKAIDO,2021-07-01 00:00:00 UTC,41653.5703125,41371.890625,43333.16796875,1409.755615234375,1393.01953125,1623.5830078125,1457.78662109375,1430.4547119140625,1901.77490234375,38760.5859375,38524.72265625,39714.95703125,,,,,2021-06-16 00:00:00 UTC,3.7841796875,55.88671875,,,北海道,42
JP-01,HOKKAIDO,2021-07-02 00:00:00 UTC,41706.7265625,41418.296875,43408.3203125,1413.381103515625,1396.16796875,1633.2139892578125,1392.6864013671875,1365.8983154296875,1827.8028564453125,38875.72265625,38633.05078125,39854.59375,,,,,2021-06-16 00:00:00 UTC,3.62548828125,53.15625,,,北海道,43
JP-01,HOKKAIDO,2021-07-03 00:00:00 UTC,41753.37890625,41459.12109375,43464.92578125,1416.835693359375,1399.189697265625,1642.0535888671875,1328.1519775390625,1302.0250244140625,1752.45654296875,38985.75390625,38736.8984375,39984.828125,,,,,2021-06-16 00:00:00 UTC,3.45458984375,46.65234375,,,北海道,44
JP-01,HOKKAIDO,2021-07-04 00:00:00 UTC,41796.11328125,41496.69140625,43514.921875,1420.1317138671875,1402.09228515625,1650.25244140625,1264.5174560546875,1239.1453857421875,1676.5126953125,39090.66796875,38836.1875,40108.36328125,,,,,2021-06-16 00:00:00 UTC,3.2960205078125,42.734375,,,北海道,45
JP-01,HOKKAIDO,2021-07-05 00:00:00 UTC,41837.953125,41533.875,43562.80078125,1423.27490234375,1404.8782958984375,1657.8050537109375,1204.147216796875,1179.56103515625,1603.3157958984375,39190.49609375,38930.8984375,40223.78125,,,,,2021-06-16 00:00:00 UTC,3.1431884765625,41.83984375,,,北海道,46
JP-01,HOKKAIDO,2021-07-06 00:00:00 UTC,41879.19921875,41570.9296875,43609.59765625,1426.2757568359375,1407.5540771484375,1664.823974609375,1147.654052734375,1123.8563232421875,1533.9716796875,39285.55859375,39021.3046875,40333.26171875,,,,,2021-06-16 00:00:00 UTC,3.0008544921875,41.24609375,,,北海道,47
JP-01,HOKKAIDO,2021-07-07 00:00:00 UTC,41925.48828125,41613.2265625,43667.46875,1429.1295166015625,1410.1121826171875,1671.3419189453125,1098.6748046875,1075.578125,1473.5755615234375,39376.26171875,39107.765625,40437.4140625,,,,,2021-06-16 00:00:00 UTC,2.853759765625,46.2890625,,,北海道,48
JP-01,HOKKAIDO,2021-07-08 00:00:00 UTC,41972.4921875,41656.65625,43723.79296875,1431.867431640625,1412.58056640625,1677.4520263671875,1055.08935546875,1032.6368408203125,1419.5223388671875,39463.32421875,39190.95703125,40537.74609375,,,,,2021-06-16 00:00:00 UTC,2.7379150390625,47.00390625,,,北海道,49
JP-01,HOKKAIDO,2021-07-09 00:00:00 UTC,42017.1875,41698.23046875,43772.2109375,1434.5078125,1414.9752197265625,1683.1568603515625,1013.796142578125,991.98681640625,1367.7713623046875,39547.12890625,39271.2265625,40633.33984375,,,,,2021-06-16 00:00:00 UTC,2.640380859375,44.6953125,,,北海道,50
JP-01,HOKKAIDO,2021-07-10 00:00:00 UTC,42056.78515625,41735.19140625,43809.12109375,1437.0411376953125,1417.284423828125,1688.48779296875,972.14874267578125,951.03204345703125,1314.8701171875,39627.7109375,39348.57421875,40724.77734375,,,,,2021-06-16 00:00:00 UTC,2.5333251953125,39.59765625,,,北海道,51
JP-01,HOKKAIDO,2021-07-11 00:00:00 UTC,42092.8203125,41768.9296875,43840.24609375,1439.4737548828125,1419.512939453125,1693.447265625,930.17193603515625,909.79217529296875,1260.9144287109375,39704.984375,39422.89453125,40811.2890625,,,,,2021-06-16 00:00:00 UTC,2.4326171875,36.03515625,,,北海道,52
JP-01,HOKKAIDO,2021-07-12 00:00:00 UTC,42128.12890625,41802.1328125,43873.46875,1441.80712890625,1421.659912109375,1698.1109619140625,889.95623779296875,870.306884765625,1208.840576171875,39778.8671875,39494.08203125,40894.3515625,,,,,2021-06-16 00:00:00 UTC,2.3333740234375,35.30859375,,,北海道,53
JP-01,HOKKAIDO,2021-07-13 00:00:00 UTC,42162.68359375,41834.796875,43905.23828125,1444.042724609375,1423.7257080078125,1702.4417724609375,852.0413818359375,833.09954833984375,1159.4302978515625,39849.5078125,39562.2734375,40972.49609375,,,,,2021-06-16 00:00:00 UTC,2.235595703125,34.5546875,,,北海道,54
JP-01,HOKKAIDO,2021-07-14 00:00:00 UTC,42201.328125,41871.53515625,43946.3125,1446.1767578125,1425.705322265625,1706.451904296875,819.51458740234375,801.1837158203125,1116.962646484375,39917.18359375,39627.70703125,41046.02734375,,,,,2021-06-16 00:00:00 UTC,2.134033203125,38.64453125,,,北海道,55
JP-02,AOMORI,2021-06-17 00:00:00 UTC,2455.734619140625,2453.750732421875,2465.46337890625,31.034214019775391,31,31.628063201904297,49.260929107666016,49.144630432128906,51.14776611328125,2375.2138671875,2373.394775390625,2382.386962890625,,,,,2021-06-16 00:00:00 UTC,0.034214019775390625,3.734619140625,,,青森県,84
JP-02,AOMORI,2021-06-18 00:00:00 UTC,2457.353271484375,2453.590087890625,2475.566162109375,31.066267013549805,31,32.193252563476562,46.484169006347656,46.275688171386719,49.865058898925781,2379.43896484375,2375.978271484375,2392.914794921875,,,,,2021-06-16 00:00:00 UTC,0.032052993774414062,1.61865234375,,,青森県,85
