japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-12,21841.126953125,21834.728515625,22147.173828125,779.0900878906,778.7814941406,784.8242797852,932.1090087891,930.9901733398,1140.7164306641,20095.6328125,20090.68359375,20169.587890625,,,,,2021-04-11,2.0900878905999889,121.126953125,,,北海道
JP-01,HOKKAIDO,2021-04-13,21915.322265625,21903.126953125,22516.111328125,781.1255493164,780.5378417969,792.0193481445,926.1147460938,924.0050048828,1320.4719238281,20151.068359375,20141.640625,20291.265625,,,,,2021-04-11,2.0354614258000083,74.1953125,,,北海道
JP-01,HOKKAIDO,2021-04-14,21994.564453125,21977.078125,22853.974609375,783.1561889648,782.3158569336,798.6674194336,942.8830566406,939.8209838867,1516.0142822266,20216.560546875,20203.06640625,20415.521484375,,,,,2021-04-11,2.0306396483999833,79.2421875,,,北海道
JP-01,HOKKAIDO,2021-04-15,22072.017578125,22049.677734375,23177.017578125,785.220703125,784.1519165039,804.8807373047,968.6918945312,964.7001953125,1716.1351318359,20268.75390625,20251.58203125,20519.93359375,,,,,2021-04-11,2.0645141602000194,77.453125,,,北海道
JP-01,HOKKAIDO,2021-04-16,22142.541015625,22115.763671875,23491.525390625,787.307800293,786.0321044922,810.6892700195,990.8654174805,986.0036010742,1901.4659423828,20308.083984375,20287.59375,20605.205078125,,,,,2021-04-11,2.0870971680000139,70.5234375,,,北海道
JP-01,HOKKAIDO,2021-04-17,22203.541015625,22172.740234375,23767.650390625,789.4667358398,788.0034179688,816.2559204102,1012.7495727539,1007.063659668,2077.6345214844,20345.95703125,20322.47265625,20685.427734375,,,,,2021-04-11,2.1589355467999667,61,,,北海道
JP-01,HOKKAIDO,2021-04-18,22247.755859375,22213.396484375,23997.716796875,791.69140625,790.0576782227,821.6088867188,1014.7554931641,1008.4127807617,2202.8723144531,20384.09375,20357.90234375,20762.74609375,,,,,2021-04-11,2.2246704102000194,44.21484375,,,北海道
JP-01,HOKKAIDO,2021-04-19,22291.330078125,22253.853515625,24180.4453125,793.9672851562,792.1787719727,826.7369384766,999.6457519531,992.8264770508,2277.7802734375,20441.984375,20413.318359375,20856.908203125,,,,,2021-04-11,2.2758789061999778,43.57421875,,,北海道
JP-01,HOKKAIDO,2021-04-20,22348.5234375,22308.171875,24382.837890625,796.2181396484,794.2891235352,831.578918457,991.0309448242,983.7622680664,2354.4926757812,20501.873046875,20470.953125,20949.9140625,,,,,2021-04-11,2.2508544922000056,57.193359375,,,北海道
JP-01,HOKKAIDO,2021-04-21,22417.2421875,22374.220703125,24558.984375,798.4581298828,796.401550293,836.1743164062,997.6157226562,989.8389282227,2457.5043945312,20571.98046875,20538.994140625,21050.642578125,,,,,2021-04-11,2.2399902344000111,68.71875,,,北海道
