japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-28,23665.7734375,23635.736328125,24014.705078125,854.1967773438,853.4652709961,869.6174316406,1403.9387207031,1398.9223632812,1585.3920898438,21362.81640625,21338.859375,21487.865234375,,,,,2021-04-27,5.1967773438000222,197.7734375,,,北海道
JP-01,HOKKAIDO,2021-04-29,23821.173828125,23763.30078125,24519.66015625,858.5838012695,857.1868286133,888.0274658203,1458.6710205078,1448.7672119141,1816.9182128906,21440.353515625,21394.666015625,21678.9609375,,,,,2021-04-27,4.3870239256999639,155.400390625,,,北海道
JP-01,HOKKAIDO,2021-04-30,23982.55859375,23898.578125,25054.12109375,862.3465576172,860.3455810547,904.5470581055,1526.6391601562,1511.8538818359,2061.4130859375,21498.744140625,21433.416015625,21842.02734375,,,,,2021-04-27,3.7627563477000194,161.384765625,,,北海道
JP-01,HOKKAIDO,2021-05-01,24137.41796875,24029.34765625,25562.123046875,866.1459350586,863.595703125,919.9400634766,1594.8018798828,1575.1994628906,2303.7722167969,21565.224609375,21482.07421875,22003.994140625,,,,,2021-04-27,3.7993774413999972,154.859375,,,北海道
JP-01,HOKKAIDO,2021-05-02,24302.568359375,24172.265625,26049.662109375,870.7649536133,867.7124633789,935.1193847656,1668.0961914062,1643.6789550781,2551.2055664062,21647.546875,21548.142578125,22170.931640625,,,,,2021-04-27,4.6190185547000056,165.150390625,,,北海道
JP-01,HOKKAIDO,2021-05-03,24428.37109375,24278.837890625,26384.455078125,876.5157470703,873.0003051758,950.6030883789,1717.10546875,1688.3435058594,2757.4716796875,21746.29296875,21632.029296875,22346.720703125,,,,,2021-04-27,5.7507934569999861,125.802734375,,,北海道
JP-01,HOKKAIDO,2021-05-04,24565.2109375,24397.685546875,26749.435546875,882.7860717773,878.8441162109,965.8464355469,1752.0903320312,1719.4096679688,2934.4931640625,21848.896484375,21721.06640625,22519.404296875,,,,,2021-04-27,6.2703247069999861,136.83984375,,,北海道
JP-01,HOKKAIDO,2021-05-05,24694.732421875,24511.25390625,27043.6875,889.4854736328,885.1492919922,980.8908691406,1787.8940429688,1751.4835205078,3105.5849609375,21956.87890625,21816.64453125,22694.552734375,,,,,2021-04-27,6.6994018555000139,129.521484375,,,北海道
JP-01,HOKKAIDO,2021-05-06,24846.076171875,24646.87890625,27432.470703125,895.1015014648,890.4076538086,994.0940551758,1829.9190673828,1789.8308105469,3281.064453125,22055.62109375,21904.119140625,22855.623046875,,,,,2021-04-27,5.6160278319999861,151.34375,,,北海道
JP-01,HOKKAIDO,2021-05-07,25000.208984375,24785.427734375,27899.013671875,899.8176879883,894.8003540039,1005.6564331055,1881.5061035156,1837.6762695312,3468.4548339844,22127.470703125,21965.865234375,22982.130859375,,,,,2021-04-27,4.7161865235000278,154.1328125,,,北海道
JP-01,HOKKAIDO,2021-05-08,25154.349609375,24925.291015625,28331.83984375,904.4721069336,899.1584472656,1016.6160888672,1934.099609375,1886.6279296875,3653.2045898438,22207.236328125,22036.376953125,23114.404296875,,,,,2021-04-27,4.6544189452999944,154.140625,,,北海道
JP-01,HOKKAIDO,2021-05-09,25303.1328125,25061.67578125,28673.4609375,910.0310058594,904.4396972656,1028.1229248047,1981.4801025391,1930.6166992188,3823.669921875,22304.87890625,22125.439453125,23263.720703125,,,,,2021-04-27,5.5588989258000083,148.783203125,,,北海道
JP-01,HOKKAIDO,2021-05-10,25435.845703125,25184.095703125,28894.66796875,916.7965087891,910.94140625,1040.5030517578,2012.1826171875,1958.4926757812,3957.0686035156,22419.267578125,22231.810546875,23424.123046875,,,,,2021-04-27,6.7655029297000056,132.712890625,,,北海道
JP-01,HOKKAIDO,2021-05-11,25612.54296875,25349.455078125,29277.142578125,924.0962524414,917.9926147461,1053.0310058594,2054.3071289062,1997.6195068359,4108.1176757812,22537.83984375,22342.943359375,23581.451171875,,,,,2021-04-27,7.2997436522999806,176.697265625,,,北海道
JP-01,HOKKAIDO,2021-05-12,25800.7265625,25527.4921875,29582.5625,931.9248046875,925.5861206055,1065.765625,2122.435546875,2062.1267089844,4307.6938476562,22664.166015625,22462.328125,23741.09765625,,,,,2021-04-27,7.8285522461000028,188.18359375,,,北海道
JP-01,HOKKAIDO,2021-05-13,25993.064453125,25709.52734375,29956.10546875,938.5742797852,932.0241088867,1076.8139648438,2188.5561523438,2124.7524414062,4500.6079101562,22781.76171875,22573.57421875,23888.41796875,,,,,2021-04-27,6.6494750977000194,192.337890625,,,北海道
JP-01,HOKKAIDO,2021-05-14,26139.4765625,25846.6328125,30293.7890625,944.1859741211,937.4461669922,1086.3461914062,2233.1950683594,2166.6044921875,4646.423828125,22867.5078125,22653.73828125,23999.013671875,,,,,2021-04-27,5.6116943358999833,146.412109375,,,北海道
JP-01,HOKKAIDO,2021-05-15,26252.90234375,25952.87890625,30492.947265625,949.6441650391,942.7295532227,1095.39453125,2252.5930175781,2184.0734863281,4736.068359375,22960.013671875,22741.04296875,24113.171875,,,,,2021-04-27,5.4581909180000139,113.42578125,,,北海道
JP-01,HOKKAIDO,2021-05-16,26337.810546875,26032.896484375,30544.384765625,955.998046875,948.9143066406,1105.2247314453,2240.5427246094,2171.177734375,4755.2280273438,23069.564453125,22845.626953125,24243.130859375,,,,,2021-04-27,6.3538818358999833,84.908203125,,,北海道
JP-01,HOKKAIDO,2021-05-17,26408.25,26099.837890625,30536.166015625,963.4758300781,956.2250976562,1116.1849365234,2199.5700683594,2130.3996582031,4707.9633789062,23193.431640625,22964.763671875,24389.173828125,,,,,2021-04-27,7.4777832030999889,70.439453125,,,北海道
JP-01,HOKKAIDO,2021-05-18,26509.912109375,26196.7421875,30690.3984375,971.2756958008,963.8648681641,1127.3985595703,2164.2419433594,2095.2312011719,4667.701171875,23317.888671875,23084.8203125,24538.525390625,,,,,2021-04-27,7.7998657227000194,101.662109375,,,北海道
JP-01,HOKKAIDO,2021-05-19,26635.095703125,26317.154296875,30856.404296875,979.3322143555,971.7675170898,1138.7583007812,2156.4523925781,2086.8361816406,4682.70703125,23445.439453125,23208.232421875,24691.00390625,,,,,2021-04-27,8.0565185547000056,125.18359375,,,北海道
JP-01,HOKKAIDO,2021-05-20,26787.333984375,26463.310546875,31150.302734375,985.932434082,978.2328491211,1148.2601318359,2175.8039550781,2104.7875976562,4753.6181640625,23560.529296875,23319.560546875,24829.216796875,,,,,2021-04-27,6.6002197264999722,152.23828125,,,北海道
JP-01,HOKKAIDO,2021-05-21,26919.34375,26589.19921875,31463.28515625,991.3807373047,983.5626831055,1156.2541503906,2202.7614746094,2130.1584472656,4838.7670898438,23642.34765625,23398.197265625,24930.97265625,,,,,2021-04-27,5.4483032227000194,132.009765625,,,北海道
JP-01,HOKKAIDO,2021-05-22,27018.09765625,26684.044921875,31607.212890625,996.6436157227,988.7155151367,1163.8898925781,2210.1313476562,2136.6469726562,4878.6235351562,23730.767578125,23483.587890625,25039.169921875,,,,,2021-04-27,5.2628784180000139,98.75390625,,,北海道
JP-01,HOKKAIDO,2021-05-23,27098.404296875,26762.103515625,31639.482421875,1002.7470703125,994.7084960938,1172.3692626953,2192.9445800781,2119.4599609375,4861.8852539062,23835.392578125,23585.212890625,25163.162109375,,,,,2021-04-27,6.1034545897999806,80.306640625,,,北海道
