japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-12-24 00:00:00 UTC,61357.12890625,61348.015625,61428.48046875,1474.1456298828125,1474,1475.921142578125,121.48380279541016,121.45796203613281,158.22987365722656,59737.1171875,59729,59764.70703125,,,,,2021-12-23 00:00:00 UTC,0.1456298828125,22.12890625,,,北海道,28
JP-01,HOKKAIDO,2021-12-25 00:00:00 UTC,61376.55078125,61359.23046875,61516.63671875,1474.3089599609375,1474,1477.6533203125,126.74739837646484,126.69626617431641,199.83634948730469,59745.9375,59729.0859375,59797.5234375,,,,,2021-12-23 00:00:00 UTC,0.163330078125,19.421875,,,北海道,29
JP-01,HOKKAIDO,2021-12-26 00:00:00 UTC,61393.23046875,61368.51171875,61596.6875,1474.480224609375,1474,1479.2056884765625,131.82063293457031,131.74491882324219,240.63052368164062,59756.78515625,59732.73828125,59829.0859375,,,,,2021-12-23 00:00:00 UTC,0.1712646484375,16.6796875,,,北海道,30
JP-01,HOKKAIDO,2021-12-27 00:00:00 UTC,61407.16015625,61375.78515625,61667.83984375,1474.657958984375,1474,1480.5826416015625,141.08357238769531,140.98088073730469,289.30621337890625,59768.859375,59738.33203125,59858.54296875,,,,,2021-12-23 00:00:00 UTC,0.177734375,13.9296875,,,北海道,31
JP-01,HOKKAIDO,2021-12-28 00:00:00 UTC,61423.2890625,61385.921875,61738.63671875,1474.84619140625,1474,1481.814453125,154.18002319335938,154.0465087890625,347.47305297851562,59782.2421875,59745.8828125,59886.55859375,,,,,2021-12-23 00:00:00 UTC,0.188232421875,16.12890625,,,北海道,32
JP-01,HOKKAIDO,2021-12-29 00:00:00 UTC,61446.1875,61403.41796875,61817.640625,1475.050048828125,1474.070068359375,1482.9718017578125,161.43099975585938,161.27120971679688,393.4649658203125,59796.5390625,59754.9296875,59914.45703125,,,,,2021-12-23 00:00:00 UTC,0.203857421875,22.8984375,,,北海道,33
JP-01,HOKKAIDO,2021-12-30 00:00:00 UTC,61471.33984375,61423.68359375,61902.95703125,1475.2628173828125,1474.171630859375,1484.0382080078125,169.17460632324219,168.98832702636719,440.44900512695312,59808.1953125,59761.8515625,59938.2265625,,,,,2021-12-23 00:00:00 UTC,0.2127685546875,25.15234375,,,北海道,34
JP-01,HOKKAIDO,2021-12-31 00:00:00 UTC,61492.37890625,61440.328125,61978.34765625,1475.486328125,1474.2947998046875,1485.0040283203125,176.52534484863281,176.31333923339844,486.11080932617188,59819.1875,59768.58203125,59959.3828125,,,,,2021-12-23 00:00:00 UTC,0.2235107421875,21.0390625,,,北海道,35
JP-01,HOKKAIDO,2022-01-01 00:00:00 UTC,61511.58984375,61455.58203125,62043.328125,1475.7191162109375,1474.4373779296875,1485.8775634765625,177.74285888671875,177.51351928710938,513.74383544921875,59830.76953125,59776.33203125,59979.3203125,,,,,2021-12-23 00:00:00 UTC,0.2327880859375,19.2109375,,,北海道,36
JP-01,HOKKAIDO,2022-01-02 00:00:00 UTC,61528.609375,61469.04296875,62096.4921875,1475.9549560546875,1474.5919189453125,1486.653564453125,178.90873718261719,178.66358947753906,539.34429931640625,59844.7265625,59786.83203125,59999.74609375,,,,,2021-12-23 00:00:00 UTC,0.23583984375,17.01953125,,,北海道,37
JP-01,HOKKAIDO,2022-01-03 00:00:00 UTC,61543.203125,61480.4296875,62141.02734375,1476.1923828125,1474.7559814453125,1487.3524169921875,184.56495666503906,184.29875183105469,577.11334228515625,59860.0546875,59799.0390625,60020.2109375,,,,,2021-12-23 00:00:00 UTC,0.2374267578125,14.59375,,,北海道,38
JP-01,HOKKAIDO,2022-01-04 00:00:00 UTC,61560.4296875,61494.78515625,62189.74609375,1476.435791015625,1474.9334716796875,1487.9976806640625,194.68438720703125,194.39094543457031,628.342041015625,59876.94140625,59813.125,60041.3671875,,,,,2021-12-23 00:00:00 UTC,0.243408203125,17.2265625,,,北海道,39
JP-01,HOKKAIDO,2022-01-05 00:00:00 UTC,61585.26171875,61516.99609375,62251.0859375,1476.69091796875,1475.129150390625,1488.5897216796875,199.73663330078125,199.4239501953125,662.79766845703125,59894.7734375,59828.41796875,60062.34765625,,,,,2021-12-23 00:00:00 UTC,0.255126953125,24.83203125,,,北海道,40
JP-01,HOKKAIDO,2022-01-06 00:00:00 UTC,61612.83203125,61542.19140625,62325.9609375,1476.9525146484375,1475.3372802734375,1489.1563720703125,206.49603271484375,206.16183471679688,702.09716796875,59909.05078125,59840.4140625,60079.50390625,,,,,2021-12-23 00:00:00 UTC,0.2615966796875,27.5703125,,,北海道,41
JP-01,HOKKAIDO,2022-01-07 00:00:00 UTC,61636.109375,61563.33203125,62390.40625,1477.2237548828125,1475.56005859375,1489.7027587890625,213.35087585449219,212.99542236328125,741.0655517578125,59922.2890625,59851.59375,60095.33203125,,,,,2021-12-23 00:00:00 UTC,0.271240234375,23.27734375,,,北海道,42
JP-01,HOKKAIDO,2022-01-08 00:00:00 UTC,61657.484375,61582.7890625,62442.99609375,1477.5037841796875,1475.7967529296875,1490.231201171875,213.64198303222656,213.27696228027344,756.356201171875,59936.109375,59863.56640625,60111.48046875,,,,,2021-12-23 00:00:00 UTC,0.280029296875,21.375,,,北海道,43
JP-01,HOKKAIDO,2022-01-09 00:00:00 UTC,61676.5078125,61600.078125,62483.96484375,1477.7861328125,1476.039794921875,1490.7818603515625,213.83924865722656,213.46575927734375,770.04052734375,59952.66796875,59878.453125,60131.41796875,,,,,2021-12-23 00:00:00 UTC,0.2823486328125,19.0234375,,,北海道,44
JP-01,HOKKAIDO,2022-01-10 00:00:00 UTC,61692.86328125,61614.89453125,62516.7734375,1478.068603515625,1476.286865234375,1491.308349609375,219.06842041015625,218.67819213867188,800.8494873046875,59970.78515625,59895.06640625,60152.68359375,,,,,2021-12-23 00:00:00 UTC,0.282470703125,16.35546875,,,北海道,45
JP-01,HOKKAIDO,2022-01-11 00:00:00 UTC,61712.1953125,61632.84375,62557.20703125,1478.3568115234375,1476.543212890625,1491.8175048828125,229.3231201171875,228.90742492675781,849.4705810546875,59990.68359375,59913.6015625,60175.50390625,,,,,2021-12-23 00:00:00 UTC,0.2882080078125,19.33203125,,,北海道,46
JP-01,HOKKAIDO,2022-01-12 00:00:00 UTC,61740.109375,61659.484375,62615.30859375,1478.6572265625,1476.8148193359375,1492.3182373046875,234.04292297363281,233.612060546875,877.20074462890625,60011.6171875,59933.30859375,60199.13671875,,,,,2021-12-23 00:00:00 UTC,0.3004150390625,27.9140625,,,北海道,47
JP-01,HOKKAIDO,2022-01-13 00:00:00 UTC,61771.140625,61689.3359375,62692.0859375,1478.964111328125,1477.0958251953125,1492.80517578125,241.03532409667969,240.58549499511719,912.85699462890625,60028.2578125,59948.83984375,60218.17578125,,,,,2021-12-23 00:00:00 UTC,0.306884765625,31.03125,,,北海道,48
JP-01,HOKKAIDO,2022-01-14 00:00:00 UTC,61797.34375,61714.4921875,62756.8125,1479.28125,1477.3895263671875,1493.2855224609375,248.31819152832031,247.84910583496094,949.14385986328125,60043.5625,59963.15234375,60235.6640625,,,,,2021-12-23 00:00:00 UTC,0.317138671875,26.203125,,,北海道,49
JP-01,HOKKAIDO,2022-01-15 00:00:00 UTC,61821.4375,61737.625,62808.7265625,1479.6083984375,1477.695556640625,1493.807373046875,248.28813171386719,247.81404113769531,956.97650146484375,60059.46875,59978.15234375,60254.8671875,,,,,2021-12-23 00:00:00 UTC,0.3271484375,24.09375,,,北海道,50
JP-01,HOKKAIDO,2022-01-16 00:00:00 UTC,61842.88671875,61758.23828125,62845.74609375,1479.9381103515625,1478.0062255859375,1494.327392578125,248.12252807617188,247.64421081542969,963.63604736328125,60078.49609375,59996.3671875,60277.265625,,,,,2021-12-23 00:00:00 UTC,0.3297119140625,21.44921875,,,北海道,51
JP-01,HOKKAIDO,2022-01-17 00:00:00 UTC,61861.359375,61775.953125,62877.41796875,1480.26806640625,1478.3189697265625,1494.9552001953125,253.63514709472656,253.14205932617188,991.610107421875,60099.2890625,60016.4140625,60304.69140625,,,,,2021-12-23 00:00:00 UTC,0.3299560546875,18.47265625,,,北海道,52
JP-01,HOKKAIDO,2022-01-18 00:00:00 UTC,61883.2265625,61797.15625,62921.546875,1480.604248046875,1478.6396484375,1495.66259765625,264.81387329101562,264.29501342773438,1041.1829833984375,60122.1484375,60038.609375,60336.5,,,,,2021-12-23 00:00:00 UTC,0.336181640625,21.8671875,,,北海道,53
JP-01,HOKKAIDO,2022-01-19 00:00:00 UTC,61914.84375,61828.1328125,62986.71875,1480.9537353515625,1478.9752197265625,1496.351806640625,269.78225708007812,269.25,1066.1138916015625,60146.19921875,60062.0546875,60368.83984375,,,,,2021-12-23 00:00:00 UTC,0.3494873046875,31.6171875,,,北海道,54
JP-01,HOKKAIDO,2022-01-20 00:00:00 UTC,61950.0625,61862.74609375,63075.1328125,1481.3101806640625,1479.3189697265625,1497.0198974609375,277.58413696289062,277.03302001953125,1101.873291015625,60165.17578125,60080.484375,60395.4609375,,,,,2021-12-23 00:00:00 UTC,0.3564453125,35.21875,,,北海道,55
JP-02,AOMORI,2021-12-24 00:00:00 UTC,5901,5901,5917.6181640625,38,38,38.171669006347656,0,0,0,5863,5863,5879.4462890625,,,,,2021-12-23 00:00:00 UTC,0,0,,,青森県,84
JP-02,AOMORI,2021-12-25 00:00:00 UTC,5901.00732421875,5901,5935.3251953125,38,38,38.350826263427734,0.0027494423557072878,0.0027482816949486732,0.0042261593043804169,5863,5863,5896.9619140625,,,,,2021-12-23 00:00:00 UTC,0,0.00732421875,,,青森県,85
JP-02,AOMORI,2021-12-26 00:00:00 UTC,5901.02001953125,5901,5953.96630859375,38,38,38.536102294921875,0.0091175790876150131,0.009112061932682991,0.016015300527215004,5863,5863,5915.39453125,,,,,2021-12-23 00:00:00 UTC,0,0.0126953125,,,青森県,86
JP-02,AOMORI,2021-12-27 00:00:00 UTC,5901.03515625,5901,5970.75146484375,38,38,38.702854156494141,0.021995337679982185,0.021978389471769333,0.042923290282487869,5863,5863,5931.982421875,,,,,2021-12-23 00:00:00 UTC,0,0.01513671875,,,青森県,87
JP-02,AOMORI,2021-12-28 00:00:00 UTC,5901.05712890625,5901,5985.8779296875,38.000007629394531,38,38.852943420410156,0.044798243790864944,0.044757038354873657,0.095167472958564758,5863.001953125,5863,5946.9111328125,,,,,2021-12-23 00:00:00 UTC,7.62939453125e-06,0.02197265625,,,青森県,88
JP-02,AOMORI,2021-12-29 00:00:00 UTC,5901.09228515625,5901,5999.52783203125,38.000030517578125,38,38.988033294677734,0.070386506617069244,0.070312291383743286,0.16033291816711426,5863.00634765625,5863,5960.349609375,,,,,2021-12-23 00:00:00 UTC,2.288818359375e-05,0.03515625,,,青森県,89
JP-02,AOMORI,2021-12-30 00:00:00 UTC,5901.134765625,5901,6011.841796875,38.000064849853516,38,39.1096305847168,0.096444450318813324,0.0963311418890953,0.23314478993415833,5863.01220703125,5863,5972.4462890625,,,,,2021-12-23 00:00:00 UTC,3.4332275390625e-05,0.04248046875,,,青森県,90
JP-02,AOMORI,2021-12-31 00:00:00 UTC,5901.171875,5901,6022.9287109375,38.000125885009766,38,39.219093322753906,0.1206691563129425,0.12051436305046082,0.3070424497127533,5863.02001953125,5863,5983.33642578125,,,,,2021-12-23 00:00:00 UTC,6.103515625e-05,0.037109375,,,青森県,91
JP-02,AOMORI,2022-01-01 00:00:00 UTC,5901.20751953125,5901,6032.91064453125,38.000194549560547,38,39.317626953125,0.13428279757499695,0.13409760594367981,0.35734176635742188,5863.0302734375,5863,5993.14111328125,,,,,2021-12-23 00:00:00 UTC,6.866455078125e-05,0.03564453125,,,青森県,92
JP-02,AOMORI,2022-01-02 00:00:00 UTC,5901.2392578125,5901,6041.896484375,38.000282287597656,38,39.406333923339844,0.14963613450527191,0.14941690862178802,0.41419997811317444,5863.04345703125,5863,6001.97021484375,,,,,2021-12-23 00:00:00 UTC,8.7738037109375e-05,0.03173828125,,,青森県,93
JP-02,AOMORI,2022-01-03 00:00:00 UTC,5901.26708984375,5901,6049.98486328125,38.000373840332031,38,39.486186981201172,0.17327499389648438,0.1730077713727951,0.49651932716369629,5863.05908203125,5863,6009.92041015625,,,,,2021-12-23 00:00:00 UTC,9.1552734375e-05,0.02783203125,,,青森県,94
