japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-01-11,14908.751953125,14853.228515625,15204.5498046875,510.9567260742,510.0074157715,531.1268920898,1555.4655761719,1539.7275390625,1696.4565429688,12798.7919921875,12762.5751953125,12923.7431640625,,,,,2021-01-10,4.9567260741999917,191.751953125,,,北海道
JP-01,HOKKAIDO,2021-01-12,15101.7255859375,14994.33984375,15678.8583984375,516.0435180664,514.2200317383,554.7686157227,1633.8463134766,1602.45703125,1915.20703125,12910.3232421875,12840.9013671875,13149.8447265625,,,,,2021-01-10,5.0867919922000056,192.9736328125,,,北海道
JP-01,HOKKAIDO,2021-01-13,15296.064453125,15140.080078125,16139.3779296875,521.3670654297,518.7385253906,577.1759643555,1706.7451171875,1660.0106201172,2125.8649902344,13026.7255859375,12926.837890625,13370.306640625,,,,,2021-01-10,5.3235473633000083,194.3388671875,,,北海道
JP-01,HOKKAIDO,2021-01-14,15483.8564453125,15282.986328125,16574.703125,526.9271240234,523.5570678711,598.4860229492,1769.533203125,1708.0854492188,2320.8161621094,13147.984375,13020.1171875,13585.908203125,,,,,2021-01-10,5.5600585936999778,187.7919921875,,,北海道
JP-01,HOKKAIDO,2021-01-15,15667.3583984375,15424.87890625,16988.25390625,532.6641235352,528.6085205078,618.7774658203,1823.5941162109,1748.2239990234,2499.9409179688,13273.1044921875,13119.4658203125,13797.0068359375,,,,,2021-01-10,5.7369995118000361,183.501953125,,,北海道
JP-01,HOKKAIDO,2021-01-16,15847.8642578125,15566.802734375,17382.3125,538.5618286133,533.8707885742,638.1505126953,1870.8748779297,1782.4249267578,2664.6604003906,13401.548828125,13224.10546875,14004.26953125,,,,,2021-01-10,5.8977050780999889,180.505859375,,,北海道
JP-01,HOKKAIDO,2021-01-17,16025.365234375,15708.6650390625,17757.904296875,544.5995483398,539.3173828125,656.7126464844,1912.0416259766,1811.4025878906,2815.2004394531,13533.1025390625,13333.6103515625,14209.1318359375,,,,,2021-01-10,6.0377197264999722,177.5009765625,,,北海道
JP-01,HOKKAIDO,2021-01-18,16220.103515625,15868.2724609375,18148.17578125,550.7592163086,544.9272460938,674.5138549805,1964.0716552734,1851.2189941406,2976.7641601562,13667.056640625,13447.1376953125,14410.4033203125,,,,,2021-01-10,6.1596679688000222,194.73828125,,,北海道
JP-01,HOKKAIDO,2021-01-19,16412.548828125,16028.958984375,18520.095703125,557.1134033203,550.7694702148,691.7302246094,2013.5372314453,1889.0970458984,3130.1162109375,13804.4716796875,13565.6044921875,14609.994140625,,,,,2021-01-10,6.3541870116999917,192.4453125,,,北海道
JP-01,HOKKAIDO,2021-01-20,16608.3828125,16194.6572265625,18886.390625,563.6390380859,556.8164672852,708.4180297852,2062.4921875,1926.9608154297,3278.46875,13944.6943359375,13688.197265625,14807.7431640625,,,,,2021-01-10,6.5256347655999889,195.833984375,,,北海道
JP-01,HOKKAIDO,2021-01-21,16800.986328125,16359.7333984375,19235.59765625,570.342956543,563.071105957,724.6657104492,2106.1499023438,1960.3330078125,3414.2697753906,14088.05078125,13815.09375,15004.8427734375,,,,,2021-01-10,6.7039184571000305,192.603515625,,,北海道
JP-01,HOKKAIDO,2021-01-22,16990.322265625,16523.62890625,19569.28125,577.1786499023,569.4840087891,740.4801635742,2143.95703125,1988.7221679688,3536.3986816406,14233.8896484375,13945.5283203125,15201.041015625,,,,,2021-01-10,6.8356933592999667,189.3359375,,,北海道
JP-01,HOKKAIDO,2021-01-23,17176.501953125,16686.314453125,19887.876953125,584.135925293,576.0436401367,755.8947143555,2176.3215332031,2012.5246582031,3645.3635253906,14381.8330078125,14079.0498046875,15395.9560546875,,,,,2021-01-10,6.9572753907000333,186.1796875,,,北海道
JP-01,HOKKAIDO,2021-01-24,17358.5234375,16846.919921875,20189.623046875,591.1954956055,582.7286376953,770.9344482422,2202.7302246094,2031.2749023438,3740.2275390625,14531.822265625,14215.51171875,15589.787109375,,,,,2021-01-10,7.0595703125,182.021484375,,,北海道
JP-01,HOKKAIDO,2021-01-25,17561.923828125,17026.880859375,20525.330078125,598.3373413086,589.5153808594,785.6416015625,2244.7468261719,2064.8203125,3858.0380859375,14683.1005859375,14354.0576171875,15783.189453125,,,,,2021-01-10,7.1418457030999889,203.400390625,,,北海道
JP-01,HOKKAIDO,2021-01-26,17760.982421875,17205.84375,20841.087890625,605.6548461914,596.4952392578,800.1586303711,2283.6796875,2095.8706054688,3967.4897460938,14837.08984375,14496.0283203125,15976.6904296875,,,,,2021-01-10,7.3175048827999944,199.05859375,,,北海道
JP-01,HOKKAIDO,2021-01-27,17959.419921875,17385.224609375,21149.771484375,613.1180419922,603.6362915039,814.5001831055,2319.357421875,2124.2604980469,4068.3747558594,14993.0087890625,14640.5732421875,16170.5244140625,,,,,2021-01-10,7.4631958008000083,198.4375,,,北海道
