japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2020-11-19,6353.0014648438,6329.162109375,6492.4736328125,136.4199981689,135.9477844238,136.7043457031,2032.7562255859,2024.8623046875,2152.9995117188,4075.7873535156,4060.7912597656,4093.5109863281,,,,,2020-11-18,2.9908752441000104,246.8203125,,,北海道
JP-01,HOKKAIDO,2020-11-20,6602.7744140625,6555.62890625,6888.2275390625,139.0225219727,138.1081237793,139.5773773193,2212.4885253906,2196.1623535156,2461.509765625,4119.6040039062,4090.8054199219,4152.5283203125,,,,,2020-11-18,2.6025238037999827,249.77294921869998,,,北海道
JP-01,HOKKAIDO,2020-11-21,6855.8881835938,6785.9877929688,7293.3256835938,141.8492431641,140.5183563232,142.663269043,2400.4370117188,2375.1701660156,2786.2548828125,4168.3598632812,4126.7973632812,4214.3569335938,,,,,2020-11-18,2.8267211913999972,253.11376953130002,,,北海道
JP-01,HOKKAIDO,2020-11-22,7125.0541992188,7032.751953125,7719.5991210938,144.899520874,143.174118042,145.9647827148,2589.5883789062,2554.9946289062,3118.2963867188,4222.3872070312,4168.9614257812,4279.775390625,,,,,2020-11-18,3.0502777099000014,269.166015625,,,北海道
JP-01,HOKKAIDO,2020-11-23,7378.1977539062,7264.3564453125,8136.3344726562,148.1744842529,146.0732879639,149.4847106934,2801.1525878906,2756.5891113281,3482.7858886719,4282.0063476562,4217.4897460938,4349.5078125,,,,,2020-11-18,3.2749633788999972,253.14355468739996,,,北海道
JP-01,HOKKAIDO,2020-11-24,7639.5092773438,7504.6313476562,8566.5576171875,151.674911499,149.2137298584,153.2255401611,3021.6098632812,2966.6027832031,3863.5556640625,4347.541015625,4272.591796875,4424.123046875,,,,,2020-11-18,3.5004272461000028,261.31152343760004,,,北海道
JP-01,HOKKAIDO,2020-11-25,7914.7421875,7759.015625,9004.353515625,155.4072418213,152.5993041992,157.1948394775,3202.6188964844,3137.6997070312,4196.6352539062,4419.3481445312,4334.5200195312,4504.2670898438,,,,,2020-11-18,3.7323303223000153,275.2329101562,,,北海道
JP-01,HOKKAIDO,2020-11-26,8228.431640625,8051.5297851562,9492.611328125,159.3329925537,156.1900177002,161.3570861816,3417.4770507812,3341.8479003906,4575.7827148438,4497.0751953125,4402.8413085938,4590.0439453125,,,,,2020-11-18,3.9257507323999903,313.689453125,,,北海道
JP-01,HOKKAIDO,2020-11-27,8559.1318359375,8361.091796875,10007.109375,163.4839172363,160.0151977539,165.7421264648,3655.4340820312,3568.4223632812,4988.2900390625,4581.7309570312,4478.4672851562,4682.6713867188,,,,,2020-11-18,4.1509246825999924,330.7001953125,,,北海道
JP-01,HOKKAIDO,2020-11-28,8920.5673828125,8700.93359375,10559.712890625,167.8751983643,164.0879211426,170.3668212891,3904.087890625,3805.2788085938,5417.8095703125,4674.1147460938,4562.1064453125,4783.0424804688,,,,,2020-11-18,4.3912811280000028,361.435546875,,,北海道
JP-01,HOKKAIDO,2020-11-29,9301.1484375,9059.666015625,11134.5390625,172.511505127,168.4111633301,175.2378082275,4152.6372070312,4041.9106445312,5848.9921875,4775.0278320312,4654.4760742188,4892.0654296875,,,,,2020-11-18,4.6363067627000021,380.5810546875,,,北海道
JP-01,HOKKAIDO,2020-11-30,9651.9443359375,9389.9384765625,11683.4599609375,177.3885345459,172.9793548584,180.3480529785,4420.1884765625,4296.9379882812,6308.3857421875,4884.904296875,4755.9389648438,5010.1450195312,,,,,2020-11-18,4.8770294189000083,350.7958984375,,,北海道
JP-01,HOKKAIDO,2020-12-01,10036.271484375,9753.1298828125,12276.9638671875,182.4846191406,177.7699737549,185.6809539795,4709.5942382812,4573.1040039062,6800.6020507812,5004.1762695312,4866.861328125,5137.9174804688,,,,,2020-11-18,5.0960845946999882,384.3271484375,,,北海道
JP-01,HOKKAIDO,2020-12-02,10443.77734375,10138.880859375,12880.1455078125,187.8202056885,182.8020172119,191.259475708,4954.7602539062,4806.26953125,7229.4213867188,5134.0200195312,4988.3403320312,5276.6879882812,,,,,2020-11-18,5.3355865479000215,407.505859375,,,北海道
JP-01,HOKKAIDO,2020-12-03,10921.40234375,10592.8603515625,13582.443359375,193.3559417725,188.0362548828,197.036239624,5261.6801757812,5099.3120117188,7748.6865234375,5274.3017578125,5120.2021484375,5426.1518554688,,,,,2020-11-18,5.5357360839999785,477.625,,,北海道
JP-01,HOKKAIDO,2020-12-04,11432.990234375,11079.984375,14337.6767578125,199.143081665,193.5217895508,203.0662078857,5608.8598632812,5431.2890625,8328.58203125,5427.228515625,5264.5493164062,5588.6977539062,,,,,2020-11-18,5.7871398925000221,511.587890625,,,北海道
JP-01,HOKKAIDO,2020-12-05,11974.646484375,11596.3154296875,15128.896484375,205.2021026611,199.2777862549,209.3706665039,5962.5053710938,5769.4443359375,8919.359375,5594.703125,5423.189453125,5766.3432617188,,,,,2020-11-18,6.0590209961000028,541.65625,,,北海道
JP-01,HOKKAIDO,2020-12-06,12540.306640625,12135.9267578125,15944.4921875,211.5196380615,205.2901153564,215.9411773682,6310.3637695312,6101.9448242188,9502.2373046875,5777.919921875,5597.2426757812,5960.5141601562,,,,,2020-11-18,6.3175354003999757,565.66015625,,,北海道
