japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-02-19,18663.71875,18629,18925.921875,650.0130004883,647,665.9435424805,1444.9327392578,1411.4224853516,1475.8471679688,16549.939453125,16183.408203125,16764.29296875,,,,,2021-02-18,3.0130004883000083,34.71875,,,北海道
JP-01,HOKKAIDO,2021-02-20,18703.37109375,18629,19202.412109375,652.9975585938,647,683.4049682617,1421.2078857422,1358.5837402344,1478.9720458984,16606.001953125,15907.23046875,17014.513671875,,,,,2021-02-18,2.9845581055000139,39.65234375,,,北海道
JP-01,HOKKAIDO,2021-02-21,18748.119140625,18629,19461.36328125,655.9632568359,647,699.5300292969,1404.380859375,1316.1163330078,1485.7829589844,16661.20703125,15661.2236328125,17245.615234375,,,,,2021-02-18,2.9656982420999611,44.748046875,,,北海道
JP-01,HOKKAIDO,2021-02-22,18794.87109375,18629,19701.931640625,658.909362793,647,714.4490356445,1391.4525146484,1280.4752197266,1493.7946777344,16716.1171875,15442.94921875,17460.046875,,,,,2021-02-18,2.9461059571000305,46.751953125,,,北海道
JP-01,HOKKAIDO,2021-02-23,18846.537109375,18629,19929.6953125,661.8405761719,647,728.2819824219,1383.3635253906,1251.9815673828,1504.5262451172,16770.474609375,15249.470703125,17659.216796875,,,,,2021-02-18,2.9312133788999972,51.666015625,,,北海道
JP-01,HOKKAIDO,2021-02-24,18898.369140625,18629,20140.8828125,664.7755737305,647,741.1426391602,1377.115234375,1227.4672851562,1515.12109375,16824.703125,15078.7451171875,17844.8046875,,,,,2021-02-18,2.9349975586000028,51.83203125,,,北海道
JP-01,HOKKAIDO,2021-02-25,18950.998046875,18629,20338.119140625,667.7118530273,647,753.1247558594,1371.228515625,1205.3193359375,1524.2326660156,16879.294921875,14928.99609375,18018.7578125,,,,,2021-02-18,2.9362792967999667,52.62890625,,,北海道
JP-01,HOKKAIDO,2021-02-26,19006.23828125,18629,20524.81640625,670.6433105469,647,764.2991943359,1367.7689208984,1187.1058349609,1534.3737792969,16933.775390625,14797.7998046875,18181.59375,,,,,2021-02-18,2.9314575196000305,55.240234375,,,北海道
JP-01,HOKKAIDO,2021-02-27,19059.822265625,18629,20697.267578125,673.5744628906,647,774.7505493164,1364.1148681641,1170.3155517578,1542.8276367188,16988.263671875,14683.4462890625,18334.583984375,,,,,2021-02-18,2.9311523436999778,53.583984375,,,北海道
JP-01,HOKKAIDO,2021-02-28,19115.443359375,18629,20861.33203125,676.5015258789,647,784.547668457,1362.2214355469,1156.4510498047,1551.974609375,17042.4453125,14584.0400390625,18478.453125,,,,,2021-02-18,2.9270629883000083,55.62109375,,,北海道
JP-01,HOKKAIDO,2021-03-01,19170.8203125,18629,21031.388671875,679.4221191406,647,794.3567504883,1360.6042480469,1144.0540771484,1561.654296875,17096.736328125,14498.220703125,18628.6640625,,,,,2021-02-18,2.9205932616999917,55.376953125,,,北海道
JP-01,HOKKAIDO,2021-03-02,19228.015625,18629,21210.66796875,682.3394165039,647,804.2043457031,1360.3782958984,1133.9234619141,1573.1195068359,17150.806640625,14424.404296875,18785.427734375,,,,,2021-02-18,2.9172973633000083,57.1953125,,,北海道
JP-01,HOKKAIDO,2021-03-03,19286.8046875,18629,21399.607421875,685.2648925781,647,814.1244506836,1361.3463134766,1125.7567138672,1586.1387939453,17205,14361.705078125,18949.875,,,,,2021-02-18,2.9254760741999917,58.7890625,,,北海道
JP-01,HOKKAIDO,2021-03-04,19345.689453125,18629,21596.78125,688.2048339844,647,824.131652832,1361.8233642578,1118.0516357422,1598.7156982422,17259.861328125,14309.5048828125,19123.06640625,,,,,2021-02-18,2.9399414063000222,58.884765625,,,北海道
JP-01,HOKKAIDO,2021-03-05,19406.802734375,18629,21813.453125,691.1508789062,647,834.4906005859,1364.0631103516,1110.6779785156,1614.0367431641,17314.89453125,14242.4501953125,19312.251953125,,,,,2021-02-18,2.9460449217999667,61.11328125,,,北海道
JP-01,HOKKAIDO,2021-03-06,19465.38671875,18629,22040.77734375,694.1059570312,647,845.135559082,1365.1177978516,1101.4144287109,1628.4869384766,17370.158203125,14162.9765625,19514.986328125,,,,,2021-02-18,2.955078125,58.583984375,,,北海道
JP-01,HOKKAIDO,2021-03-07,19525.84765625,18629,22282.03515625,697.0635986328,647,855.9919433594,1367.3851318359,1092.3720703125,1644.7852783203,17425.302734375,14072.8857421875,19728.49609375,,,,,2021-02-18,2.9576416016000167,60.4609375,,,北海道
JP-01,HOKKAIDO,2021-03-08,19584.369140625,18629,22504.291015625,700.0213623047,647,866.178894043,1368.5670166016,1083.5230712891,1658.4497070312,17480.716796875,13995.7001953125,19928.009765625,,,,,2021-02-18,2.9577636719000111,58.521484375,,,北海道
JP-01,HOKKAIDO,2021-03-09,19644.134765625,18629,22713.576171875,702.9769287109,647,875.7593383789,1370.2145996094,1076.0029296875,1671.4801025391,17535.990234375,13929.86328125,20114.490234375,,,,,2021-02-18,2.9555664061999778,59.765625,,,北海道
JP-01,HOKKAIDO,2021-03-10,19702.904296875,18629,22908.240234375,705.9414672852,647,884.805480957,1371.0931396484,1068.7454833984,1682.4844970703,17591.427734375,13874.50390625,20289.546875,,,,,2021-02-18,2.9645385743000361,58.76953125,,,北海道
JP-01,HOKKAIDO,2021-03-11,19761.2890625,18629,23090.525390625,708.9135742188,647,893.3685913086,1370.4614257812,1061.1040039062,1690.6324462891,17647.46875,13828.9609375,20454.830078125,,,,,2021-02-18,2.9721069336000028,58.384765625,,,北海道
JP-01,HOKKAIDO,2021-03-12,19821.236328125,18629,23264.046875,711.8858642578,647,901.487487793,1370.8907470703,1055.0002441406,1699.1915283203,17703.5859375,13791.9140625,20610.771484375,,,,,2021-02-18,2.9722900389999722,59.947265625,,,北海道
JP-01,HOKKAIDO,2021-03-13,19878.66015625,18629,23424.259765625,714.8608398438,647,909.2052001953,1369.91796875,1048.4630126953,1705.1937255859,17759.837890625,13762.5810546875,20758.287109375,,,,,2021-02-18,2.9749755860000278,57.423828125,,,北海道
