japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2020-12-29,13150.765625,13136.7705078125,13196.2216796875,446.0438232422,445.8645935059,451.6108398438,1561.0969238281,1557.4310302734,1564.5123291016,11134.3974609375,11124.2568359375,11170.2353515625,,,,,2020-12-28,7.0438232422000056,95.765625,,,北海道
JP-01,HOKKAIDO,2020-12-30,13257.6162109375,13230.935546875,13345.3203125,452.8969726562,452.5498352051,463.6518554688,1518.6762695312,1511.8994140625,1525.0258789062,11276.69140625,11257.15234375,11346.0673828125,,,,,2020-12-28,6.8531494139999722,106.8505859375,,,北海道
JP-01,HOKKAIDO,2020-12-31,13369.58203125,13331.376953125,13495.78125,459.4625549316,458.9599914551,475.0186767578,1485.0415039062,1475.5913085938,1493.8360595703,11415.01171875,11386.7880859375,11514.9833984375,,,,,2020-12-28,6.5655822754000042,111.9658203125,,,北海道
JP-01,HOKKAIDO,2021-01-01,13494.8310546875,13446.0234375,13656.8486328125,465.8810424805,465.2335205078,485.9012145996,1469.3853759766,1457.5179443359,1480.4219970703,11548.87890625,11512.6240234375,11677.3076171875,,,,,2020-12-28,6.4184875489000319,125.2490234375,,,北海道
JP-01,HOKKAIDO,2021-01-02,13615.427734375,13556.955078125,13809.904296875,472.1394042969,471.3577575684,496.2770996094,1450.2850341797,1436.3376464844,1463.1096191406,11680.666015625,11636.974609375,11834.6962890625,,,,,2020-12-28,6.2583618163999972,120.5966796875,,,北海道
JP-01,HOKKAIDO,2021-01-03,13711.5458984375,13644.48046875,13935.623046875,478.1949768066,477.2886352539,506.1643981934,1411.8486328125,1396.3114013672,1426.1103515625,11810.1904296875,11759.623046875,11988.3818359375,,,,,2020-12-28,6.0555725096999709,96.1181640625,,,北海道
JP-01,HOKKAIDO,2021-01-04,13794.8447265625,13720.0869140625,14045.2763671875,484.1940612793,483.171081543,515.7147216797,1365.3477783203,1348.6138916016,1380.6274414062,11935.8896484375,11878.939453125,12136.1357421875,,,,,2020-12-28,5.9990844727000194,83.298828125,,,北海道
JP-01,HOKKAIDO,2021-01-05,13881.0185546875,13799.2451171875,14156.103515625,490.3126220703,489.1798706055,525.1754760742,1325.7941894531,1308.0482177734,1342.0675048828,12058.5087890625,11995.6513671875,12279.9443359375,,,,,2020-12-28,6.1185607909999931,86.173828125,,,北海道
JP-01,HOKKAIDO,2021-01-06,13973.59375,13885.41796875,14271.875,496.2706298828,495.0374145508,534.2209472656,1292.6546630859,1274.0428466797,1309.720703125,12178.3759765625,12110.083984375,12418.984375,,,,,2020-12-28,5.9580078125,92.5751953125,,,北海道
JP-01,HOKKAIDO,2021-01-07,14068.2568359375,13974.1767578125,14388.7177734375,501.9920959473,500.6643371582,542.8249511719,1264.4731445312,1245.1094970703,1282.3131103516,12295.1767578125,12221.8330078125,12553.9970703125,,,,,2020-12-28,5.7214660645000208,94.6630859375,,,北海道
