japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-08-23 00:00:00 UTC,53403.828125,53193.69140625,54589.1484375,1436.4622802734375,1435,1438.7054443359375,4734.62060546875,4695.51904296875,5346.4384765625,47138.08203125,46976.0859375,47626.1640625,,,,,2021-08-22 00:00:00 UTC,1.4622802734375,432.828125,,,北海道,28
JP-01,HOKKAIDO,2021-08-24 00:00:00 UTC,53888.93359375,53483.13671875,56203.46875,1438.0960693359375,1435,1442.3499755859375,4844.134765625,4768.115234375,6033.916015625,47491.99609375,47181.8671875,48421.68359375,,,,,2021-08-22 00:00:00 UTC,1.6337890625,485.10546875,,,北海道,29
JP-01,HOKKAIDO,2021-08-25 00:00:00 UTC,54469.12890625,53876.38671875,57926.703125,1439.712890625,1435,1445.759033203125,5043.32421875,4930.41650390625,6810.35107421875,47835.734375,47390.171875,49165.30859375,,,,,2021-08-22 00:00:00 UTC,1.6168212890625,580.1953125,,,北海道,30
JP-01,HOKKAIDO,2021-08-26 00:00:00 UTC,55119.30859375,54354.31640625,59647.140625,1441.1715087890625,1435,1448.8350830078125,5324.53955078125,5173.23681640625,7691.86083984375,48201.07421875,47631.33203125,49897.6875,,,,,2021-08-22 00:00:00 UTC,1.4586181640625,650.1796875,,,北海道,31
JP-01,HOKKAIDO,2021-08-27 00:00:00 UTC,55769.4921875,54844.07421875,61315.2890625,1442.5712890625,1435,1451.69580078125,5584.30126953125,5395.3037109375,8540.587890625,48589.33984375,47905.4453125,50624.05078125,,,,,2021-08-22 00:00:00 UTC,1.3997802734375,650.18359375,,,北海道,32
JP-01,HOKKAIDO,2021-08-28 00:00:00 UTC,56400.48828125,55327.3046875,62882.24609375,1444.0413818359375,1435,1454.473388671875,5807.31005859375,5582.38134765625,9324.7998046875,48999.109375,48209.9921875,51341.546875,,,,,2021-08-22 00:00:00 UTC,1.4700927734375,630.99609375,,,北海道,33
JP-01,HOKKAIDO,2021-08-29 00:00:00 UTC,57114.3203125,55896.58203125,64569.12109375,1445.6357421875,1435,1457.2308349609375,6072.76806640625,5810.826171875,10168.015625,49435.93359375,48549.4296875,52057.66796875,,,,,2021-08-22 00:00:00 UTC,1.5943603515625,713.83203125,,,北海道,34
JP-01,HOKKAIDO,2021-08-30 00:00:00 UTC,57725.9765625,56382.8125,65960.7890625,1447.4437255859375,1435,1460.0797119140625,6235.02197265625,5941.37939453125,10825.2470703125,49891.5859375,48914.8125,52769.4453125,,,,,2021-08-22 00:00:00 UTC,1.8079833984375,611.65625,,,北海道,35
JP-01,HOKKAIDO,2021-08-31 00:00:00 UTC,58406.2265625,56937.3046875,67493.9921875,1449.523681640625,1435,1463.097412109375,6436.65576171875,6110.5615234375,11533.77734375,50358.33984375,49297.8046875,53470.921875,,,,,2021-08-22 00:00:00 UTC,2.0799560546875,680.25,,,北海道,36
JP-01,HOKKAIDO,2021-09-01 00:00:00 UTC,59214.3125,57606.7578125,69414.5546875,1451.6092529296875,1435,1466.076416015625,6741.7998046875,6378.6123046875,12418.4091796875,50814.66796875,49676.77734375,54153.203125,,,,,2021-08-22 00:00:00 UTC,2.0855712890625,808.0859375,,,北海道,37
JP-01,HOKKAIDO,2021-09-02 00:00:00 UTC,60114.10546875,58385.3203125,71265.609375,1453.5054931640625,1435,1468.794677734375,7151.86328125,6745.91943359375,13495.9267578125,51301.71484375,50091.375,54856.5859375,,,,,2021-08-22 00:00:00 UTC,1.896240234375,899.79296875,,,北海道,38
JP-01,HOKKAIDO,2021-09-03 00:00:00 UTC,61008.44921875,59165.78125,73058.3359375,1455.3350830078125,1435.158447265625,1471.38330078125,7524.68359375,7078.0068359375,14504.36328125,51821.91015625,50543.35546875,55585.3515625,,,,,2021-08-22 00:00:00 UTC,1.82958984375,894.34375,,,北海道,39
JP-01,HOKKAIDO,2021-09-04 00:00:00 UTC,61871.75390625,59925.56640625,74713.6640625,1457.26513671875,1436.2669677734375,1474.0045166015625,7840.4033203125,7356.63134765625,15398.92578125,52373.25,51030.19921875,56334.40234375,,,,,2021-08-22 00:00:00 UTC,1.9300537109375,863.3046875,,,北海道,40
JP-01,HOKKAIDO,2021-09-05 00:00:00 UTC,62843.8203125,60785.8203125,76627.4375,1459.3653564453125,1437.62060546875,1476.7415771484375,8208.8115234375,7685.0107421875,16391.9140625,52962.62890625,51558.1171875,57113.2109375,,,,,2021-08-22 00:00:00 UTC,2.1002197265625,972.06640625,,,北海道,41
JP-01,HOKKAIDO,2021-09-06 00:00:00 UTC,63672.546875,61528.140625,78074.2578125,1461.7513427734375,1439.3258056640625,1479.7364501953125,8430.796875,7876.8662109375,17084.71484375,53578.984375,52115.9453125,57915.06640625,,,,,2021-08-22 00:00:00 UTC,2.385986328125,828.7265625,,,北海道,42
JP-01,HOKKAIDO,2021-09-07 00:00:00 UTC,64590.5,62347.87109375,79794.3671875,1464.498291015625,1441.447998046875,1483.0111083984375,8701.7412109375,8115.1748046875,17865.921875,54211.35546875,52692.5703125,58716.4296875,,,,,2021-08-22 00:00:00 UTC,2.7469482421875,917.953125,,,北海道,43
JP-01,HOKKAIDO,2021-09-08 00:00:00 UTC,65677.7578125,63306.5703125,82140.9375,1467.248291015625,1443.629150390625,1486.239990234375,9109.34375,8481.3212890625,18921.44921875,54830.515625,53259.34375,59493.5234375,,,,,2021-08-22 00:00:00 UTC,2.75,1087.2578125,,,北海道,44
JP-01,HOKKAIDO,2021-09-09 00:00:00 UTC,66885.046875,64408.93359375,84332.4609375,1469.739013671875,1445.60595703125,1489.1641845703125,9652.5283203125,8973.7109375,20257.779296875,55492.43359375,53870.3671875,60309.83984375,,,,,2021-08-22 00:00:00 UTC,2.49072265625,1207.2890625,,,北海道,45
JP-01,HOKKAIDO,2021-09-10 00:00:00 UTC,68082.859375,65507.6328125,86438.375,1472.1353759765625,1447.53564453125,1491.94140625,10142.3740234375,9416.4755859375,21482.33984375,56199.5625,54527.7109375,61166.33984375,,,,,2021-08-22 00:00:00 UTC,2.3963623046875,1197.8125,,,北海道,46
JP-01,HOKKAIDO,2021-09-11 00:00:00 UTC,69235.1015625,66571.953125,88341.5859375,1474.657958984375,1449.63037109375,1494.7919921875,10551.345703125,9784.3427734375,22532.666015625,56948.89453125,55228.16796875,62057.96875,,,,,2021-08-22 00:00:00 UTC,2.5225830078125,1152.2421875,,,北海道,47
JP-01,HOKKAIDO,2021-09-12 00:00:00 UTC,70530.5703125,67761.7109375,90635.5703125,1477.3951416015625,1451.97314453125,1497.8218994140625,11028.572265625,10215.734375,23724.87109375,57749.33984375,55980.1015625,62995.88671875,,,,,2021-08-22 00:00:00 UTC,2.7371826171875,1295.46875,,,北海道,48
JP-01,HOKKAIDO,2021-09-13 00:00:00 UTC,71630.21875,68790.3046875,92238.5078125,1480.4971923828125,1454.7071533203125,1501.1700439453125,11305.4765625,10461.955078125,24480.876953125,58585.921875,56768.7890625,63961.29296875,,,,,2021-08-22 00:00:00 UTC,3.10205078125,1099.6484375,,,北海道,49
JP-01,HOKKAIDO,2021-09-14 00:00:00 UTC,72846.828125,69914.1328125,94275.5078125,1484.054443359375,1457.9189453125,1505.004638671875,11645.62109375,10767.2236328125,25366.587890625,59444.234375,57580.13671875,64953.30078125,,,,,2021-08-22 00:00:00 UTC,3.5572509765625,1216.609375,,,北海道,50
JP-01,HOKKAIDO,2021-09-15 00:00:00 UTC,74286.6015625,71214.234375,97203.7734375,1487.5997314453125,1461.1451416015625,1508.783447265625,12166.3134765625,11239.6962890625,26640.923828125,60286.125,58377.01171875,65917.8203125,,,,,2021-08-22 00:00:00 UTC,3.5452880859375,1439.7734375,,,北海道,51
JP-01,HOKKAIDO,2021-09-16 00:00:00 UTC,75884.890625,72704.1640625,99901.53125,1490.798828125,1464.0555419921875,1512.185302734375,12864.6962890625,11876.3525390625,28302.9453125,61184.2265625,59229.65234375,66940.0234375,,,,,2021-08-22 00:00:00 UTC,3.1990966796875,1598.2890625,,,北海道,52
JP-01,HOKKAIDO,2021-09-17 00:00:00 UTC,77467.6171875,74184.6640625,102484.9765625,1493.8656005859375,1466.8585205078125,1515.4390869140625,13489.650390625,12445.2314453125,29802.873046875,62142.0234375,60141.28125,68027.0390625,,,,,2021-08-22 00:00:00 UTC,3.0667724609375,1582.7265625,,,北海道,53
