japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-03-16,19946.365234375,19920.814453125,20070.16015625,711.3558349609,709.8727416992,730.0726318359,1096.2785644531,1094.4770507812,1115.6130371094,18106.013671875,18083.841796875,18189.845703125,,,,,2021-03-15,2.3558349608999833,53.365234375,,,北海道
JP-01,HOKKAIDO,2021-03-17,20002.46875,19953.787109375,20238.330078125,713.7307739258,710.9032592773,749.4154663086,1094.7563476562,1091.3386230469,1131.4326171875,18160.255859375,18118.00390625,18320.013671875,,,,,2021-03-15,2.374938964900025,56.103515625,,,北海道
JP-01,HOKKAIDO,2021-03-18,20059.58984375,19989.95703125,20396.98046875,716.1395263672,712.0927124023,767.2147827148,1094.7739257812,1089.8995361328,1147.0826416016,18214.072265625,18153.62890625,18442.599609375,,,,,2021-03-15,2.4087524413999972,57.12109375,,,北海道
JP-01,HOKKAIDO,2021-03-19,20115.12890625,20026.525390625,20544.236328125,718.5023193359,713.349609375,783.536315918,1093.7901611328,1087.6101074219,1160.1076660156,18268.501953125,18191.5703125,18559.359375,,,,,2021-03-15,2.3627929686999778,55.5390625,,,北海道
JP-01,HOKKAIDO,2021-03-20,20169.806640625,20064.01953125,20681.83203125,720.7965698242,714.6408081055,798.491027832,1092.2652587891,1084.9166259766,1171.1232910156,18322.896484375,18231.013671875,18670.2734375,,,,,2021-03-15,2.2942504883000083,54.677734375,,,北海道
JP-01,HOKKAIDO,2021-03-21,20228.3125,20106.91015625,20816.17578125,723.0292358398,715.963684082,812.2103271484,1094.3134765625,1085.8892822266,1184.7161865234,18375.83984375,18270.400390625,18774.49609375,,,,,2021-03-15,2.2326660155999889,58.505859375,,,北海道
JP-01,HOKKAIDO,2021-03-22,20285.451171875,20149.90625,20941.732421875,725.354309082,717.4616699219,824.9782714844,1095.904296875,1086.5104980469,1196.7191162109,18429.271484375,18311.53515625,18874.462890625,,,,,2021-03-15,2.3250732422000056,57.138671875,,,北海道
JP-01,HOKKAIDO,2021-03-23,20341.71875,20193.345703125,21059.87890625,727.7678222656,719.1224975586,836.8975830078,1095.8878173828,1085.6324462891,1205.9569091797,18483.7265625,18354.814453125,18971.2578125,,,,,2021-03-15,2.4135131836000028,56.267578125,,,北海道
JP-01,HOKKAIDO,2021-03-24,20400.111328125,20240.064453125,21174.921875,730.2006225586,720.870300293,847.9833374023,1097.1635742188,1086.1192626953,1215.7163085938,18538.12109375,18399.056640625,19064.205078125,,,,,2021-03-15,2.4328002930000139,58.392578125,,,北海道
JP-01,HOKKAIDO,2021-03-25,20458.810546875,20288.146484375,21285.19921875,732.6676635742,722.7133178711,858.3339233398,1099.0385742188,1087.2741699219,1225.3400878906,18592.16015625,18443.869140625,19153.287109375,,,,,2021-03-15,2.4670410155999889,58.69921875,,,北海道
