japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-02-25,18941.736328125,18898,18983.326171875,669.1390380859,667.3209838867,678.8001708984,960.7507324219,958.1485595703,968.9521484375,17292.255859375,17252.587890625,17315.189453125,,,,,2021-02-24,2.1390380858999833,43.736328125,,,北海道
JP-01,HOKKAIDO,2021-02-26,18986.291015625,18902.208984375,19065.208984375,671.2203979492,667.7548828125,689.6220092773,942.9182739258,938.0662231445,958.2050170898,17350.76171875,17275.140625,17394.345703125,,,,,2021-02-24,2.0813598633000083,44.5546875,,,北海道
JP-01,HOKKAIDO,2021-02-27,19032.787109375,18912.5859375,19145.26953125,673.2951660156,668.3365478516,699.609375,929.0504150391,922.2318115234,950.5287475586,17408.177734375,17299.96484375,17470.42578125,,,,,2021-02-24,2.0747680663999972,46.49609375,,,北海道
JP-01,HOKKAIDO,2021-02-28,19072.275390625,18919.458984375,19214.53125,675.3459472656,669.0336303711,708.829284668,912.2146606445,903.7188720703,938.9791259766,17464.81640625,17327.046875,17544.0625,,,,,2021-02-24,2.05078125,39.48828125,,,北海道
JP-01,HOKKAIDO,2021-03-01,19115.201171875,18932.9453125,19291.376953125,677.4518432617,669.9222412109,717.755859375,896.9923706055,887.0518188477,928.9340820312,17520.166015625,17355.673828125,17620.6875,,,,,2021-02-24,2.1058959961000028,42.92578125,,,北海道
JP-01,HOKKAIDO,2021-03-02,19155.09765625,18946.341796875,19368.396484375,679.7272949219,671.1011962891,726.5513916016,879.8596801758,868.7159423828,916.7533569336,17575.251953125,17386.595703125,17700.970703125,,,,,2021-02-24,2.2754516602000194,39.896484375,,,北海道
JP-01,HOKKAIDO,2021-03-03,19197.609375,18964.94140625,19451.90625,682.0329589844,672.419128418,735.1268310547,864.6379394531,852.4621582031,906.4261474609,17629.541015625,17419.052734375,17784.388671875,,,,,2021-02-24,2.3056640625,42.51171875,,,北海道
JP-01,HOKKAIDO,2021-03-04,19237.84375,18983.666015625,19536.236328125,684.0110473633,673.5112304688,743.1447143555,850.5427246094,837.4877929688,897.1745605469,17682.693359375,17452.48046875,17870.486328125,,,,,2021-02-24,1.9780883788999972,40.234375,,,北海道
JP-01,HOKKAIDO,2021-03-05,19277.646484375,19004.07421875,19623.908203125,685.9255371094,674.6256713867,750.9525146484,837.0477905273,823.2508544922,888.4883422852,17734.873046875,17486.82421875,17959.623046875,,,,,2021-02-24,1.9144897461000028,39.802734375,,,北海道
JP-01,HOKKAIDO,2021-03-06,19319.015625,19027.900390625,19717.642578125,687.8270874023,675.803527832,758.6687011719,825.279296875,810.8379516602,881.6106567383,17786.091796875,17521.89453125,18052.125,,,,,2021-02-24,1.9015502928999695,41.369140625,,,北海道
