japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2020-11-21,6970.9833984375,6943.56640625,7118.751953125,145.89112854,145.3871917725,146.2331237793,2193.6320800781,2184.5463867188,2320.1240234375,4484.4458007812,4467.29296875,4503.3696289062,,,,,2020-11-20,2.0881347656000173,334.7138671875,,,北海道
JP-01,HOKKAIDO,2020-11-22,7295.8959960938,7241.2573242188,7601.9858398438,149.0506744385,148.0724029541,149.7142944336,2414.966796875,2395.9606933594,2680.1127929688,4548.1694335938,4515.1166992188,4583.3452148438,,,,,2020-11-20,3.1595458984999993,324.9125976563,,,北海道
JP-01,HOKKAIDO,2020-11-23,7582.3637695312,7501.3208007812,8055.2685546875,152.5122070312,151.0844268799,153.481262207,2655.8745117188,2626.0590820312,3072.5163574219,4619.91015625,4572.025390625,4669.2275390625,,,,,2020-11-20,3.4615325926999958,286.46777343739996,,,北海道
JP-01,HOKKAIDO,2020-11-24,7873.3159179688,7766.4765625,8519.5771484375,156.2564239502,154.4000091553,157.5184326172,2898.1052246094,2856.8154296875,3475.8125,4700.1684570312,4638.3500976562,4761.9008789062,,,,,2020-11-20,3.7442169189999959,290.95214843760004,,,北海道
JP-01,HOKKAIDO,2020-11-25,8177.78515625,8045.4926757812,8993.9267578125,160.2737731934,158.0062866211,161.8180999756,3091.5048828125,3039.0537109375,3825.8679199219,4789.4233398438,4714.4169921875,4862.2290039062,,,,,2020-11-20,4.0173492431999875,304.4692382812,,,北海道
JP-01,HOKKAIDO,2020-11-26,8489.9052734375,8332.619140625,9479.2626953125,164.5132598877,161.8501281738,166.3335571289,3293.8212890625,3229.8767089844,4189.45703125,4886.6469726562,4799.0864257812,4969.7275390625,,,,,2020-11-20,4.2394866943000125,312.1201171875,,,北海道
JP-01,HOKKAIDO,2020-11-27,8794.701171875,8613.1923828125,9956.3916015625,168.9683074951,165.9227905273,171.0559387207,3492.5185546875,3417.0246582031,4550.0522460938,4992.5341796875,4892.93359375,5085.3364257812,,,,,2020-11-20,4.45504760739999,304.7958984375,,,北海道
JP-01,HOKKAIDO,2020-11-28,9159.1298828125,8952.5673828125,10505.4609375,173.6386871338,170.2220306396,175.9922180176,3722.5578613281,3634.7131347656,4953.1420898438,5106.6962890625,4995.4809570312,5209.0126953125,,,,,2020-11-20,4.6703796387000125,364.4287109375,,,北海道
JP-01,HOKKAIDO,2020-11-29,9534.373046875,9302.8759765625,11065.708984375,178.5514373779,174.7724609375,181.1710662842,3946.2924804688,3846.1286621094,5349.3520507812,5230.9926757812,5108.4619140625,5342.9711914062,,,,,2020-11-20,4.912750244099982,375.2431640625,,,北海道
JP-01,HOKKAIDO,2020-11-30,9874.857421875,9619.935546875,11591.2607421875,183.7054290771,179.5713653564,186.5877990723,4180.8818359375,4068.0524902344,5761.1328125,5365.4887695312,5231.8598632812,5487.2036132812,,,,,2020-11-20,5.15399169920002,340.484375,,,北海道
JP-01,HOKKAIDO,2020-12-01,10249.513671875,9970.720703125,12159.05859375,189.0639343262,184.5813293457,192.2090911865,4433.27734375,4307.2314453125,6198.3969726562,5510.5043945312,5365.9169921875,5642.1962890625,,,,,2020-11-20,5.3585052491000056,374.65625,,,北海道
JP-01,HOKKAIDO,2020-12-02,10644.427734375,10341.44921875,12734.029296875,194.6433868408,189.8171844482,198.0548095703,4641.5380859375,4503.5346679688,6573.712890625,5667.5297851562,5512.0205078125,5809.6123046875,,,,,2020-11-20,5.5794525145999785,394.9140625,,,北海道
JP-01,HOKKAIDO,2020-12-03,11070.755859375,10743.0546875,13351.0986328125,200.4040374756,195.2391815186,204.0754852295,4878.7426757812,4727.9770507812,6989.0727539062,5835.5141601562,5669.0922851562,5988.1313476562,,,,,2020-11-20,5.7606506348000153,426.328125,,,北海道
JP-01,HOKKAIDO,2020-12-04,11476.841796875,11125.4873046875,13940.7900390625,206.3574371338,200.8574371338,210.2919616699,5104.9716796875,4941.8354492188,7387.8466796875,6016.1323242188,5838.7094726562,6179.7880859375,,,,,2020-11-20,5.9533996581999986,406.0859375,,,北海道
JP-01,HOKKAIDO,2020-12-05,11937.931640625,11561.4619140625,14598.1650390625,212.4733428955,206.6417999268,216.6714935303,5356.955078125,5180.6840820312,7823.0302734375,6209.1020507812,6020.5546875,6384.267578125,,,,,2020-11-20,6.1159057616999917,461.08984375,,,北海道
JP-01,HOKKAIDO,2020-12-06,12432.7099609375,12030.2470703125,15291.8466796875,218.7590484619,212.5989227295,223.2151489258,5611.6420898438,5422.201171875,8261.3154296875,6416.51953125,6216.619140625,6603.578125,,,,,2020-11-20,6.2857055663999972,494.7783203125,,,北海道
JP-01,HOKKAIDO,2020-12-07,12914.2119140625,12486.7138671875,15980.033203125,225.2285003662,218.7415924072,229.9404449463,5895.5400390625,5691.9868164062,8742.009765625,6638.9794921875,6427.4409179688,6838.4614257812,,,,,2020-11-20,6.4694519043000014,481.501953125,,,北海道
JP-01,HOKKAIDO,2020-12-08,13430.4765625,12977.0400390625,16712.513671875,231.8538208008,225.0419158936,236.8275299072,6198.2104492188,5979.9194335938,9250.3779296875,6877.9213867188,6654.37890625,7090.7133789062,,,,,2020-11-20,6.6253204346000132,516.2646484375,,,北海道
JP-01,HOKKAIDO,2020-12-09,13978.294921875,13497.84765625,17458.830078125,238.6433105469,231.507522583,243.8743286133,6453.4794921875,6222.1796875,9686.9345703125,7135.3579101562,6899.3491210938,7362.1337890625,,,,,2020-11-20,6.7894897461000028,547.818359375,,,北海道
JP-01,HOKKAIDO,2020-12-10,14547.3583984375,14039.447265625,18235.607421875,245.5639190674,238.105682373,251.059173584,6730.8110351562,6485.7939453125,10155.4638671875,7410.173828125,7161.2421875,7651.9731445312,,,,,2020-11-20,6.9206085204999965,569.0634765625,,,北海道
JP-01,HOKKAIDO,2020-12-11,15119.921875,14584.734375,19013.00390625,252.607711792,244.8287200928,258.3622741699,7006.4794921875,6747.890625,10620.1904296875,7704.4653320312,7442.060546875,7962.0805664062,,,,,2020-11-20,7.0437927245999958,572.5634765625,,,北海道
JP-01,HOKKAIDO,2020-12-12,15804.3232421875,15237.8544921875,19940.63671875,259.7606506348,251.6626434326,265.7679443359,7351.6689453125,7077.001953125,11189.58203125,8018.3833007812,7741.9262695312,8292.5927734375,,,,,2020-11-20,7.1529388428000118,684.4013671875,,,北海道
JP-01,HOKKAIDO,2020-12-13,16524.80859375,15925.8525390625,20907.458984375,267.0702514648,258.6530761719,273.325378418,7699.4658203125,7408.6596679688,11762.4638671875,8356.974609375,8065.6909179688,8648.796875,,,,,2020-11-20,7.3096008299999653,720.4853515625,,,北海道
JP-01,HOKKAIDO,2020-12-14,17201.369140625,16572.080078125,21823.806640625,274.5438842773,265.8067016602,281.0476074219,8048.9858398438,7742.017578125,12337.3974609375,8721.177734375,8414.2373046875,9031.8740234375,,,,,2020-11-20,7.4736328125,676.560546875,,,北海道
JP-01,HOKKAIDO,2020-12-15,17900.521484375,17240.26171875,22757.984375,282.1068725586,273.0513000488,288.840637207,8389.4052734375,8066.6850585938,12897.2421875,9111.642578125,8788.1748046875,9441.9638671875,,,,,2020-11-20,7.5629882813000222,699.15234375,,,北海道
JP-01,HOKKAIDO,2020-12-16,18652.228515625,17958.89453125,23728.076171875,289.7454528809,280.3729858398,296.7004089355,8685.482421875,8348.7958984375,13387.4775390625,9529.783203125,9188.849609375,9880.8935546875,,,,,2020-11-20,7.6385803223000153,751.70703125,,,北海道
JP-01,HOKKAIDO,2020-12-17,19442.7265625,18715.107421875,24752.29296875,297.4477233887,287.7602539062,304.6091308594,9015.033203125,8663.169921875,13927.8544921875,9974.4423828125,9615.130859375,10347.2724609375,,,,,2020-11-20,7.7022705077999944,790.498046875,,,北海道
JP-01,HOKKAIDO,2020-12-18,20246.65625,19484.482421875,25788.546875,305.209564209,295.2083129883,312.5914306641,9342.591796875,8975.69921875,14464.341796875,10448.857421875,10070.1259765625,10845.4638671875,,,,,2020-11-20,7.7618408202999944,803.9296875,,,北海道
JP-02,AOMORI,2020-11-21,280.3813476562,280,282.5467834473,6.034799099,6.0139279366,6.0503554344,18.123128891,18.0479488373,19.1738815308,256.0281677246,255.0494842529,257.1249694824,,,,,2020-11-20,-0.012787342000000201,-0.054992675800008328,,,青森県
JP-02,AOMORI,2020-11-22,281.0381164551,280,285.0817871094,6.0679121017,6.0279846191,6.098092556,17.4920883179,17.3541526794,19.4194583893,257.0105895996,255.1438293457,259.084777832,,,,,2020-11-20,0.033113002700000393,0.65676879890003192,,,青森県
JP-02,AOMORI,2020-11-23,281.8508911133,280,287.566619873,6.0999984741,6.0427236557,6.1440930367,17.1625652313,16.9694900513,19.8604774475,257.9608764648,255.2884521484,260.9095153809,,,,,2020-11-20,0.032086372400000229,0.81277465819999861,,,青森県
JP-02,AOMORI,2020-11-24,282.8533935547,280,289.9825439453,6.131518364,6.0584812164,6.1863536835,17.1322975159,16.8877658844,20.5462436676,258.8947143555,255.4912109375,262.5184326172,,,,,2020-11-20,0.03151988989999932,1.0025024413999972,,,青森県
JP-02,AOMORI,2020-11-25,284.067779541,280,292.6735839844,6.1630072594,6.0755357742,6.2321209908,17.1189002991,16.8278427124,21.1858921051,259.8286132812,255.7606658936,264.2347106934,,,,,2020-11-20,0.031488895399999883,1.2143859862999875,,,青森県
JP-02,AOMORI,2020-11-26,285.4586791992,280.3236694336,295.4747619629,6.1946444511,6.0940036774,6.2775197029,17.3019599915,16.965297699,22.0104198456,260.7641601562,256.0927734375,265.8939819336,,,,,2020-11-20,0.031637191700000677,1.3908996581999986,,,青森県
JP-02,AOMORI,2020-11-27,286.9602966309,281.2113952637,298.2706604004,6.2267503738,6.1140780449,6.3214206696,17.6528396606,17.2703399658,23.0051994324,261.7129516602,256.4927062988,267.4530029297,,,,,2020-11-20,0.032105922699999567,1.5016174317000264,,,青森県
JP-02,AOMORI,2020-11-28,288.8352355957,282.5152587891,301.6061401367,6.2596282959,6.1359052658,6.368789196,18.24036026,17.8087406158,24.2896976471,262.6819458008,256.9615783691,269.1285095215,,,,,2020-11-20,0.032877922099999957,1.8749389647999806,,,青森県
