japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2020-12-04,9680.7666015625,9637.755859375,9793.7861328125,228.7015533447,227.9339294434,229.5495758057,2188.8779296875,2177.5549316406,2266.0400390625,7226.6215820312,7195.8959960938,7261.185546875,,,,,2020-12-03,10.729309081999986,145.5048828125,,,北海道
JP-01,HOKKAIDO,2020-12-05,9903.052734375,9819.4697265625,10121.8955078125,233.4140625,231.9261169434,235.0214691162,2234.6674804688,2212.7045898438,2384.4111328125,7395.2045898438,7335.4716796875,7461.7490234375,,,,,2020-12-03,4.7125091553000118,222.2861328125,,,北海道
JP-01,HOKKAIDO,2020-12-06,10125.2998046875,10003.431640625,10443.37109375,238.1991729736,236.0338592529,240.5016479492,2273.3813476562,2241.513671875,2490.9162597656,7568.3588867188,7481.1733398438,7664.9711914062,,,,,2020-12-03,4.7851104736000138,222.2470703125,,,北海道
JP-01,HOKKAIDO,2020-12-07,10329.4423828125,10171.7705078125,10738.783203125,243.028503418,240.2256011963,245.9611816406,2303.4399414062,2262.4677734375,2583.4516601562,7745.6162109375,7632.396484375,7870.3525390625,,,,,2020-12-03,4.8293304444,204.142578125,,,北海道
JP-01,HOKKAIDO,2020-12-08,10519.42578125,10328.380859375,11011.501953125,247.8877258301,244.4840698242,251.3980255127,2316.8393554688,2267.7692871094,2652.5417480469,7925.955078125,7788.0063476562,8077.3369140625,,,,,2020-12-03,4.8592224120999958,189.9833984375,,,北海道
JP-01,HOKKAIDO,2020-12-09,10713.6708984375,10491.2109375,11280.92578125,252.7365875244,248.7667236328,256.76953125,2320.0993652344,2263.8757324219,2704.9685058594,8107.9633789062,7946.509765625,8284.4033203125,,,,,2020-12-03,4.848861694299984,194.2451171875,,,北海道
JP-01,HOKKAIDO,2020-12-10,10907.8857421875,10655.890625,11544.716796875,257.5637512207,253.059753418,262.0855102539,2326.8510742188,2264.0676269531,2756.8103027344,8290.9638671875,8107.1513671875,8491.2275390625,,,,,2020-12-03,4.8271636963000049,194.21484375,,,北海道
JP-01,HOKKAIDO,2020-12-11,11128.5908203125,10848.0185546875,11834.86328125,262.3800048828,257.3717041016,267.3541564941,2359.0598144531,2289.5727539062,2835.2507324219,8475.0205078125,8269.9111328125,8697.896484375,,,,,2020-12-03,4.8162536620999958,220.705078125,,,北海道
JP-01,HOKKAIDO,2020-12-12,11365.150390625,11056.9990234375,12139.4814453125,267.2474365234,261.761138916,272.6471862793,2402.7243652344,2326.6047363281,2924.7978515625,8662.060546875,8436.587890625,8906.4541015625,,,,,2020-12-03,4.8674316405999889,236.5595703125,,,北海道
JP-01,HOKKAIDO,2020-12-13,11600.212890625,11265.8779296875,12436.94140625,272.1971435547,266.2567443848,277.9880371094,2436.9812011719,2354.8991699219,3000.3000488281,8853.146484375,8608.138671875,9117.7275390625,,,,,2020-12-03,4.9497070313000222,235.0625,,,北海道
