japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-17,22231.005859375,22219.798828125,22425.3046875,795.3705444336,794.9165039062,799.5315551758,880.6170654297,879.5753173828,962.3302001953,20500.455078125,20490.80078125,20586.830078125,,,,,2021-04-16,1.3705444336000028,117.005859375,,,北海道
JP-01,HOKKAIDO,2021-04-18,22309.09375,22287.697265625,22697.73046875,796.8967285156,796.0323486328,804.8454589844,890.0509033203,888.0498046875,1046.9514160156,20545.140625,20526.759765625,20710.408203125,,,,,2021-04-16,1.5261840819999861,78.087890625,,,北海道
JP-01,HOKKAIDO,2021-04-19,22375.333984375,22344.72265625,22930.119140625,798.7070922852,797.4716186523,810.0915527344,901.0250244141,898.1345825195,1127.5540771484,20601.857421875,20575.580078125,20838.94921875,,,,,2021-04-16,1.8103637696000305,66.240234375,,,北海道
JP-01,HOKKAIDO,2021-04-20,22445.0703125,22406.09375,23150.693359375,800.7747192383,799.2030639648,815.2718505859,911.4423217773,907.7305297852,1202.2180175781,20661.5078125,20628.068359375,20963.7421875,,,,,2021-04-16,2.0676269530999889,69.736328125,,,北海道
JP-01,HOKKAIDO,2021-04-21,22521.884765625,22475.310546875,23352.234375,802.852355957,800.9761962891,820.174621582,926.9677734375,922.4707641602,1279.1032714844,20731.849609375,20691.90234375,21093.671875,,,,,2021-04-16,2.0776367186999778,76.814453125,,,北海道
JP-01,HOKKAIDO,2021-04-22,22597.169921875,22543.6640625,23554.09765625,804.6085205078,802.4573974609,824.4732055664,942.4165649414,937.1837158203,1352.0341796875,20791.021484375,20745.185546875,21206.61328125,,,,,2021-04-16,1.7561645508000083,75.28515625,,,北海道
JP-01,HOKKAIDO,2021-04-23,22667.314453125,22607.482421875,23759.89453125,806.1452636719,803.7458496094,828.3081054688,959.2534179688,953.321472168,1423.4663085938,20834.71875,20783.576171875,21298.884765625,,,,,2021-04-16,1.5367431641000167,70.14453125,,,北海道
JP-01,HOKKAIDO,2021-04-24,22734.12890625,22668.533203125,23959.044921875,807.6862182617,805.0621948242,831.8969726562,976.0897827148,969.4993286133,1491.7489013672,20873.3984375,20817.466796875,21380.56640625,,,,,2021-04-16,1.5409545897999806,66.814453125,,,北海道
JP-01,HOKKAIDO,2021-04-25,22797.248046875,22726.47265625,24130.029296875,809.4166870117,806.5888061523,835.4713134766,983.4028320312,976.2611694336,1542.1983642578,20923.29296875,20862.99609375,21469.244140625,,,,,2021-04-16,1.73046875,63.119140625,,,北海道
JP-01,HOKKAIDO,2021-04-26,22856.974609375,22781.560546875,24254.912109375,811.4575195312,808.4434814453,839.2116088867,986.8674926758,979.2482910156,1583.1114501953,20986.314453125,20922.013671875,21568.341796875,,,,,2021-04-16,2.0408325194999861,59.7265625,,,北海道
JP-01,HOKKAIDO,2021-04-27,22925.4453125,22845.775390625,24396.130859375,813.7661132812,810.5817871094,843.0938720703,989.8638916016,981.8137207031,1619.9555664062,21051.9140625,20983.966796875,21667.3984375,,,,,2021-04-16,2.30859375,68.470703125,,,北海道
JP-01,HOKKAIDO,2021-04-28,23006.35546875,22922.75390625,24529.71875,816.0661621094,812.7269897461,846.8388671875,1000.5018920898,991.9940185547,1666.5075683594,21128.517578125,21057.2109375,21775.236328125,,,,,2021-04-16,2.3000488282000333,80.91015625,,,北海道
JP-01,HOKKAIDO,2021-04-29,23089.099609375,23001.828125,24691.599609375,818.0005493164,814.5217285156,850.1029052734,1015.5816650391,1006.6057128906,1718.2371826172,21192.67578125,21118.337890625,21868.337890625,,,,,2021-04-16,1.9343872069999861,82.744140625,,,北海道
JP-01,HOKKAIDO,2021-04-30,23167.642578125,23076.96875,24875.6640625,819.6915893555,816.0867919922,853.0112915039,1034.3413085938,1024.8873291016,1774.3542480469,21240.02734375,21162.9921875,21941.98046875,,,,,2021-04-16,1.6910400391000167,78.54296875,,,北海道
JP-01,HOKKAIDO,2021-05-01,23244.04296875,23150.22265625,25061.23828125,821.3873901367,817.6680297852,855.7888793945,1054.4473876953,1044.5224609375,1831.2055664062,21281.806640625,21202.330078125,22006.68359375,,,,,2021-04-16,1.6958007811999778,76.400390625,,,北海道
JP-01,HOKKAIDO,2021-05-02,23317.76171875,23221.126953125,25213.548828125,823.2873535156,819.462890625,858.6456298828,1065.8392333984,1055.5463867188,1871.3408203125,21335.716796875,21253.97265625,22080.830078125,,,,,2021-04-16,1.8999633788999972,73.71875,,,北海道
JP-01,HOKKAIDO,2021-05-03,23389.583984375,23290.451171875,25310.564453125,825.5230712891,821.6011352539,861.7783203125,1075.5108642578,1064.8881835938,1906.8070068359,21403.796875,21319.9296875,22168.244140625,,,,,2021-04-16,2.2357177735000278,71.822265625,,,北海道
JP-01,HOKKAIDO,2021-05-04,23470.45703125,23368.970703125,25432.1015625,828.0486450195,824.0360717773,865.1512451172,1085.271484375,1074.3381347656,1940.90234375,21474.8671875,21389.041015625,22257.55078125,,,,,2021-04-16,2.5255737303999695,80.873046875,,,北海道
JP-01,HOKKAIDO,2021-05-05,23565.71875,23461.984375,25547.9296875,830.5634765625,826.4674072266,868.4994506836,1104.7791748047,1093.4521484375,1991.1536865234,21558.044921875,21470.373046875,22359.58203125,,,,,2021-04-16,2.5148315430000139,95.26171875,,,北海道
JP-01,HOKKAIDO,2021-05-06,23663.98828125,23558.068359375,25710.810546875,832.6771240234,828.5062866211,871.3682250977,1128.9906005859,1117.2331542969,2048.9091796875,21627.513671875,21538.193359375,22446.173828125,,,,,2021-04-16,2.1136474608999833,98.26953125,,,北海道
JP-01,HOKKAIDO,2021-05-07,23758.75390625,23650.7265625,25911.1953125,834.5209960938,830.2828369141,873.9026489258,1157.1846923828,1144.9644775391,2113.0869140625,21678.5859375,21587.8203125,22512.53125,,,,,2021-04-16,1.8438720704000389,94.765625,,,北海道
JP-01,HOKKAIDO,2021-05-08,23852.09375,23742.072265625,26120.13671875,836.3685302734,832.0685424805,876.4205322266,1187.2557373047,1174.5604248047,2179.9914550781,21723.8125,21631.75,22572.46484375,,,,,2021-04-16,1.8475341795999611,93.33984375,,,北海道
JP-01,HOKKAIDO,2021-05-09,23944.326171875,23832.525390625,26296.416015625,838.4539794922,834.0956420898,879.1871948242,1208.7434082031,1195.6733398438,2230.4228515625,21782.9921875,21689.68359375,22647.1640625,,,,,2021-04-16,2.0854492188000222,92.232421875,,,北海道
JP-01,HOKKAIDO,2021-05-10,24035.541015625,23922.158203125,26402.16796875,840.9357299805,836.5215454102,882.2783203125,1230.1633300781,1216.7293701172,2280.0139160156,21858.8359375,21764.296875,22736.966796875,,,,,2021-04-16,2.4817504883000083,91.21484375,,,北海道
JP-01,HOKKAIDO,2021-05-11,24134.728515625,24019.806640625,26530.08203125,843.7775268555,839.309753418,885.6390991211,1250.1677246094,1236.3952636719,2326.3208007812,21938.578125,21842.8671875,22828.046875,,,,,2021-04-16,2.841796875,99.1875,,,北海道
JP-01,HOKKAIDO,2021-05-12,24244.0390625,24127.630859375,26625.8046875,846.6407470703,842.123046875,888.9219360352,1277.5805664062,1263.3963623047,2385.8359375,22033.04296875,21936.1640625,22932.02734375,,,,,2021-04-16,2.8632202147999806,109.310546875,,,北海道
JP-01,HOKKAIDO,2021-05-13,24354.962890625,24237.041015625,26781.759765625,849.0698852539,844.5079345703,891.6905517578,1306.4470214844,1291.8414306641,2447.5747070312,22112.27734375,22014.361328125,23018.828125,,,,,2021-04-16,2.4291381836000028,110.923828125,,,北海道
JP-01,HOKKAIDO,2021-05-14,24463.431640625,24343.978515625,26993.248046875,851.2053222656,846.6038818359,894.1026611328,1339.1798095703,1324.115234375,2516.1201171875,22170.677734375,22071.880859375,23082.74609375,,,,,2021-04-16,2.1354370116999917,108.46875,,,北海道
JP-02,AOMORI,2021-04-17,1285.6206054688,1284.8911132812,1310.8463134766,20.1761837006,20.1646518707,20.2973136902,161.1968536377,161.0040893555,176.1144714355,1094.2606201172,1093.7458496094,1100.3858642578,,,,,2021-04-16,0.17618370059999933,12.620605468800022,,,青森県
JP-02,AOMORI,2021-04-18,1295.4462890625,1294.0529785156,1346.5797119141,20.3688182831,20.3466873169,20.6007499695,156.2575073242,155.9028015137,183.7392425537,1103.3243408203,1102.3386230469,1114.8616943359,,,,,2021-04-16,0.19263458250000198,9.8256835936999778,,,青森県
JP-02,AOMORI,2021-04-19,1303.1092529297,1301.1193847656,1376.1423339844,20.5908565521,20.5589256287,20.9225769043,151.388168335,150.8985137939,189.377822876,1114.1932373047,1112.7729492188,1130.4129638672,,,,,2021-04-16,0.22203826899999868,7.6629638672000056,,,青森県
JP-02,AOMORI,2021-04-20,1311.8480224609,1309.3157958984,1404.7987060547,20.8353309631,20.7943077087,21.2569541931,147.467956543,146.8633422852,194.4473571777,1125.3046875,1123.4837646484,1145.5355224609,,,,,2021-04-16,0.24447441099999878,8.7387695311999778,,,青森県
JP-02,AOMORI,2021-04-21,1322.8148193359,1319.7834472656,1432.7924804688,21.0716152191,21.0221920013,21.573343277,145.5182037354,144.8087463379,200.7421569824,1137.8107910156,1135.6168212891,1161.54296875,,,,,2021-04-16,0.23628425600000114,10.966796875,,,青森県
JP-02,AOMORI,2021-04-22,1333.3820800781,1329.8914794922,1459.7912597656,21.2631015778,21.2060146332,21.8377609253,144.6860046387,143.8798217773,207.5295257568,1148.4287109375,1145.8937988281,1175.3205566406,,,,,2021-04-16,0.19148635870000064,10.567260742200006,,,青森県
