japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-22,22808.337890625,22790.26171875,23064.2421875,817.8433227539,817.0961914062,828.4865722656,1076.2718505859,1072.8979492188,1176.2819824219,20855.478515625,20841.73046875,20961.41015625,,,,,2021-04-21,1.8433227538999972,179.337890625,,,北海道
JP-01,HOKKAIDO,2021-04-23,22911.58984375,22876.87109375,23428.01953125,819.4151000977,817.9932861328,839.6737060547,1108.4810791016,1101.87890625,1304.1961669922,20905.61328125,20879.43359375,21107.802734375,,,,,2021-04-21,1.5717773438000222,103.251953125,,,北海道
JP-01,HOKKAIDO,2021-04-24,23002.943359375,22953.001953125,23750.94921875,820.9762573242,818.9448242188,849.8430786133,1143.0598144531,1133.3469238281,1430.9605712891,20958.556640625,20921.1171875,21245.712890625,,,,,2021-04-21,1.5611572264999722,91.353515625,,,北海道
JP-01,HOKKAIDO,2021-04-25,23079.56640625,23015.89453125,24030.26953125,822.7685546875,820.1854858398,859.4053344727,1158.9254150391,1146.4263916016,1529.4110107422,21019.17578125,20971.529296875,21383.15234375,,,,,2021-04-21,1.7922973633000083,76.623046875,,,北海道
JP-01,HOKKAIDO,2021-04-26,23137.17578125,23061.427734375,24228.095703125,825.0316772461,821.948059082,868.7386474609,1154.0367431641,1139.2142333984,1593.4436035156,21094.87109375,21037.935546875,21529.6796875,,,,,2021-04-21,2.2631225586000028,57.609375,,,北海道
JP-01,HOKKAIDO,2021-04-27,23205.96484375,23119.150390625,24437.447265625,827.6184082031,824.0798339844,877.7694702148,1156.1083984375,1139.1169433594,1659.8947753906,21165.833984375,21100.4765625,21665.609375,,,,,2021-04-21,2.5867309569999861,68.7890625,,,北海道
JP-01,HOKKAIDO,2021-04-28,23309.908203125,23212.5859375,24713.833984375,830.3009033203,826.3488769531,886.3051757812,1172.5113525391,1153.3229980469,1741.5012207031,21244.734375,21171.6953125,21803.69921875,,,,,2021-04-21,2.6824951172000056,103.943359375,,,北海道
JP-01,HOKKAIDO,2021-04-29,23422.876953125,23315.619140625,24983.138671875,832.4183959961,828.0938110352,893.6989135742,1213.2763671875,1191.6002197266,1856.0845947266,21314.16015625,21234.166015625,21926.7578125,,,,,2021-04-21,2.1174926758000083,112.96875,,,北海道
JP-01,HOKKAIDO,2021-04-30,23517.5,23401.18359375,25263.771484375,834.2111816406,829.55078125,900.2935791016,1237.6239013672,1213.8430175781,1942.9188232422,21370.513671875,21284.2578125,22032.787109375,,,,,2021-04-21,1.7927856444999861,94.623046875,,,北海道
JP-01,HOKKAIDO,2021-05-01,23603.296875,23478.849609375,25480.56640625,835.9728393555,831.0081787109,906.39453125,1262.5158691406,1236.7233886719,2027.5155029297,21429.119140625,21337.166015625,22136.041015625,,,,,2021-04-21,1.761657714900025,85.796875,,,北海道
JP-01,HOKKAIDO,2021-05-02,23680.033203125,23548.4296875,25666.822265625,837.9728393555,832.7303466797,912.3098754883,1270.5649414062,1243.2174072266,2081.6955566406,21495.408203125,21398.232421875,22241.87890625,,,,,2021-04-21,2,76.736328125,,,北海道
JP-01,HOKKAIDO,2021-05-03,23739.375,23601.958984375,25746.404296875,840.4776611328,834.979309082,918.4244995117,1258.4447021484,1230.1181640625,2098.6518554688,21577.978515625,21475.96875,22361.4296875,,,,,2021-04-21,2.5048217772999806,59.341796875,,,北海道
