japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-01-28,17196.265625,17137.359375,17581.841796875,588.2451171875,585,616.5958862305,1445.4750976562,1430.8198242188,1557.9752197266,15134.685546875,15096.345703125,15373.7529296875,,,,,2021-01-27,3.2451171875,231.265625,,,北海道
JP-01,HOKKAIDO,2021-01-29,17361.55078125,17247.693359375,18105.11328125,591.7930908203,585.3118896484,646.0590820312,1486.6044921875,1457.935546875,1706.5233154297,15252.0908203125,15178.6923828125,15709.5478515625,,,,,2021-01-27,3.5479736327999944,165.28515625,,,北海道
JP-01,HOKKAIDO,2021-01-30,17537.001953125,17371.748046875,18615.337890625,595.5233764648,586.2092285156,673.5241699219,1535.1828613281,1492.8802490234,1859.2894287109,15372.83203125,15267.3134765625,16030.8408203125,,,,,2021-01-27,3.7302856444999861,175.451171875,,,北海道
JP-01,HOKKAIDO,2021-01-31,17682.59375,17472.271484375,19062.048828125,599.4577636719,587.5466308594,699.2288818359,1556.7686767578,1502.2542724609,1974.0148925781,15497.353515625,15362.3642578125,16339.81640625,,,,,2021-01-27,3.9343872071000305,145.591796875,,,北海道
JP-01,HOKKAIDO,2021-02-01,17814.6171875,17563.400390625,19466.984375,603.5762939453,589.2805175781,723.3541870117,1560.4985351562,1495.3841552734,2058.6584472656,15623.830078125,15461.771484375,16636.4296875,,,,,2021-01-27,4.1185302733999833,132.0234375,,,北海道
JP-01,HOKKAIDO,2021-02-02,17971.068359375,17679.158203125,19885.55078125,607.8301391602,591.3424682617,746.0124511719,1581.0020751953,1505.4803466797,2158.6203613281,15751.1298828125,15564.18359375,16920.80859375,,,,,2021-01-27,4.253845214900025,156.451171875,,,北海道
JP-01,HOKKAIDO,2021-02-03,18087.310546875,17763.9140625,20220.521484375,612.3071899414,593.7989501953,767.4467163086,1569.3940429688,1485.9354248047,2207.8288574219,15880.640625,15670.7783203125,17194.41796875,,,,,2021-01-27,4.4770507811999778,116.2421875,,,北海道
JP-01,HOKKAIDO,2021-02-04,18240.376953125,17881.46484375,20594.423828125,616.8297119141,596.4598388672,787.5648803711,1583.0285644531,1491.1448974609,2286.0241699219,16009.4296875,15778.48046875,17454.677734375,,,,,2021-01-27,4.5225219727000194,153.06640625,,,北海道
JP-01,HOKKAIDO,2021-02-05,18419.587890625,18025.859375,20990.560546875,621.4987792969,599.4086914062,806.649597168,1621.5286865234,1520.2875976562,2396.0869140625,16139.7021484375,15889.2900390625,17706.349609375,,,,,2021-01-27,4.6690673827999944,179.2109375,,,北海道
JP-01,HOKKAIDO,2021-02-06,18540.326171875,18125.5234375,21271.44921875,626.4576416016,602.7683105469,824.9996337891,1612.8348388672,1505.7958984375,2431.9104003906,16273.8994140625,16005.4599609375,17952.53515625,,,,,2021-01-27,4.9588623047000056,120.73828125,,,北海道
