japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-29,23924.119140625,23880.572265625,24297.447265625,858.7364501953,857.8536987305,877.0322875977,1541.1597900391,1534.4501953125,1707.5018310547,21440.40625,21405.91015625,21586.9609375,,,,,2021-04-28,4.7364501952999944,239.119140625,,,北海道
JP-01,HOKKAIDO,2021-04-30,24134.646484375,24049.5703125,24906.38671875,863.1243286133,861.4387817383,898.0946655273,1643.8515625,1630.2585449219,1980.8850097656,21502.333984375,21436.623046875,21784.013671875,,,,,2021-04-28,4.3878784180000139,210.52734375,,,北海道
JP-01,HOKKAIDO,2021-05-01,24306.0859375,24183.28515625,25438.634765625,867.2270507812,864.8116455078,917.3510131836,1742.6021728516,1722.0518798828,2252.1608886719,21570.76171875,21476.748046875,21975.283203125,,,,,2021-04-28,4.1027221678999695,171.439453125,,,北海道
JP-01,HOKKAIDO,2021-05-02,24468.08203125,24311.052734375,25921.11328125,872.4569091797,869.3732299805,936.4170532227,1825.1329345703,1797.8156738281,2502.4365234375,21654.5,21534.716796875,22168.3359375,,,,,2021-04-28,5.2298583985000278,161.99609375,,,北海道
JP-01,HOKKAIDO,2021-05-03,24584.015625,24397.875,26268.212890625,879.0911254883,875.3909912109,955.8185424805,1858.2631835938,1825.1306152344,2679.6726074219,21762.60546875,21619.2421875,22376.705078125,,,,,2021-04-28,6.6342163086000028,115.93359375,,,北海道
JP-01,HOKKAIDO,2021-05-04,24695.125,24482.14453125,26599.67578125,886.212097168,881.9437866211,974.7094726562,1875.1553955078,1836.8775634766,2824.0034179688,21864.83984375,21700.025390625,22569.4296875,,,,,2021-04-28,7.1209716797000056,111.109375,,,北海道
JP-01,HOKKAIDO,2021-05-05,24858.380859375,24619.30078125,27009.810546875,893.3381347656,888.546875,992.7215576172,1915.580078125,1872.0196533203,2995.3117675781,21980.84765625,21796.37890625,22771.9375,,,,,2021-04-28,7.126037597599975,163.255859375,,,北海道
JP-01,HOKKAIDO,2021-05-06,25033.740234375,24769.947265625,27436.1640625,899.74609375,894.4772949219,1009.0754394531,1980.5241699219,1931.3386230469,3199.6594238281,22083.205078125,21880.890625,22953.697265625,,,,,2021-04-28,6.4079589844000111,175.359375,,,北海道
JP-01,HOKKAIDO,2021-05-07,25177.40625,24889.59765625,27856.337890625,905.3501586914,899.6472167969,1023.6998291016,2023.1341552734,1969.0717773438,3363.0910644531,22158.90625,21940.552734375,23098.896484375,,,,,2021-04-28,5.6040649413999972,143.666015625,,,北海道
JP-01,HOKKAIDO,2021-05-08,25315.388671875,25006.39453125,28227.888671875,910.321472168,904.2242431641,1036.9085693359,2071.3276367188,2012.4599609375,3530.3896484375,22237.060546875,22004.095703125,23243.5234375,,,,,2021-04-28,4.9713134766000167,137.982421875,,,北海道
JP-01,HOKKAIDO,2021-05-09,25440.44140625,25113.763671875,28518.12109375,916.4616699219,909.9943847656,1050.806640625,2103.1743164062,2040.1856689453,3664.4050292969,22331.5078125,22085.0546875,23401.654296875,,,,,2021-04-28,6.1401977538999972,125.052734375,,,北海道
JP-01,HOKKAIDO,2021-05-10,25535.25390625,25195.294921875,28675.5234375,924.0200195312,917.2006225586,1065.7177734375,2092.7255859375,2027.1594238281,3717.7922363281,22451.5,22192.39453125,23579.619140625,,,,,2021-04-28,7.5583496092999667,94.8125,,,北海道
JP-01,HOKKAIDO,2021-05-11,25640.1796875,25286.431640625,28880.068359375,931.9772338867,924.8274536133,1080.50390625,2083.3918457031,2015.5177001953,3765.5192871094,22563.73046875,22293.046875,23739.99609375,,,,,2021-04-28,7.9572143555000139,104.92578125,,,北海道
JP-01,HOKKAIDO,2021-05-12,25802.2109375,25433.236328125,29193.587890625,939.8451538086,932.3883666992,1094.6602783203,2105.6237792969,2034.6549072266,3864.2578125,22690.658203125,22409.119140625,23907.509765625,,,,,2021-04-28,7.8679199219000111,162.03125,,,北海道
JP-01,HOKKAIDO,2021-05-13,25985.111328125,25600.7734375,29554.123046875,946.8499755859,939.1137695312,1107.3880615234,2164.8842773438,2089.7302246094,4027.0869140625,22801.56640625,22510.20703125,24055.47265625,,,,,2021-04-28,7.0048217772999806,182.900390625,,,北海道
JP-01,HOKKAIDO,2021-05-14,26126.20703125,25726.9140625,29892.638671875,952.9395751953,944.9508666992,1118.6281738281,2200.9348144531,2122.5280761719,4143.59765625,22883.02734375,22582.9921875,24168.4296875,,,,,2021-04-28,6.0895996094000111,141.095703125,,,北海道
JP-01,HOKKAIDO,2021-05-15,26262.40234375,25850.39453125,30175.98046875,958.3037719727,950.0869750977,1128.6077880859,2242.1364746094,2160.427734375,4266.4560546875,22966.451171875,22658.416015625,24278.365234375,,,,,2021-04-28,5.364196777400025,136.1953125,,,北海道
JP-01,HOKKAIDO,2021-05-16,26384.92578125,25963.5,30364.515625,964.8864135742,956.4474487305,1139.6968994141,2265.2727050781,2181.0520019531,4351.666015625,23067.080078125,22751.462890625,24404.4765625,,,,,2021-04-28,6.5826416014999722,122.5234375,,,北海道
JP-01,HOKKAIDO,2021-05-17,26483.697265625,26056.59375,30436.3671875,972.9467163086,964.2868041992,1152.2902832031,2248.0100097656,2162.9362792969,4355.4145507812,23194.833984375,22871.83984375,24560.1015625,,,,,2021-04-28,8.0603027344000111,98.771484375,,,北海道
JP-01,HOKKAIDO,2021-05-18,26602.6328125,26167.5546875,30616.33203125,981.4088745117,972.5369873047,1165.1828613281,2240.3500976562,2154.2250976562,4373.763671875,23314.078125,22984.37109375,24709.8828125,,,,,2021-04-28,8.4621582030999889,118.935546875,,,北海道
