japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-14,21975.498046875,21959.861328125,22247.17578125,784.9133911133,784.4909057617,790.4990844727,857.1674804688,855.0171508789,1037.5808105469,20299.302734375,20286.296875,20368.15234375,,,,,2021-04-13,1.9133911133000083,137.498046875,,,北海道
JP-01,HOKKAIDO,2021-04-15,22052.77734375,22022.87109375,22586.62109375,786.8102416992,786.0056762695,797.4168701172,881.2364501953,877.0355834961,1233.6298828125,20340.740234375,20315.9765625,20470.78125,,,,,2021-04-13,1.8968505858999833,77.279296875,,,北海道
JP-01,HOKKAIDO,2021-04-16,22119.423828125,22076.517578125,22899.361328125,788.7589111328,787.6088256836,803.8778076172,904.403137207,898.2536010742,1420.1340332031,20376.90234375,20341.513671875,20561.03515625,,,,,2021-04-13,1.9486694336000028,66.646484375,,,北海道
JP-01,HOKKAIDO,2021-04-17,22178.734375,22124.0390625,23186.974609375,790.7631225586,789.3002319336,809.9983520508,924.3935546875,916.4184570312,1592.9920654297,20411.556640625,20366.58984375,20645.31640625,,,,,2021-04-13,2.0042114258000083,59.310546875,,,北海道
JP-01,HOKKAIDO,2021-04-18,22226.48046875,22161.21875,23434.30859375,792.826171875,791.0798339844,815.8240356445,928.1398925781,918.6064453125,1727.1977539062,20451.93359375,20398.30859375,20731.564453125,,,,,2021-04-13,2.0630493163999972,47.74609375,,,北海道
JP-01,HOKKAIDO,2021-04-19,22268.62109375,22193.908203125,23643.1015625,794.9128417969,792.9097290039,821.3291015625,922.9309082031,912.0852661133,1831.8739013672,20498.8828125,20437.4140625,20820.359375,,,,,2021-04-13,2.0866699219000111,42.140625,,,北海道
JP-01,HOKKAIDO,2021-04-20,22329.69140625,22246.25390625,23872.154296875,796.9950561523,794.7590942383,826.5111083984,929.6578979492,917.4955444336,1948.8286132812,20549.8515625,20481.263671875,20909.271484375,,,,,2021-04-13,2.0822143553999695,61.0703125,,,北海道
JP-01,HOKKAIDO,2021-04-21,22401.72265625,22310.2578125,24106.11328125,799.1008911133,796.6538085938,831.4224243164,940.8698120117,927.43359375,2066.6662597656,20606.546875,20531.478515625,21000.416015625,,,,,2021-04-13,2.1058349610000278,72.03125,,,北海道
JP-01,HOKKAIDO,2021-04-22,22474.447265625,22375.498046875,24333.134765625,801.2383422852,798.5995483398,836.1046142578,969.8166503906,954.9220581055,2217.5051269531,20652.625,20571.71484375,21077.55859375,,,,,2021-04-13,2.1374511719000111,72.724609375,,,北海道
JP-01,HOKKAIDO,2021-04-23,22542.5078125,22436.73046875,24559.41015625,803.4390869141,800.6258544922,840.622253418,992.8146362305,976.6044921875,2350.3305664062,20692.970703125,20606.78515625,21146.05859375,,,,,2021-04-13,2.2007446288999972,68.060546875,,,北海道
JP-01,HOKKAIDO,2021-04-24,22599.890625,22487.982421875,24748.2265625,805.6971435547,802.7252807617,844.9459228516,1009.4032592773,992.0406494141,2463.1206054688,20731.5625,20640.583984375,21208.552734375,,,,,2021-04-13,2.2580566405999889,57.3828125,,,北海道
JP-01,HOKKAIDO,2021-04-25,22644.39453125,22527.189453125,24886.20703125,808.008605957,804.8921508789,849.1322631836,1007.4672241211,989.3449707031,2524.6989746094,20776.232421875,20680.880859375,21274.6953125,,,,,2021-04-13,2.3114624022999806,44.50390625,,,北海道
JP-01,HOKKAIDO,2021-04-26,22685.466796875,22563.619140625,24993.306640625,810.3321533203,807.0840454102,853.184753418,996.3298950195,977.7016601562,2556.0573730469,20827.78515625,20728.435546875,21346.548828125,,,,,2021-04-13,2.3235473633000083,41.072265625,,,北海道
JP-01,HOKKAIDO,2021-04-27,22744.572265625,22618.279296875,25137.70703125,812.637512207,809.2694091797,857.0885620117,996.477722168,977.2111816406,2609.8842773438,20883.3515625,20780.349609375,21421.435546875,,,,,2021-04-13,2.3053588866999917,59.10546875,,,北海道
JP-01,HOKKAIDO,2021-04-28,22816.033203125,22685.537109375,25301.83984375,814.950012207,811.4723510742,860.8591308594,1001.7235717773,981.7802734375,2672.0703125,20944.59375,20838.228515625,21500.62109375,,,,,2021-04-13,2.3125,71.4609375,,,北海道
JP-01,HOKKAIDO,2021-04-29,22888.1328125,22753.541015625,25465.7734375,817.2757568359,813.6978759766,864.5186157227,1026.2208251953,1005.2601928711,2781.8479003906,20994.041015625,20884.662109375,21566.23046875,,,,,2021-04-13,2.3257446288999972,72.099609375,,,北海道
JP-01,HOKKAIDO,2021-04-30,22952.330078125,22814.07421875,25627.0390625,819.6463012695,815.9765625,868.1484375,1044.103515625,1022.2941894531,2870.7370605469,21036.927734375,20924.853515625,21624.833984375,,,,,2021-04-13,2.3705444336000028,64.197265625,,,北海道
