japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-27,23520.05859375,23496.67578125,23984.39453125,847.3455810547,846.7265625,864.3071899414,1355.7847900391,1352.7313232422,1553.9304199219,21250.765625,21231.232421875,21433.689453125,,,,,2021-04-26,4.3455810547000056,173.05859375,,,北海道
JP-01,HOKKAIDO,2021-04-28,23722.75,23677.6796875,24666.197265625,851.8182983398,850.6360473633,884.2138671875,1448.8817138672,1442.6820068359,1850.9503173828,21337.47265625,21300.208984375,21686.689453125,,,,,2021-04-26,4.472717285099975,202.69140625,,,北海道
JP-01,HOKKAIDO,2021-04-29,23904.595703125,23839.505859375,25293.892578125,855.676940918,853.983215332,902.0850219727,1543.5656738281,1534.1448974609,2154.2043457031,21419.25390625,21365.8984375,21919.515625,,,,,2021-04-26,3.8586425782000333,181.845703125,,,北海道
JP-01,HOKKAIDO,2021-04-30,24069.279296875,23985.712890625,25909.40625,858.9655761719,856.8083496094,918.0682983398,1628.5150146484,1615.9012451172,2445.8776855469,21486.234375,21418.310546875,22123.109375,,,,,2021-04-26,3.2886352538999972,164.68359375,,,北海道
JP-01,HOKKAIDO,2021-05-01,24212,24111.525390625,26480.23046875,862.4777832031,859.8988647461,933.1129760742,1694.9620361328,1679.3275146484,2708.0734863281,21550.396484375,21469.265625,22310.568359375,,,,,2021-04-26,3.5122070311999778,142.720703125,,,北海道
JP-01,HOKKAIDO,2021-05-02,24319.82421875,24204.310546875,26851.609375,866.6151733398,863.6506347656,947.7734985352,1734.2854003906,1715.9798583984,2920.9226074219,21635.357421875,21542.1484375,22507.51953125,,,,,2021-04-26,4.1373901366999917,107.82421875,,,北海道
JP-01,HOKKAIDO,2021-05-03,24413.755859375,24284.78125,27136.16015625,871.5960693359,868.2769165039,962.4193115234,1747.443359375,1726.9056396484,3079.7856445312,21732.912109375,21628.6484375,22707.025390625,,,,,2021-04-26,4.9808959961000028,93.931640625,,,北海道
JP-01,HOKKAIDO,2021-05-04,24535.970703125,24394.46875,27533.634765625,877.3939208984,873.746887207,977.1860961914,1752.8754882812,1730.3824462891,3213.3952636719,21841.986328125,21727.587890625,22910.880859375,,,,,2021-04-26,5.7978515625,122.21484375,,,北海道
JP-01,HOKKAIDO,2021-05-05,24678.380859375,24525.173828125,27936.806640625,883.1676635742,879.2189941406,991.2320556641,1778.7303466797,1754.1767578125,3374.3625488281,21952.857421875,21829.1875,23109.76953125,,,,,2021-04-26,5.7737426758000083,142.41015625,,,北海道
JP-01,HOKKAIDO,2021-05-06,24812.455078125,24648.486328125,28316.533203125,887.8826904297,883.6616210938,1003.4329223633,1810.2690429688,1783.6958007812,3538.3737792969,22050.935546875,21918.857421875,23288.390625,,,,,2021-04-26,4.7150268555000139,134.07421875,,,北海道
JP-01,HOKKAIDO,2021-05-07,24942.9921875,24768.94140625,28755.90234375,891.7232055664,887.2565917969,1014.0413818359,1850.3614501953,1821.7409667969,3712.5485839844,22127.396484375,21987.7734375,23438.0859375,,,,,2021-04-26,3.8405151366999917,130.537109375,,,北海道
JP-01,HOKKAIDO,2021-05-08,25058.35546875,24875.185546875,29150.748046875,895.6990966797,891.0069580078,1024.2532958984,1881.9807128906,1851.5343017578,3863.6770019531,22198.61328125,22052.146484375,23576.5703125,,,,,2021-04-26,3.9758911133000083,115.36328125,,,北海道
JP-01,HOKKAIDO,2021-05-09,25146.673828125,24955.833984375,29302.16796875,900.2732543945,895.3710327148,1034.6536865234,1888.2327880859,1856.4759521484,3955.8759765625,22291.40234375,22138.544921875,23732.912109375,,,,,2021-04-26,4.5741577147999806,88.318359375,,,北海道
JP-01,HOKKAIDO,2021-05-10,25224.626953125,25027.115234375,29383.8515625,905.673828125,900.5734863281,1045.517578125,1872.4243164062,1839.8544921875,3993.9567871094,22396.4296875,22237.6171875,23896.064453125,,,,,2021-04-26,5.4005737305000139,77.953125,,,北海道
JP-01,HOKKAIDO,2021-05-11,25326.939453125,25123.01171875,29614.91015625,911.862121582,906.5742797852,1056.8264160156,1850.0932617188,1816.955078125,4010.0192871094,22512.384765625,22347.994140625,24064.08984375,,,,,2021-04-26,6.1882934569999861,102.3125,,,北海道
JP-01,HOKKAIDO,2021-05-12,25454.818359375,25244.55859375,29893.775390625,917.9233398438,912.4622192383,1067.5986328125,1852.7844238281,1818.7368164062,4073.4357910156,22628.3515625,22458.810546875,24227.134765625,,,,,2021-04-26,6.0612182618000361,127.87890625,,,北海道
JP-01,HOKKAIDO,2021-05-13,25575.92578125,25359.76953125,30149.669921875,922.8065185547,917.1913452148,1076.6478271484,1866.8657226562,1831.7790527344,4156.669921875,22729.5234375,22555.326171875,24370.123046875,,,,,2021-04-26,4.8831787108999833,121.107421875,,,北海道
JP-01,HOKKAIDO,2021-05-14,25690.9921875,25469.1875,30466.044921875,926.7377929688,920.9860839844,1084.2453613281,1891.6860351562,1855.4227294922,4259.5336914062,22807.4140625,22629.099609375,24483.779296875,,,,,2021-04-26,3.9312744141000167,115.06640625,,,北海道
JP-01,HOKKAIDO,2021-05-15,25794.318359375,25567.4140625,30755.080078125,930.7625732422,924.8843994141,1091.6568603516,1911.005859375,1873.7274169922,4346.19140625,22879.125,22697.068359375,24587.322265625,,,,,2021-04-26,4.0247802733999833,103.326171875,,,北海道
JP-01,HOKKAIDO,2021-05-16,25878.44921875,25647.51953125,30816.875,935.3536376953,929.3548583984,1099.4915771484,1908.8131103516,1870.9976806641,4380.0405273438,22972.244140625,22786.576171875,24711.73046875,,,,,2021-04-26,4.5910644530999889,84.130859375,,,北海道
JP-01,HOKKAIDO,2021-05-17,25953.734375,25719.470703125,30811.984375,940.7524414062,934.6358642578,1108.107421875,1887.7530517578,1849.8361816406,4366.38671875,23077.435546875,22888.337890625,24848.830078125,,,,,2021-04-26,5.3988037108999833,75.28515625,,,北海道
JP-01,HOKKAIDO,2021-05-18,26054.880859375,25817.158203125,30989.3671875,946.9270019531,940.6946411133,1117.4951171875,1862.7453613281,1824.8682861328,4339.3891601562,23193.51171875,23001.140625,24997.529296875,,,,,2021-04-26,6.1745605469000111,101.146484375,,,北海道
JP-01,HOKKAIDO,2021-05-19,26181.603515625,25940.171875,31220.857421875,952.9645996094,946.6236572266,1126.5671386719,1863.6821289062,1825.3685302734,4369.3286132812,23309.49609375,23114.06640625,25145.03515625,,,,,2021-04-26,6.0375976563000222,126.72265625,,,北海道
JP-01,HOKKAIDO,2021-05-20,26303.044921875,26058.048828125,31438.91796875,957.8128662109,951.3770141602,1134.0668945312,1877.6527099609,1838.6729736328,4427.2016601562,23410.416015625,23212.236328125,25274.474609375,,,,,2021-04-26,4.8482666014999722,121.44140625,,,北海道
JP-01,HOKKAIDO,2021-05-21,26419.26171875,26170.693359375,31732.591796875,961.7083740234,955.1896972656,1140.2846679688,1903.3713378906,1863.5111083984,4510.6157226562,23487.845703125,23287.296875,25376.93359375,,,,,2021-04-26,3.8955078125,116.216796875,,,北海道
JP-01,HOKKAIDO,2021-05-22,26522.689453125,26270.9375,31991.46484375,965.6998901367,959.1027832031,1146.4688720703,1923.3259277344,1882.7318115234,4578.4453125,23559.1484375,23356.443359375,25470.990234375,,,,,2021-04-26,3.9915161133000083,103.427734375,,,北海道
JP-01,HOKKAIDO,2021-05-23,26606.35546875,26352.35546875,32006.97265625,970.2553710938,963.5807495117,1153.1922607422,1921.4346923828,1880.595703125,4592.4350585938,23651.859375,23446.953125,25586.76171875,,,,,2021-04-26,4.5554809571000305,83.666015625,,,北海道
JP-01,HOKKAIDO,2021-05-24,26681.416015625,26425.705078125,31958.462890625,975.6135864258,968.8602294922,1160.7412109375,1900.6638183594,1860.0133056641,4559.4213867188,23756.64453125,23549.5625,25713.892578125,,,,,2021-04-26,5.3582153319999861,75.060546875,,,北海道
JP-02,AOMORI,2021-04-27,1501.9193115234,1500.2221679688,1554.1254882812,22.3763237,22.3597736359,22.8318653107,225.7371826172,225.2281188965,258.9272766113,1246.8677978516,1245.7147216797,1258.15234375,,,,,2021-04-26,0.37632370000000037,12.919311523399983,,,青森県
JP-02,AOMORI,2021-04-28,1517.7593994141,1514.4948730469,1625.8211669922,22.747220993,22.7151813507,23.6358261108,226.0956420898,225.1246032715,289.2743530273,1257.9156494141,1255.7103271484,1280.1944580078,,,,,2021-04-26,0.37089729299999874,15.840087890700033,,,青森県
JP-02,AOMORI,2021-04-29,1532.7094726562,1527.9973144531,1693.6667480469,23.0359401703,22.9896411896,24.324552536,229.5785522461,228.1709289551,321.1374816895,1267.3286132812,1264.1639404297,1299.7172851562,,,,,2021-04-26,0.28871917730000263,14.950073242099961,,,青森県
JP-02,AOMORI,2021-04-30,1546.8282470703,1540.7727050781,1761.3636474609,23.2640323639,23.2046718597,24.9224414825,234.3991546631,232.573348999,353.0432128906,1274.3132324219,1270.28125,1316.2125244141,,,,,2021-04-26,0.22809219359999844,14.118774414100017,,,青森県
JP-02,AOMORI,2021-05-01,1559.2290039062,1551.9398193359,1824.4727783203,23.5011081696,23.4297027588,25.499994278,238.445602417,236.2324523926,382.1684570312,1280.7082519531,1275.8876953125,1331.1936035156,,,,,2021-04-26,0.2370758056999982,12.400756835899983,,,青森県
JP-02,AOMORI,2021-05-02,1568.8372802734,1560.4584960938,1866.3785400391,23.7802391052,23.6975917816,26.0970096588,240.7557678223,238.1976318359,406.7820129395,1289.4078369141,1283.8591308594,1347.8197021484,,,,,2021-04-26,0.27913093560000135,9.6082763672000056,,,青森県
JP-02,AOMORI,2021-05-03,1577.33984375,1567.9920654297,1895.6226806641,24.1215896606,24.0282459259,26.7410163879,241.3831481934,238.5257263184,426.7055358887,1299.6510009766,1293.4267578125,1365.4467773438,,,,,2021-04-26,0.34135055540000181,8.5025634766000167,,,青森県
JP-02,AOMORI,2021-05-04,1588.5419921875,1578.2866210938,1935.6739501953,24.5277023315,24.4240322113,27.4393615723,240.4740142822,237.3644256592,442.0185852051,1311.4622802734,1304.6072998047,1384.1726074219,,,,,2021-04-26,0.40611267089999714,11.2021484375,,,青森県
JP-02,AOMORI,2021-05-05,1602.5223388672,1591.3997802734,1979.6540527344,24.928571701,24.8153114319,28.1062202454,241.7707824707,238.4090270996,459.7762145996,1323.4274902344,1315.986328125,1401.876953125,,,,,2021-04-26,0.40086936950000052,13.980346679700006,,,青森県
