japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-03-14,19846.802734375,19832.140625,19950.185546875,708.1746826172,706.8329467773,724.4484863281,1261.9699707031,1260.3782958984,1282.9864501953,17849.677734375,17837.98828125,17914.392578125,,,,,2021-03-13,2.1746826172000056,51.802734375,,,北海道
JP-01,HOKKAIDO,2021-03-15,19898.42578125,19870.509765625,20095.046875,710.4238891602,707.8663330078,741.4447021484,1257.5833740234,1254.5753173828,1297.2739257812,17904.005859375,17881.728515625,18027.357421875,,,,,2021-03-13,2.2492065430000139,51.623046875,,,北海道
JP-01,HOKKAIDO,2021-03-16,19949.15625,19909.255859375,20229.787109375,712.7014770508,709.0418701172,757.0892944336,1252.4637451172,1248.1951904297,1308.7559814453,17958.443359375,17926.5703125,18134.86328125,,,,,2021-03-13,2.2775878905999889,50.73046875,,,北海道
JP-01,HOKKAIDO,2021-03-17,19998.029296875,19947.294921875,20354.453125,715.0441894531,710.3846435547,771.5579223633,1247.0280761719,1241.6385498047,1318.0794677734,18011.0859375,17970.5234375,18235.583984375,,,,,2021-03-13,2.3427124022999806,48.873046875,,,北海道
JP-01,HOKKAIDO,2021-03-18,20045.193359375,19984.66015625,20469.88671875,717.3794555664,711.8127441406,784.8951416016,1239.7795410156,1233.4022216797,1323.8385009766,18063.837890625,18015.390625,18331.908203125,,,,,2021-03-13,2.3352661133000083,47.1640625,,,北海道
JP-01,HOKKAIDO,2021-03-19,20089.80859375,20020.427734375,20575.810546875,719.6876220703,713.2975463867,797.185546875,1230.8107910156,1223.5688476562,1326.2514648438,18116.248046875,18060.65625,18423.806640625,,,,,2021-03-13,2.3081665038999972,44.615234375,,,北海道
JP-01,HOKKAIDO,2021-03-20,20135.763671875,20058.369140625,20677.384765625,721.905456543,714.7684326172,808.4573364258,1222.5289306641,1214.5216064453,1328.0472412109,18168.15625,18106.083984375,18511.552734375,,,,,2021-03-13,2.2178344727000194,45.955078125,,,北海道
JP-01,HOKKAIDO,2021-03-21,20179.484375,20094.8515625,20771.060546875,724.0111083984,716.1968383789,818.7727661133,1214.2952880859,1205.6141357422,1328.6882324219,18218.78515625,18150.83203125,18594.7109375,,,,,2021-03-13,2.1056518553999695,43.720703125,,,北海道
JP-01,HOKKAIDO,2021-03-22,20225.54296875,20134.337890625,20862.53515625,726.1778564453,717.7475585938,828.4061889648,1205.9130859375,1196.6412353516,1328.0845947266,18270.728515625,18197.4296875,18676.234375,,,,,2021-03-13,2.1667480469000111,46.05859375,,,北海道
JP-01,HOKKAIDO,2021-03-23,20271.64453125,20174.494140625,20949.607421875,728.3694458008,719.3787841797,837.3919067383,1198.1804199219,1188.3863525391,1327.2332763672,18322.62109375,18244.46484375,18755.052734375,,,,,2021-03-13,2.1915893555000139,46.1015625,,,北海道
JP-01,HOKKAIDO,2021-03-24,20316.671875,20214.126953125,21031.78515625,730.6215209961,721.119934082,845.8404541016,1191.1558837891,1180.8985595703,1326.3172607422,18372.69140625,18290.126953125,18829.66796875,,,,,2021-03-13,2.2520751952999944,45.02734375,,,北海道
JP-01,HOKKAIDO,2021-03-25,20359.05859375,20251.6484375,21107.234375,732.8648071289,722.8980712891,853.7264404297,1182.1013183594,1171.45703125,1322.3654785156,18422.798828125,18336.220703125,18902.0703125,,,,,2021-03-13,2.2432861327999944,42.38671875,,,北海道
JP-01,HOKKAIDO,2021-03-26,20399.23046875,20287.4296875,21176.9765625,735.0759277344,724.6854858398,861.0780029297,1171.4544677734,1160.4914550781,1315.9252929688,18472.46875,18382.240234375,18972.060546875,,,,,2021-03-13,2.2111206055000139,40.171875,,,北海道
JP-01,HOKKAIDO,2021-03-27,20442.736328125,20326.91796875,21248.1015625,737.1960449219,726.4204101562,867.8724975586,1162.8983154297,1151.6448974609,1311.2025146484,18521.556640625,18428.00390625,19039.66015625,,,,,2021-03-13,2.1201171875,43.505859375,,,北海道
JP-01,HOKKAIDO,2021-03-28,20483.484375,20364.044921875,21313.05859375,739.2113647461,728.0856323242,874.1305541992,1154.4820556641,1142.9790039062,1306.0744628906,18569.419921875,18472.84375,19104.24609375,,,,,2021-03-13,2.0153198241999917,40.748046875,,,北海道
JP-01,HOKKAIDO,2021-03-29,20524.728515625,20402,21376.18359375,741.2825317383,729.8362426758,880.0846557617,1144.8062744141,1133.1042480469,1299.0191650391,18618.49609375,18519.15625,19168.58203125,,,,,2021-03-13,2.0711669922000056,41.244140625,,,北海道
JP-01,HOKKAIDO,2021-03-30,20565.916015625,20440.201171875,21437.044921875,743.3701782227,731.6304931641,885.7243652344,1135.3542480469,1123.4852294922,1291.7640380859,18667.412109375,18565.544921875,19231.38671875,,,,,2021-03-13,2.0876464844000111,41.1875,,,北海道
JP-01,HOKKAIDO,2021-03-31,20605.31640625,20476.8984375,21494.05859375,745.5095214844,733.5004272461,891.1251831055,1126.0411376953,1114.0341796875,1284.2635498047,18714.529296875,18610.36328125,19291.109375,,,,,2021-03-13,2.1393432616999917,39.400390625,,,北海道
JP-01,HOKKAIDO,2021-04-01,20644.73828125,20513.859375,21549.587890625,747.6328735352,735.3767700195,896.2392578125,1116.3286132812,1104.2152099609,1275.9517822266,18761.591796875,18655.322265625,19349.763671875,,,,,2021-03-13,2.1233520508000083,39.421875,,,北海道
JP-01,HOKKAIDO,2021-04-02,20682.267578125,20549.169921875,21601.20703125,749.7272338867,737.2448120117,901.0728759766,1105.7659912109,1093.580078125,1266.3419189453,18808.244140625,18700.048828125,19406.97265625,,,,,2021-03-13,2.0943603514999722,37.529296875,,,北海道
JP-01,HOKKAIDO,2021-04-03,20720.734375,20585.59765625,21652.728515625,751.7355957031,739.0464477539,905.5806274414,1095.9622802734,1083.7175292969,1257.3088378906,18854.369140625,18744.408203125,19462.708984375,,,,,2021-03-13,2.0083618163999972,38.466796875,,,北海道
JP-01,HOKKAIDO,2021-04-04,20756.23828125,20619.275390625,21699.380859375,753.6372070312,740.7595825195,909.7591552734,1085.6566162109,1073.3782958984,1247.4420166016,18899.24609375,18787.669921875,19516.357421875,,,,,2021-03-13,1.9016113280999889,35.50390625,,,北海道
JP-01,HOKKAIDO,2021-04-05,20793.279296875,20654.638671875,21746.916015625,755.5848999023,742.5328979492,913.8143310547,1074.75,1062.4622802734,1236.6549072266,18945.169921875,18832.1015625,19570.423828125,,,,,2021-03-13,1.9476928711000028,37.041015625,,,北海道
JP-01,HOKKAIDO,2021-04-06,20830.716796875,20690.5390625,21793.861328125,757.545715332,744.3325195312,917.7225952148,1064.5609130859,1052.271484375,1226.4862060547,18990.916015625,18876.4765625,19623.66796875,,,,,2021-03-13,1.9608154297000056,37.4375,,,北海道
JP-01,HOKKAIDO,2021-04-07,20866.958984375,20725.376953125,21838.578125,759.5534057617,746.1903686523,921.5389404297,1055.0054931641,1042.7208251953,1216.8608398438,19034.96484375,18919.265625,19674.50390625,,,,,2021-03-13,2.0076904297000056,36.2421875,,,北海道
JP-01,HOKKAIDO,2021-04-08,20902.69140625,20759.83203125,21881.873046875,761.5447998047,748.0430908203,925.201965332,1044.8719482422,1032.6114501953,1206.4033203125,19078.966796875,18962.103515625,19724.71875,,,,,2021-03-13,1.9913940430000139,35.732421875,,,北海道
JP-01,HOKKAIDO,2021-04-09,20937.77734375,20793.751953125,21923.7109375,763.5059204102,749.8758544922,928.7097167969,1034.6336669922,1022.4096069336,1195.6796875,19122.572265625,19004.634765625,19774.07421875,,,,,2021-03-13,1.9611206055000139,35.0859375,,,北海道
JP-01,HOKKAIDO,2021-04-10,20974.9375,20829.81640625,21967.681640625,765.3863525391,751.6383666992,932.0131835938,1026.0604248047,1013.8629760742,1186.75390625,19165.748046875,19046.814453125,19822.611328125,,,,,2021-03-13,1.8804321288999972,37.16015625,,,北海道
JP-02,AOMORI,2021-03-14,859.5012207031,858.8657836914,864.486328125,20.0731124878,20.0350418091,20.5372066498,54.0218849182,53.9484634399,55.0426445007,776.1095581055,775.5997924805,779.1166381836,,,,,2021-03-13,0.07311248779999957,7.5012207030999889,,,青森県
JP-02,AOMORI,2021-03-15,866.4154052734,865.1936035156,876.0768432617,20.1539516449,20.0813217163,21.0408325195,58.2460975647,58.0951423645,60.3479690552,779.1526489258,778.1800537109,784.9361572266,,,,,2021-03-13,0.080839157100001557,6.9141845702999944,,,青森県
JP-02,AOMORI,2021-03-16,872.6282348633,870.8687133789,886.5562744141,20.2384433746,20.1344089508,21.5099525452,61.8205680847,61.5918045044,65.0044631958,782.4080810547,781.0149536133,790.7192382812,,,,,2021-03-13,0.084491729699998075,6.212829589900025,,,青森県
JP-02,AOMORI,2021-03-17,877.993347168,875.7442016602,895.7510375977,20.3265094757,20.1939105988,21.9481544495,64.5648880005,64.2621612549,68.7712020874,785.7407836914,783.9652709961,796.3488769531,,,,,2021-03-13,0.0880661011000008,5.3651123047000056,,,青森県
JP-02,AOMORI,2021-03-18,882.7586669922,880.0661010742,903.8872070312,20.4149188995,20.2563552856,22.3543453217,66.519744873,66.149810791,71.6449127197,789.1999511719,787.0765991211,801.85546875,,,,,2021-03-13,0.088409423800001719,4.7653198241999917,,,青森県
JP-02,AOMORI,2021-03-19,886.9930419922,883.9002075195,911.0596923828,20.5023822784,20.3201942444,22.7300987244,67.826499939,67.3972625732,73.7510147095,792.7309570312,790.291015625,807.2073974609,,,,,2021-03-13,0.087463378899997224,4.234375,,,青森県
JP-02,AOMORI,2021-03-20,891.0891113281,887.6330566406,917.8085327148,20.5866928101,20.383020401,23.0765838623,68.7133255005,68.2320175171,75.3316955566,796.2987060547,793.5703125,812.432434082,,,,,2021-03-13,0.08431053170000169,4.0960693358999833,,,青森県
JP-02,AOMORI,2021-03-21,894.6371459961,890.8549804688,923.6566772461,20.6670341492,20.4438323975,23.3951301575,69.1815567017,68.6558761597,76.3834381104,799.8391113281,796.84765625,817.477722168,,,,,2021-03-13,0.080341339099998521,3.5480346680000139,,,青森県
JP-02,AOMORI,2021-03-22,898.0977783203,894.0209960938,929.1306762695,20.749546051,20.5085315704,23.6938934326,69.2803497314,68.7178039551,76.956703186,803.4830322266,800.2514038086,822.4519042969,,,,,2021-03-13,0.082511901800000231,3.4606323241999917,,,青森県
JP-02,AOMORI,2021-03-23,901.3848876953,897.0422973633,934.2008056641,20.8321819305,20.5749130249,23.9738025665,69.1591186523,68.5658187866,77.2251052856,807.1367797852,803.6856689453,827.3220825195,,,,,2021-03-13,0.082635879499999731,3.287109375,,,青森県
JP-02,AOMORI,2021-03-24,904.380859375,899.7989501953,938.7628173828,20.9162387848,20.6441135406,24.2381477356,68.8314666748,68.2130966187,77.2097930908,810.6857910156,807.034362793,831.9788818359,,,,,2021-03-13,0.08405685430000176,2.9959716797000056,,,青森県
JP-02,AOMORI,2021-03-25,907.1860351562,902.3890380859,942.9497680664,20.9990444183,20.7133579254,24.4854602814,68.2659606934,67.6281433105,76.8814926147,814.2292480469,810.3945922852,836.533996582,,,,,2021-03-13,0.082805633499997811,2.8051757811999778,,,青森県
JP-02,AOMORI,2021-03-26,909.8099975586,904.8190917969,946.7902832031,21.0798873901,20.7818202972,24.7164497375,67.5381011963,66.8854064941,76.3316574097,817.7360229492,813.7337036133,840.9668579102,,,,,2021-03-13,0.080842971800002772,2.623962402400025,,,青森県
JP-02,AOMORI,2021-03-27,912.4737548828,907.3062133789,950.5353393555,21.1568317413,20.8474884033,24.9291229248,66.7656326294,66.1011505127,75.6953887939,821.1951293945,817.0394287109,845.2306518555,,,,,2021-03-13,0.0769443511999981,2.6637573241999917,,,青森県
JP-02,AOMORI,2021-03-28,914.8874511719,909.5618286133,953.8674926758,21.2292556763,20.9096508026,25.1249885559,65.93384552,65.2605285645,74.9627914429,824.5587158203,820.2628173828,849.328918457,,,,,2021-03-13,0.072423934999999773,2.4136962891000167,,,青森県
JP-02,AOMORI,2021-03-29,917.3405151367,911.8709106445,957.1612548828,21.30327034,20.9742412567,25.3123664856,64.9974746704,64.3185348511,74.0849151611,827.9704589844,823.5454101562,853.4169311523,,,,,2021-03-13,0.074014663700001648,2.4530639647999806,,,青森県
JP-02,AOMORI,2021-03-30,919.7618408203,914.1615600586,960.3311767578,21.3771820068,21.0395050049,25.4902667999,64.060760498,63.3781394958,73.1828536987,831.3488769531,826.8051757812,857.4168701172,,,,,2021-03-13,0.073911666799997278,2.4213256836000028,,,青森県
JP-02,AOMORI,2021-03-31,922.0460205078,916.3277587891,963.2727661133,21.4522533417,21.1066131592,25.6611347198,63.1293029785,62.4446601868,72.2657089233,834.5969238281,829.9445800781,861.2340087891,,,,,2021-03-13,0.075071334900002284,2.2841796875,,,青森県
JP-02,AOMORI,2021-04-01,924.2517700195,918.4273681641,966.0106201172,21.5260791779,21.1731300354,25.8218803406,62.1316261292,61.4472579956,71.2507324219,837.8159179688,833.0638427734,864.9333496094,,,,,2021-03-13,0.073825836200001049,2.2057495116999917,,,青森県
