japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-05-26,35881.08984375,35781.7109375,36941.484375,1038.900390625,1033.2158203125,1072.2478027344,7429.76953125,7397.7119140625,8211.423828125,27163.705078125,27112.4453125,27349.818359375,,,,,2021-05-25,13.900390625,552.08984375,,,北海道
JP-01,HOKKAIDO,2021-05-27,36454.75,36262.99609375,38522.05859375,1052.2624511719,1041.3232421875,1116.4523925781,7681.6376953125,7618.658203125,9216.9853515625,27476.833984375,27378.322265625,27834.203125,,,,,2021-05-25,13.362060546900011,573.66015625,,,北海道
JP-01,HOKKAIDO,2021-05-28,37013,36735.34765625,40033.41015625,1065.5925292969,1049.7921142578,1158.3260498047,7920.2055664062,7827.5786132812,10178.048828125,27786.685546875,27644.599609375,28301.443359375,,,,,2021-05-25,13.330078125,558.25,,,北海道
JP-01,HOKKAIDO,2021-05-29,37513.28515625,37153.09375,41431.66015625,1079.3182373047,1059.0087890625,1198.5347900391,8084.9946289062,7965.0405273438,11009.3984375,28085.587890625,27903.3515625,28745.03515625,,,,,2021-05-25,13.725708007799994,500.28515625,,,北海道
JP-01,HOKKAIDO,2021-05-30,37941.3671875,37513.921875,42627.9609375,1093.2990722656,1068.8017578125,1237.1329345703,8191.3520507812,8046.7143554688,11718.7607421875,28429.810546875,28210.15234375,29224.3515625,,,,,2021-05-25,13.980834960899983,428.08203125,,,北海道
JP-01,HOKKAIDO,2021-05-31,38337.11328125,37848.8046875,43701.0390625,1107.5416259766,1079.1458740234,1274.2750244141,8227.822265625,8061.72265625,12280.9541015625,28800.640625,28546.017578125,29720.794921875,,,,,2021-05-25,14.242553711000028,395.74609375,,,北海道
JP-01,HOKKAIDO,2021-06-01,38730.13671875,38178.94921875,44708.21875,1122.4489746094,1090.4052734375,1310.5919189453,8162.5854492188,7979.3178710938,12638.3427734375,29222.953125,28935.265625,30261.810546875,,,,,2021-05-25,14.907348632799994,393.0234375,,,北海道
JP-01,HOKKAIDO,2021-06-02,39157.046875,38549.87109375,45698.9375,1137.7065429688,1102.2478027344,1345.8927001953,8151.6557617188,7952.103515625,13029.33203125,29641.44921875,29322.8515625,30791.400390625,,,,,2021-05-25,15.257568359400011,426.91015625,,,北海道
JP-01,HOKKAIDO,2021-06-03,39597.6640625,38942.9765625,46684.80859375,1152.0089111328,1113.3894042969,1378.75,8254.7294921875,8037.5947265625,13565.56640625,29985.728515625,29639.04296875,31236.70703125,,,,,2021-05-25,14.302368163999972,440.6171875,,,北海道
JP-01,HOKKAIDO,2021-06-04,40035.26953125,39333.46484375,47645.2421875,1165.8510742188,1124.2944335938,1409.8229980469,8353.6025390625,8120.138671875,14066.2900390625,30315.974609375,29943.2890625,31660.134765625,,,,,2021-05-25,13.842163086000028,437.60546875,,,北海道
JP-01,HOKKAIDO,2021-06-05,40421.94140625,39672.29296875,48514.13671875,1179.7315673828,1135.4279785156,1439.8125,8400.9814453125,8153.7749023438,14452.0830078125,30625.599609375,30228.943359375,32055.271484375,,,,,2021-05-25,13.880493163999972,386.671875,,,北海道
JP-01,HOKKAIDO,2021-06-06,40761.390625,39980.27734375,49197.75,1193.5532226562,1146.6794433594,1468.6859130859,8404.5712890625,8146.1005859375,14733.6396484375,30974.62109375,30555.08984375,32485.3671875,,,,,2021-05-25,13.821655273399983,339.44921875,,,北海道
JP-01,HOKKAIDO,2021-06-07,41068.37109375,40259.6953125,49773.39453125,1207.3784179688,1158.0933837891,1496.6105957031,8351.0224609375,8084.2587890625,14885.791015625,31344.16796875,30902.91015625,32931.6171875,,,,,2021-05-25,13.825195312600044,306.98046875,,,北海道
JP-01,HOKKAIDO,2021-06-08,41392.25,40546.3515625,50354.0859375,1221.6428222656,1170.07421875,1524.2191162109,8221.2080078125,7949.8212890625,14872.0439453125,31760.279296875,31297.912109375,33422.49609375,,,,,2021-05-25,14.264404296799967,323.87890625,,,北海道
JP-01,HOKKAIDO,2021-06-09,41783.73828125,40901.23046875,51030.359375,1236.0805664062,1182.3531494141,1551.2681884766,8170.32421875,7892.7802734375,14974.56640625,32167.9765625,31685.765625,33900.69921875,,,,,2021-05-25,14.437744140599989,391.48828125,,,北海道
JP-01,HOKKAIDO,2021-06-10,42187.2890625,41278.4609375,51727.5234375,1249.5440673828,1193.8212890625,1576.3614501953,8242.4228515625,7955.3061523438,15283.388671875,32499.705078125,31999.876953125,34294.0859375,,,,,2021-05-25,13.463500976600017,403.55078125,,,北海道
JP-01,HOKKAIDO,2021-06-11,42544.4609375,41613.89453125,52324.7421875,1262.5445556641,1204.9594726562,1600.2067871094,8286.8232421875,7991.7001953125,15525.62890625,32816.7890625,32300.59375,34668.171875,,,,,2021-05-25,13.000488281300022,357.171875,,,北海道
