japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-12-06 00:00:00 UTC,61179.109375,61178.55078125,61229.984375,1472.1771240234375,1472.164794921875,1473.6259765625,93.581214904785156,93.578323364257812,121.76512145996094,59609.56640625,59609.0234375,59629.23046875,,,,,2021-12-05 00:00:00 UTC,0.1771240234375,4.109375,,,北海道,28
JP-01,HOKKAIDO,2021-12-07 00:00:00 UTC,61184.2734375,61183.20703125,61279.546875,1472.400634765625,1472.3770751953125,1475.172607421875,88.5102310180664,88.505020141601562,139.14772033691406,59618.16796875,59617.1328125,59655.9453125,,,,,2021-12-05 00:00:00 UTC,0.2235107421875,5.1640625,,,北海道,29
JP-01,HOKKAIDO,2021-12-08 00:00:00 UTC,61189.1640625,61187.6484375,61322.2421875,1472.54443359375,1472.5108642578125,1476.51416015625,84.80133056640625,84.794219970703125,153.99237060546875,59626.61328125,59625.13671875,59680.6875,,,,,2021-12-05 00:00:00 UTC,0.143798828125,4.890625,,,北海道,30
JP-01,HOKKAIDO,2021-12-09 00:00:00 UTC,61193.03125,61191.10546875,61361.15625,1472.609130859375,1472.566650390625,1477.70166015625,80.618888854980469,80.610298156738281,164.07182312011719,59632.91015625,59631.03515625,59702.72265625,,,,,2021-12-05 00:00:00 UTC,0.064697265625,3.8671875,,,北海道,31
JP-01,HOKKAIDO,2021-12-10 00:00:00 UTC,61195.9765625,61193.68359375,61393.69140625,1472.6693115234375,1472.6187744140625,1478.7921142578125,77.4193344116211,77.409507751464844,172.829345703125,59638.90234375,59636.671875,59723.328125,,,,,2021-12-05 00:00:00 UTC,0.0601806640625,2.9453125,,,北海道,32
JP-01,HOKKAIDO,2021-12-11 00:00:00 UTC,61198.5234375,61195.8984375,61424.2734375,1472.730224609375,1472.6722412109375,1479.8511962890625,73.650161743164062,73.639434814453125,177.46499633789062,59644.22265625,59641.66796875,59743.828125,,,,,2021-12-05 00:00:00 UTC,0.0609130859375,2.546875,,,北海道,33
JP-01,HOKKAIDO,2021-12-12 00:00:00 UTC,61200.2265625,61197.30078125,61447.65625,1472.8634033203125,1472.7987060546875,1480.9122314453125,68.55084228515625,68.539703369140625,176.09982299804688,59650.5390625,59647.6953125,59764.69140625,,,,,2021-12-05 00:00:00 UTC,0.1331787109375,1.703125,,,北海道,34
JP-01,HOKKAIDO,2021-12-13 00:00:00 UTC,61201.5546875,61198.3671875,61465.7265625,1473.025146484375,1472.9544677734375,1481.903564453125,64.017280578613281,64.005905151367188,173.63356018066406,59656.5546875,59653.44921875,59783.640625,,,,,2021-12-05 00:00:00 UTC,0.1617431640625,1.328125,,,北海道,35
JP-01,HOKKAIDO,2021-12-14 00:00:00 UTC,61203.34765625,61199.91015625,61477.33203125,1473.201416015625,1473.125244140625,1482.77490234375,61.905143737792969,61.893310546875,175.9088134765625,59663.00390625,59659.66015625,59800.23046875,,,,,2021-12-05 00:00:00 UTC,0.17626953125,1.79296875,,,北海道,36
JP-01,HOKKAIDO,2021-12-15 00:00:00 UTC,61205.1640625,61201.5078125,61485.5390625,1473.307861328125,1473.226806640625,1483.454833984375,59.297336578369141,59.285282135009766,175.41455078125,59669.09765625,59665.5390625,59813.91796875,,,,,2021-12-05 00:00:00 UTC,0.1064453125,1.81640625,,,北海道,37
JP-01,HOKKAIDO,2021-12-16 00:00:00 UTC,61206.703125,61202.859375,61496.62890625,1473.3516845703125,1473.2662353515625,1484.061279296875,56.092117309570312,56.080081939697266,171.80891418457031,59673.52734375,59669.78125,59826.44921875,,,,,2021-12-05 00:00:00 UTC,0.0438232421875,1.5390625,,,北海道,38
JP-01,HOKKAIDO,2021-12-17 00:00:00 UTC,61207.94921875,61203.93359375,61508.3125,1473.3880615234375,1473.2987060546875,1484.7152099609375,53.4353141784668,53.423286437988281,168.68006896972656,59677.62109375,59673.70703125,59840.9921875,,,,,2021-12-05 00:00:00 UTC,0.036376953125,1.24609375,,,北海道,39
JP-01,HOKKAIDO,2021-12-18 00:00:00 UTC,61209.0859375,61204.9140625,61520.09765625,1473.4227294921875,1473.329833984375,1485.3358154296875,50.638652801513672,50.626777648925781,164.11605834960938,59681.1796875,59677.11328125,59854.90234375,,,,,2021-12-05 00:00:00 UTC,0.03466796875,1.13671875,,,北海道,40
