japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-06-10 00:00:00 UTC,40136.5390625,40102.90625,40673.51171875,1252.2149658203125,1248.2974853515625,1277.256103515625,5379.080078125,5372.48388671875,5617.01318359375,33441.9765625,33420.47265625,33690.828125,,,,,2021-06-09 00:00:00 UTC,11.2149658203125,286.5390625,,,北海道,28
JP-01,HOKKAIDO,2021-06-11 00:00:00 UTC,40268,40204.35546875,41273.84765625,1263.1729736328125,1255.6641845703125,1311.118408203125,5231.68505859375,5219.49609375,5671.326171875,33716.046875,33674.86328125,34191.15625,,,,,2021-06-09 00:00:00 UTC,10.9580078125,131.4609375,,,北海道,29
JP-01,HOKKAIDO,2021-06-12 00:00:00 UTC,40366.16796875,40276.20703125,41772.19921875,1273.8216552734375,1263.0211181640625,1342.722900390625,5063.6953125,5046.86962890625,5670.5791015625,33983.10546875,33923.921875,34664.23046875,,,,,2021-06-09 00:00:00 UTC,10.648681640625,98.16796875,,,北海道,30
JP-01,HOKKAIDO,2021-06-13 00:00:00 UTC,40433.26953125,40320.33203125,42177.06640625,1284.1171875,1270.2998046875,1372.18359375,4875.470703125,4854.9130859375,5616.94091796875,34240.56640625,34164.91015625,35109.49609375,,,,,2021-06-09 00:00:00 UTC,10.2955322265625,67.1015625,,,北海道,31
JP-01,HOKKAIDO,2021-06-14 00:00:00 UTC,40480.4375,40347.19140625,42511.33984375,1293.9986572265625,1277.4180908203125,1399.5892333984375,4672.45703125,4648.998046875,5518.60205078125,34490.21875,34399.49609375,35530.65625,,,,,2021-06-09 00:00:00 UTC,9.8814697265625,47.16796875,,,北海道,32
JP-01,HOKKAIDO,2021-06-15 00:00:00 UTC,40542.3046875,40389.7578125,42839.66015625,1303.461669921875,1284.351318359375,1425.0911865234375,4480.94921875,4455.20703125,5409.47021484375,34731.36328125,34626.83984375,35929.11328125,,,,,2021-06-09 00:00:00 UTC,9.4630126953125,61.8671875,,,北海道,33
JP-01,HOKKAIDO,2021-06-16 00:00:00 UTC,40631.88671875,40460.7890625,43183.32421875,1312.5419921875,1291.1153564453125,1448.8287353515625,4325.740234375,4298.0703125,5323.7998046875,34956.87109375,34839.75390625,36297.84765625,,,,,2021-06-09 00:00:00 UTC,9.080322265625,89.58203125,,,北海道,34
JP-01,HOKKAIDO,2021-06-17 00:00:00 UTC,40722.546875,40535.34765625,43488.49609375,1321.2862548828125,1297.7388916015625,1470.9759521484375,4186.7607421875,4157.52392578125,5241.34521484375,35174.6171875,35045.98046875,36646.23046875,,,,,2021-06-09 00:00:00 UTC,8.7442626953125,90.66015625,,,北海道,35
JP-01,HOKKAIDO,2021-06-18 00:00:00 UTC,40784.015625,40584.1875,43705.89453125,1329.7464599609375,1304.2564697265625,1491.6932373046875,4038.282470703125,4007.950927734375,5132.3583984375,35385.00390625,35245.8203125,36975.62890625,,,,,2021-06-09 00:00:00 UTC,8.460205078125,61.46875,,,北海道,36
JP-01,HOKKAIDO,2021-06-19 00:00:00 UTC,40830.44921875,40619.421875,43882.578125,1337.8765869140625,1310.6082763671875,1511.0382080078125,3881.29541015625,3850.299072265625,4999.3603515625,35587.41796875,35438.60546875,37286.71484375,,,,,2021-06-09 00:00:00 UTC,8.130126953125,46.43359375,,,北海道,37
JP-01,HOKKAIDO,2021-06-20 00:00:00 UTC,40862.60546875,40641.78125,44020.22265625,1345.68212890625,1316.785888671875,1529.1065673828125,3718.273681640625,3686.9892578125,4846.748046875,35781.34375,35623.72265625,37579.984375,,,,,2021-06-09 00:00:00 UTC,7.8055419921875,32.15625,,,北海道,38
JP-01,HOKKAIDO,2021-06-21 00:00:00 UTC,40885.9375,40656.31640625,44131.8125,1353.1494140625,1322.763916015625,1545.971435546875,3551.117431640625,3519.87158203125,4678.2109375,35969.0390625,35803.3515625,37859.046875,,,,,2021-06-09 00:00:00 UTC,7.46728515625,23.33203125,,,北海道,39
JP-01,HOKKAIDO,2021-06-22 00:00:00 UTC,40917.05859375,40678.54296875,44252.30859375,1360.281494140625,1328.53271484375,1561.668701171875,3392.568115234375,3361.541748046875,4511.73583984375,36150.04296875,35976.984375,38122.83984375,,,,,2021-06-09 00:00:00 UTC,7.132080078125,31.12109375,,,北海道,40
JP-01,HOKKAIDO,2021-06-23 00:00:00 UTC,40962.57421875,40715.140625,44391.34765625,1367.112060546875,1334.11572265625,1576.3388671875,3256.9296875,3226.1279296875,4368.001953125,36318.8515625,36139.0703125,38367.20703125,,,,,2021-06-09 00:00:00 UTC,6.83056640625,45.515625,,,北海道,41
JP-01,HOKKAIDO,2021-06-24 00:00:00 UTC,41009.8359375,40754.859375,44512.54296875,1373.66943359375,1339.53076171875,1590.0614013671875,3133.215087890625,3102.7041015625,4233.8095703125,36481.11328125,36295.1875,38598.22265625,,,,,2021-06-09 00:00:00 UTC,6.557373046875,47.26171875,,,北海道,42
