japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-03-01,19072.56640625,19045,19107.1796875,679.0079956055,677.5333251953,686.8861694336,806.5396118164,804.8659667969,811.7061157227,17572.572265625,17542.255859375,17593.626953125,,,,,2021-02-28,2.0079956055000139,27.56640625,,,北海道
JP-01,HOKKAIDO,2021-03-02,19100.529296875,19045,19171.01171875,681.0651855469,678.2626342773,696.3348388672,778.7005615234,775.6322021484,788.7086791992,17625.193359375,17567.427734375,17669.33203125,,,,,2021-02-28,2.0571899413999972,27.962890625,,,北海道
JP-01,HOKKAIDO,2021-03-03,19128.056640625,19045,19235.787109375,683.1221313477,679.1221923828,705.315246582,753.1621704102,748.9312133789,767.7391357422,17676.115234375,17593.494140625,17745.533203125,,,,,2021-02-28,2.0569458008000083,27.52734375,,,北海道
JP-01,HOKKAIDO,2021-03-04,19156.3125,19045,19302.697265625,685.1270141602,680.0458374023,713.8112792969,730.0361328125,724.8333740234,748.9515991211,17725.3984375,17620.259765625,17822.19140625,,,,,2021-02-28,2.0048828125,28.255859375,,,北海道
JP-01,HOKKAIDO,2021-03-05,19186.64453125,19048.810546875,19373.38671875,687.0512084961,680.9904785156,721.8436279297,710.0848388672,704.059387207,733.1845703125,17773.126953125,17647.58203125,17899.47265625,,,,,2021-02-28,1.9241943358999833,30.33203125,,,北海道
JP-01,HOKKAIDO,2021-03-06,19217.916015625,19059.92578125,19446.8203125,688.9130249023,681.9619140625,729.4820556641,692.7003173828,685.9728393555,719.8746337891,17819.490234375,17675.41796875,17977.66796875,,,,,2021-02-28,1.8618164061999778,31.271484375,,,北海道
JP-01,HOKKAIDO,2021-03-07,19247.212890625,19070.951171875,19519.7421875,690.7055053711,682.9437255859,736.759765625,675.6823120117,668.370300293,706.7680053711,17864.552734375,17703.623046875,18056.685546875,,,,,2021-02-28,1.7924804688000222,29.296875,,,北海道
JP-01,HOKKAIDO,2021-03-08,19278.708984375,19085.900390625,19590.6875,692.3782958984,683.8826293945,743.3930664062,660.82421875,653.0129394531,695.2542724609,17908.5078125,17732.302734375,18131.291015625,,,,,2021-02-28,1.6727905272999806,31.49609375,,,北海道
JP-01,HOKKAIDO,2021-03-09,19311.376953125,19103.58984375,19659.00390625,694.1094970703,684.9474487305,749.6250610352,647.0420532227,638.8120727539,684.3033447266,17952.15234375,17762.09765625,18202.673828125,,,,,2021-02-28,1.7312011719000111,32.66796875,,,北海道
JP-01,HOKKAIDO,2021-03-10,19342.23046875,19120.919921875,19721.58203125,695.8634033203,686.0961303711,755.4637451172,633.7815551758,625.2075195312,673.4076538086,17994.9921875,17792.373046875,18270.607421875,,,,,2021-02-28,1.75390625,30.853515625,,,北海道
