japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-02-18,18663.76953125,18597,18942.126953125,646.9957275391,644,663.364074707,1286.9594726562,1256.8203125,1316.2719726562,16688.287109375,16312.2783203125,16918.65234375,,,,,2021-02-17,2.9957275391000167,66.76953125,,,北海道
JP-01,HOKKAIDO,2021-02-19,18730.75,18597,19261.44140625,649.971862793,644,681.2236328125,1287.6104736328,1230.31640625,1343.3406982422,16752.9921875,16035.796875,17192.45703125,,,,,2021-02-17,2.9761352538999972,66.98046875,,,北海道
JP-01,HOKKAIDO,2021-02-20,18803.783203125,18597,19563.732421875,652.9462890625,644,697.7288818359,1291.0502929688,1209.1109619141,1370.7587890625,16817.765625,15790.8564453125,17446.8828125,,,,,2021-02-17,2.9744262694999861,73.033203125,,,北海道
JP-01,HOKKAIDO,2021-02-21,18877.947265625,18597,19846.0859375,655.9412231445,644,713.0327758789,1296.4506835938,1192.0305175781,1398.0485839844,16882.736328125,15574.5498046875,17683.978515625,,,,,2021-02-17,2.9949340819999861,74.1640625,,,北海道
JP-01,HOKKAIDO,2021-02-22,18957.376953125,18597,20115.501953125,658.9644775391,644,727.2683105469,1305.2680664062,1180.0723876953,1427.1461181641,16948.099609375,15384.2978515625,17905.76953125,,,,,2021-02-17,3.0232543946000305,79.4296875,,,北海道
JP-01,HOKKAIDO,2021-02-23,19039.16796875,18597,20370.591796875,662.0122680664,644,740.537109375,1316.306640625,1171.8311767578,1457.0919189453,17014.2734375,15217.9853515625,18114.240234375,,,,,2021-02-17,3.0477905272999806,81.791015625,,,北海道
JP-01,HOKKAIDO,2021-02-24,19122.072265625,18597,20611.515625,665.0977172852,644,752.9446411133,1328.4801025391,1166.1096191406,1486.8892822266,17081.01953125,15073.1474609375,18310.443359375,,,,,2021-02-17,3.0854492188000222,82.904296875,,,北海道
JP-01,HOKKAIDO,2021-02-25,19205.09375,18597,20838.71484375,668.2173461914,644,764.5779418945,1340.4151611328,1161.5444335938,1515.1186523438,17148.521484375,14947.896484375,18495.9375,,,,,2021-02-17,3.1196289061999778,83.021484375,,,北海道
JP-01,HOKKAIDO,2021-02-26,19281.5546875,18597,21045.15625,671.3642578125,644,775.5012817383,1348.1013183594,1154.5904541016,1537.2584228516,17216.6640625,14840.30078125,18671.578125,,,,,2021-02-17,3.1469116211000028,76.4609375,,,北海道
JP-01,HOKKAIDO,2021-02-27,19359.46484375,18597,21242.12890625,674.5187988281,644,785.7659912109,1354.7390136719,1147.9639892578,1556.9729003906,17285.166015625,14748.4541015625,18838.154296875,,,,,2021-02-17,3.1545410155999889,77.91015625,,,北海道
JP-01,HOKKAIDO,2021-02-28,19433.533203125,18597,21424.03125,677.6881103516,644,795.4483642578,1358.8055419922,1140.3005371094,1572.5717773438,17353.87890625,14670.73828125,18996.53125,,,,,2021-02-17,3.1693115235000278,74.068359375,,,北海道
JP-01,HOKKAIDO,2021-03-01,19511.361328125,18597,21619.986328125,680.8682861328,644,805.2615966797,1363.8325195312,1134.4715576172,1589.6361083984,17422.81640625,14605.6318359375,19163.916015625,,,,,2021-02-17,3.1801757811999778,77.828125,,,北海道
JP-01,HOKKAIDO,2021-03-02,19588.375,18597,21824.447265625,684.0559082031,644,815.2075805664,1368.3988037109,1129.1843261719,1606.4692382812,17492.28515625,14552.201171875,19341.19140625,,,,,2021-02-17,3.1876220702999944,77.013671875,,,北海道
JP-01,HOKKAIDO,2021-03-03,19667.57421875,18597,22041.748046875,687.2578735352,644,825.2939453125,1374.0466308594,1125.6206054688,1624.8494873047,17561.96484375,14509.0986328125,19528.41796875,,,,,2021-02-17,3.2019653321000305,79.19921875,,,北海道
JP-01,HOKKAIDO,2021-03-04,19749.8125,18597,22281.328125,690.4798583984,644,835.7874755859,1381.4699707031,1122.2791748047,1646.1569824219,17632.142578125,14450.5205078125,19733.53125,,,,,2021-02-17,3.2219848631999639,82.23828125,,,北海道
JP-01,HOKKAIDO,2021-03-05,19827.947265625,18597,22530.98046875,693.7265014648,644,846.6232299805,1386.9322509766,1116.3081054688,1665.8010253906,17702.875,14379,19953.990234375,,,,,2021-02-17,3.2466430663999972,78.134765625,,,北海道
JP-01,HOKKAIDO,2021-03-06,19908.248046875,18597,22796.67578125,696.9844360352,644,857.7205810547,1392.6472167969,1109.6859130859,1686.2797851562,17773.990234375,14296.5810546875,20187.236328125,,,,,2021-02-17,3.2579345704000389,80.30078125,,,北海道
JP-01,HOKKAIDO,2021-03-07,19986.255859375,18597,23069.8671875,700.2594604492,644,869.0251464844,1397.1396484375,1101.3923339844,1705.6669921875,17845.353515625,14205.0634765625,20430.865234375,,,,,2021-02-17,3.2750244139999722,78.0078125,,,北海道
JP-01,HOKKAIDO,2021-03-08,20066.2578125,18597,23328.705078125,703.5516357422,644,879.6860351562,1401.9606933594,1094.4700927734,1724.1396484375,17916.9921875,14127.521484375,20659.732421875,,,,,2021-02-17,3.2921752930000139,80.001953125,,,北海道
