japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2020-11-27,8330.0400390625,8295.0029296875,8485.0439453125,174.4953308105,173.895111084,174.9734344482,2330.8088378906,2320.0825195312,2458.6708984375,5768.388671875,5744.9462890625,5794.365234375,,,,,2020-11-26,6.8692779540999993,293.60546875,,,北海道
JP-01,HOKKAIDO,2020-11-28,8600.2490234375,8531.5029296875,8904.8544921875,178.0152130127,176.8520507812,178.9263153076,2414.0534667969,2392.9482421875,2665.9079589844,5937.736328125,5891.8920898438,5987.8608398438,,,,,2020-11-26,3.5198822021999945,270.208984375,,,北海道
JP-01,HOKKAIDO,2020-11-29,8885.625,8784.2841796875,9335.8232421875,181.6187286377,179.9263763428,182.9241333008,2503.1428222656,2471.9326171875,2876.0002441406,6114.6137695312,6047.2827148438,6187.4443359375,,,,,2020-11-26,3.603515625,285.3759765625,,,北海道
JP-01,HOKKAIDO,2020-11-30,9151.6083984375,9019.1728515625,9741.5888671875,185.3115844727,183.1206054688,186.974899292,2592.8420410156,2551.8210449219,3083.359375,6299.3764648438,6211.3583984375,6393.6845703125,,,,,2020-11-26,3.6928558349999889,265.9833984375,,,北海道
JP-01,HOKKAIDO,2020-12-01,9420.0517578125,9257.75,10144.3466796875,189.0763244629,186.4145507812,191.0686340332,2679.9812011719,2629.4956054688,3284.1389160156,6491.7626953125,6383.7568359375,6606.6616210938,,,,,2020-11-26,3.7647399902000132,268.443359375,,,北海道
JP-01,HOKKAIDO,2020-12-02,9694.87109375,9503.7685546875,10543.6416015625,192.9059906006,189.7988586426,195.2026824951,2741.2622070312,2682.1770019531,3448.671875,6691.8676757812,6564.4848632812,6826.62109375,,,,,2020-11-26,3.8296661377000021,274.8193359375,,,北海道
JP-01,HOKKAIDO,2020-12-03,9987.97265625,9768.7646484375,10959.2099609375,196.7743225098,193.2455596924,199.3341217041,2820.2272949219,2752.5473632812,3630.6662597656,6897.58984375,6751.4028320312,7050.6948242188,,,,,2020-11-26,3.8683319091999806,293.1015625,,,北海道
JP-01,HOKKAIDO,2020-12-04,10325.171875,10077.71484375,11427.291015625,200.7030639648,196.77394104,203.5117645264,2940.224609375,2863.1982421875,3862.9260253906,7110.2495117188,6945.7426757812,7281.2299804688,,,,,2020-11-26,3.9287414550000221,337.19921875,,,北海道
JP-01,HOKKAIDO,2020-12-05,10681.693359375,10406.25,11915.3271484375,204.7529144287,200.4415435791,207.8016204834,3066.8586425781,2980.4450683594,4102.4619140625,7332.7109375,7150.2373046875,7521.3764648438,,,,,2020-11-26,4.0498504638999862,356.521484375,,,北海道
JP-01,HOKKAIDO,2020-12-06,11046.6640625,10743.701171875,12406.89453125,208.9323730469,204.2545928955,212.2158508301,3181.2995605469,3085.9938964844,4323.904296875,7565.705078125,7365.5258789062,7772.0385742188,,,,,2020-11-26,4.179458618200016,364.970703125,,,北海道
