japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2020-11-29,9274.373046875,9235.0712890625,9428.3505859375,188.9090270996,188.2788391113,189.4727172852,2838.41796875,2825.1235351562,2961.7258300781,6186.8876953125,6161.796875,6216.1840820312,,,,,2020-11-28,4.9587402343999827,754.533203125,,,北海道
JP-01,HOKKAIDO,2020-11-30,9528.189453125,9451.5322265625,9824.212890625,193.7570343018,192.5291595459,194.8388366699,2867.8286132812,2842.3024902344,3103.8029785156,6408.0581054688,6358.6821289062,6465.5395507812,,,,,2020-11-28,4.8480072021999945,253.81640625,,,北海道
JP-01,HOKKAIDO,2020-12-01,9789.341796875,9677.083984375,10217.986328125,198.5743408203,196.7796325684,200.1349639893,2909.5361328125,2872.5900878906,3250.169921875,6633.0263671875,6560.12890625,6717.7841796875,,,,,2020-11-28,4.8173065185000041,261.15234375,,,北海道
JP-01,HOKKAIDO,2020-12-02,10061.21484375,9914.8896484375,10612.3525390625,203.3840942383,201.0516357422,205.3866271973,2937.0029296875,2889.6647949219,3372.3723144531,6862.7319335938,6767.0244140625,6973.8725585938,,,,,2020-11-28,4.8097534180000139,271.873046875,,,北海道
JP-01,HOKKAIDO,2020-12-03,10344.734375,10165.671875,11010.953125,208.1646118164,205.3221893311,210.5540313721,2979.7399902344,2922.5393066406,3504.4448242188,7096.0634765625,6978.224609375,7231.8715820312,,,,,2020-11-28,4.7805175780999889,283.51953125,,,北海道
JP-01,HOKKAIDO,2020-12-04,10644.6181640625,10433.8759765625,11421.5419921875,212.9474334717,209.6207122803,215.6944732666,3036.8999023438,2970.1845703125,3647.6142578125,7333.9858398438,7194.6372070312,7493.6411132812,,,,,2020-11-28,4.7828216553000118,299.8837890625,,,北海道
JP-01,HOKKAIDO,2020-12-05,10948.099609375,10706.8623046875,11829.990234375,217.7721862793,213.9845123291,220.8548126221,3095.005859375,3019.291015625,3786.869140625,7577.3291015625,7417.0302734375,7760.265625,,,,,2020-11-28,4.8247528075999924,303.4814453125,,,北海道
JP-01,HOKKAIDO,2020-12-06,11284.232421875,11012.82421875,12270.4951171875,222.643737793,218.4164123535,226.0487823486,3167.1469726562,3082.5522460938,3938.998046875,7826.4296875,7645.68359375,8032.220703125,,,,,2020-11-28,4.8715515137000125,336.1328125,,,北海道
JP-01,HOKKAIDO,2020-12-07,11601.509765625,11301.5068359375,12685.193359375,227.60105896,222.9529876709,231.3148345947,3234.9106445312,3141.9650878906,4082.0954589844,8082.3471679688,7881.5844726562,8310.509765625,,,,,2020-11-28,4.957321166999975,317.27734375,,,北海道
JP-01,HOKKAIDO,2020-12-08,11946.072265625,11617.693359375,13128.705078125,232.6318206787,227.5805358887,236.6448669434,3320.958984375,3219.4982910156,4245.2607421875,8344.4287109375,8124.0483398438,8594.62890625,,,,,2020-11-28,5.0307617187000062,344.5625,,,北海道
JP-01,HOKKAIDO,2020-12-09,12312.7119140625,11956.1689453125,13590.6982421875,237.7714233398,232.3321228027,242.068145752,3399.5561523438,3290.1279296875,4396.0424804688,8614.396484375,8374.708984375,8886.091796875,,,,,2020-11-28,5.1396026611000138,366.6396484375,,,北海道
JP-01,HOKKAIDO,2020-12-10,12679.4345703125,12295.5537109375,14050.3212890625,243.0038604736,237.190322876,247.5815429688,3482.3540039062,3365.126953125,4549.634765625,8891.8955078125,8633.1748046875,9185.0419921875,,,,,2020-11-28,5.2324371338000049,366.72265625,,,北海道
JP-01,HOKKAIDO,2020-12-11,13051.587890625,12640.9794921875,14512.4892578125,248.3301544189,242.1550598145,253.179901123,3565.9614257812,3441.1884765625,4701.7758789062,9177.142578125,8899.6142578125,9491.478515625,,,,,2020-11-28,5.3262939452999944,372.1533203125,,,北海道
JP-01,HOKKAIDO,2020-12-12,13423.7294921875,12987.1533203125,14969.4365234375,253.7401123047,247.2152404785,258.8480224609,3643.3247070312,3511.494140625,4843.1357421875,9470.162109375,9174.013671875,9805.25,,,,,2020-11-28,5.4099578857999973,372.1416015625,,,北海道
JP-01,HOKKAIDO,2020-12-13,13841.935546875,13378.4091796875,15479.0673828125,259.2123718262,252.3493499756,264.5589904785,3744.4755859375,3604.9650878906,5013.9790039062,9770.9091796875,9456.298828125,10126.1240234375,,,,,2020-11-28,5.4722595215000069,418.2060546875,,,北海道
JP-01,HOKKAIDO,2020-12-14,14227.2685546875,13738.6796875,15944.638671875,264.7848205566,257.5928344727,270.3609008789,3826.9658203125,3680.6843261719,5157.8110351562,10081.482421875,9748.4609375,10456.65625,,,,,2020-11-28,5.5724487303999695,385.3330078125,,,北海道
JP-01,HOKKAIDO,2020-12-15,14617.7802734375,14104.5849609375,16411.236328125,270.4173278809,262.9059448242,276.2070007324,3904.8676757812,3752.21484375,5293.2583007812,10400.076171875,10048.7236328125,10794.75390625,,,,,2020-11-28,5.6325073243000361,390.51171875,,,北海道
JP-01,HOKKAIDO,2020-12-16,15027.1318359375,14489.173828125,16893.025390625,276.1183776855,268.2956848145,282.1169433594,3971.7446289062,3813.3693847656,5411.6606445312,10726.3642578125,10356.7412109375,11140.51171875,,,,,2020-11-28,5.7010498045999611,409.3515625,,,北海道
