japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-03-04,19226.318359375,19202.5078125,19273.083984375,689.6439819336,687.4186401367,696.1271362305,1061.5983886719,1060.4029541016,1069.9005126953,17436.798828125,17416.498046875,17467.25,,,,,2021-03-03,2.6439819336000028,63.318359375,,,北海道
JP-01,HOKKAIDO,2021-03-05,19281.279296875,19235.904296875,19374.61328125,692.3081665039,688.0729370117,704.9359130859,1067.4141845703,1065.1229248047,1083.8464355469,17488.83984375,17450.13671875,17550.630859375,,,,,2021-03-03,2.6641845702999944,54.9609375,,,北海道
JP-01,HOKKAIDO,2021-03-06,19329.873046875,19264.943359375,19469.73046875,694.9110107422,688.8548583984,713.3665771484,1066.0340576172,1062.7580566406,1090.2723388672,17540.921875,17485.498046875,17635.046875,,,,,2021-03-03,2.6028442383000083,48.59375,,,北海道
JP-01,HOKKAIDO,2021-03-07,19380.013671875,19297.271484375,19566.8125,697.4164428711,689.7070922852,721.4014282227,1063.1566162109,1058.9919433594,1094.9127197266,17592.712890625,17522.05859375,17720.08203125,,,,,2021-03-03,2.5054321288999972,50.140625,,,北海道
JP-01,HOKKAIDO,2021-03-08,19422.6953125,19323.865234375,19651.244140625,699.919128418,690.7086181641,728.9184570312,1054.7401123047,1049.8079833984,1092.9990234375,17644.5390625,17560.07421875,17801.966796875,,,,,2021-03-03,2.5026855469000111,42.681640625,,,北海道
JP-01,HOKKAIDO,2021-03-09,19465.23046875,19351.82421875,19731.552734375,702.5247802734,691.9489135742,736.0806884766,1044.2897949219,1038.6938476562,1088.1773681641,17695.90625,17598.91796875,17880.5625,,,,,2021-03-03,2.6056518553999695,42.53515625,,,北海道
JP-01,HOKKAIDO,2021-03-10,19503.880859375,19377.30078125,19803.919921875,705.1801757812,693.3618164062,742.8779907227,1031.0773925781,1024.9189453125,1079.7468261719,17746.744140625,17638.396484375,17956.06640625,,,,,2021-03-03,2.6553955077999944,38.650390625,,,北海道
JP-01,HOKKAIDO,2021-03-11,19543.232421875,19404.708984375,19873.9921875,707.7102661133,694.7634887695,749.1694946289,1017.0957641602,1010.4587402344,1069.8446044922,17797.068359375,17678.4140625,18028.779296875,,,,,2021-03-03,2.5300903321000305,39.3515625,,,北海道
JP-01,HOKKAIDO,2021-03-12,19579.1640625,19429.85546875,19937.107421875,710.2177124023,696.2440795898,755.0982666016,1002.3917236328,995.3519287109,1058.5822753906,17846.64453125,17718.634765625,18098.673828125,,,,,2021-03-03,2.5074462889999722,35.931640625,,,北海道
JP-01,HOKKAIDO,2021-03-13,19613.634765625,19454.5703125,19995.857421875,712.6349487305,697.7278442383,760.6217651367,986.9359130859,979.5627441406,1045.9826660156,17895.537109375,17759.033203125,18165.943359375,,,,,2021-03-03,2.4172363282000333,34.470703125,,,北海道
JP-01,HOKKAIDO,2021-03-14,19649.9375,19482.001953125,20054.408203125,714.94140625,699.1861572266,765.7505493164,972.826171875,965.1663208008,1034.3341064453,17943.681640625,17799.45703125,18230.8125,,,,,2021-03-03,2.3064575194999861,36.302734375,,,北海道
JP-01,HOKKAIDO,2021-03-15,19681.953125,19506.025390625,20105.826171875,717.2258911133,700.698059082,770.6032714844,956.4961547852,948.617980957,1019.896484375,17991.396484375,17840.158203125,18293.716796875,,,,,2021-03-03,2.2844848633000083,32.015625,,,北海道
JP-01,HOKKAIDO,2021-03-16,19713.216796875,19530.044921875,20154.578125,719.5913696289,702.3568115234,775.3140258789,939.1624755859,931.1206665039,1003.9959106445,18038.345703125,17880.728515625,18354.40234375,,,,,2021-03-03,2.3654785155999889,31.263671875,,,北海道
JP-01,HOKKAIDO,2021-03-17,19743.23828125,19553.498046875,20200.240234375,721.9866333008,704.1058349609,779.8532714844,921.2628173828,913.1036376953,987.1403198242,18084.486328125,17921.06640625,18413.025390625,,,,,2021-03-03,2.3952636719000111,30.021484375,,,北海道
JP-01,HOKKAIDO,2021-03-18,19774.33203125,19578.615234375,20245.74609375,724.2600708008,705.7913818359,784.0754394531,903.8681030273,895.6240844727,970.5141601562,18129.966796875,17961.26171875,18469.83203125,,,,,2021-03-03,2.2734375,31.09375,,,北海道
JP-01,HOKKAIDO,2021-03-19,19803.24609375,19602.138671875,20287.1015625,726.5045166016,707.4986572266,788.0982666016,886.7587890625,878.4598388672,953.9194946289,18174.5703125,18001.060546875,18524.720703125,,,,,2021-03-03,2.2444458008000083,28.9140625,,,北海道
JP-01,HOKKAIDO,2021-03-20,19831.017578125,19625.025390625,20325.908203125,728.6610717773,709.1655883789,791.8746948242,869.5263061523,861.2024536133,936.9501342773,18218.38671875,18040.490234375,18577.896484375,,,,,2021-03-03,2.1565551756999639,27.771484375,,,北海道
JP-01,HOKKAIDO,2021-03-21,19859.57421875,19649.125,20364.65234375,730.7103881836,710.7690429688,795.3985595703,853.2947998047,844.9618530273,920.8470458984,18261.3203125,18079.4296875,18629.390625,,,,,2021-03-03,2.0493164063000222,28.556640625,,,北海道
JP-01,HOKKAIDO,2021-03-22,19884.935546875,19670.4765625,20398.6640625,732.7287597656,712.3793334961,798.7650146484,835.5742797852,827.2693481445,902.9473266602,18303.623046875,18118.08203125,18679.513671875,,,,,2021-03-03,2.0183715819999861,25.361328125,,,北海道
JP-01,HOKKAIDO,2021-03-23,19909.8046875,19691.69921875,20431.4375,734.8116455078,714.0857543945,802.0911254883,817.3902587891,809.1383666992,884.3758544922,18345.0859375,18156.21484375,18728.12890625,,,,,2021-03-03,2.0828857422000056,24.869140625,,,北海道
JP-01,HOKKAIDO,2021-03-24,19933.51171875,19712.099609375,20462.244140625,736.9128417969,715.8399047852,805.3413696289,798.919921875,790.7421264648,865.3458862305,18385.671875,18193.7578125,18775.341796875,,,,,2021-03-03,2.1011962891000167,23.70703125,,,北海道
JP-01,HOKKAIDO,2021-03-25,19958.310546875,19733.86328125,20493.775390625,738.8985595703,717.5092773438,808.3731689453,781.2346191406,773.1388549805,847.0289916992,18425.4921875,18230.796875,18821.19140625,,,,,2021-03-03,1.9857177733999833,24.798828125,,,北海道
JP-01,HOKKAIDO,2021-03-26,19981.31640625,19754.130859375,20522.376953125,740.8513793945,719.1713867188,811.2872924805,764.0122680664,756.0078125,829.0961303711,18464.396484375,18267.150390625,18865.6171875,,,,,2021-03-03,1.9528198241999917,23.005859375,,,北海道
JP-01,HOKKAIDO,2021-03-27,20004.54296875,19774.86328125,20550.72265625,742.7215576172,720.7754516602,814.0362548828,747.6373291016,739.7277832031,811.9788818359,18502.4765625,18302.900390625,18908.76171875,,,,,2021-03-03,1.8701782227000194,23.2265625,,,北海道
JP-01,HOKKAIDO,2021-03-28,20029.390625,19797.40234375,20580.365234375,744.4966430664,722.3073730469,816.608581543,733.1369628906,725.3131713867,796.8029174805,18539.74609375,18338.03125,18950.560546875,,,,,2021-03-03,1.7750854491999917,24.84765625,,,北海道
JP-01,HOKKAIDO,2021-03-29,20052.15234375,19818.091796875,20606.94921875,746.2469482422,723.8335571289,819.0908203125,718.1002807617,710.3773193359,780.9638671875,18576.5,18372.8203125,18991.4296875,,,,,2021-03-03,1.7503051758000083,22.76171875,,,北海道
JP-01,HOKKAIDO,2021-03-30,20075.990234375,19840.00390625,20634.501953125,748.052734375,725.4299316406,821.5778198242,703.8899536133,696.2673950195,765.9526367188,18612.537109375,18407.048828125,19031.201171875,,,,,2021-03-03,1.8057861327999944,23.837890625,,,北海道
JP-01,HOKKAIDO,2021-03-31,20098.875,19861.142578125,20660.490234375,749.8772583008,727.0593261719,824.0349121094,689.8333740234,682.3166503906,751.0458374023,18647.875,18440.7265625,19069.91796875,,,,,2021-03-03,1.8245239258000083,22.884765625,,,北海道
JP-02,AOMORI,2021-03-04,817.030456543,817,819.2604980469,20.1279983521,20.0629062653,20.3204612732,66.5114898682,66.4361572266,67.0498428345,730.1203613281,729.2688598633,731.6091918945,,,,,2021-03-03,0.12799835210000055,0.03045654300001388,,,青森県
JP-02,AOMORI,2021-03-05,817.3695678711,817,821.6385498047,20.2521438599,20.1280250549,20.6248855591,64.5793228149,64.4401931763,65.5938186646,732.1907348633,730.5680541992,735.0469970703,,,,,2021-03-03,0.124145507799998,0.3391113280999889,,,青森県
JP-02,AOMORI,2021-03-06,817.9594726562,817,824.2651367188,20.3700466156,20.1922492981,20.9151878357,62.8556098938,62.6618995667,64.3066711426,734.2022094727,731.8795166016,738.4549560547,,,,,2021-03-03,0.11790275570000119,0.589904785099975,,,青森県
JP-02,AOMORI,2021-03-07,818.8251342773,817,827.0956420898,20.4813556671,20.2546977997,21.1890678406,61.3934555054,61.1525688171,63.2447471619,736.1633911133,733.204284668,741.7662353516,,,,,2021-03-03,0.11130905150000103,0.86566162110000278,,,青森県
JP-02,AOMORI,2021-03-08,819.7807006836,817,829.8187866211,20.5909538269,20.3197574615,21.4472923279,60.1184959412,59.837059021,62.3138084412,738.0961303711,734.5604858398,744.9204711914,,,,,2021-03-03,0.10959815980000087,0.95556640630002221,,,青森県
JP-02,AOMORI,2021-03-09,820.8911132812,817,832.5310668945,20.7049465179,20.3930473328,21.697473526,59.0189247131,58.7023849487,61.512046814,739.9975585938,735.9396972656,747.9281005859,,,,,2021-03-03,0.11399269099999998,1.110412597599975,,,青森県
JP-02,AOMORI,2021-03-10,822.0983886719,817,835.1984863281,20.820898056,20.4717559814,21.9385261536,58.0717773438,57.7246246338,60.8250656128,741.8700561523,737.3387451172,750.8137207031,,,,,2021-03-03,0.11595153809999914,1.2072753907000333,,,青森県
JP-02,AOMORI,2021-03-11,823.5150756836,817.7750854492,838.0308227539,20.9311828613,20.5480556488,22.1647644043,57.2746124268,56.9004096985,60.2613449097,743.7258300781,738.7645874023,753.6499633789,,,,,2021-03-03,0.11028480530000095,1.4166870116999917,,,青森県
JP-02,AOMORI,2021-03-12,824.9442138672,818.7557983398,840.7775268555,21.0407772064,20.6265716553,22.3817024231,56.6326904297,56.2343292236,59.8310012817,745.5563964844,740.2054443359,756.417175293,,,,,2021-03-03,0.10959434509999966,1.4291381836000028,,,青森県
JP-02,AOMORI,2021-03-13,826.4205322266,819.8257446289,843.4875488281,21.1469612122,20.7043647766,22.5871238708,56.1079673767,55.6879653931,59.4984703064,747.3728637695,741.6683959961,759.1273803711,,,,,2021-03-03,0.10618400579999943,1.4763183594000111,,,青森県
JP-02,AOMORI,2021-03-14,828.0722045898,821.1075439453,846.278503418,21.2489089966,20.7803993225,22.7795753479,55.7268447876,55.2870750427,59.2926940918,749.1744384766,743.1494140625,761.7402954102,,,,,2021-03-03,0.10194778440000007,1.6516723631999639,,,青森県
JP-02,AOMORI,2021-03-15,829.606628418,822.307800293,848.8561401367,21.3507442474,20.8584880829,22.9654827118,55.359577179,54.9024200439,59.0824546814,750.9761352539,744.6594848633,764.3209838867,,,,,2021-03-03,0.10183525080000067,1.5344238282000333,,,青森県
JP-02,AOMORI,2021-03-16,831.1912231445,823.5885009766,851.3920898438,21.4576969147,20.9435310364,23.1498603821,55.0119361877,54.5395278931,58.8728103638,752.7676391602,746.1860961914,766.8173828125,,,,,2021-03-03,0.10695266729999986,1.5845947264999722,,,青森県
JP-02,AOMORI,2021-03-17,832.7723999023,824.8938598633,853.8163452148,21.5674476624,21.033082962,23.330581665,54.6804580688,54.1947250366,58.6614761353,754.5471801758,747.7249755859,769.2229614258,,,,,2021-03-03,0.10975074769999793,1.5811767577999944,,,青森県
JP-02,AOMORI,2021-03-18,834.5120849609,826.3801269531,856.3374023438,21.6726856232,21.1198329926,23.5000534058,54.3861160278,53.8885498047,58.472366333,756.322265625,749.2808227539,771.5430908203,,,,,2021-03-03,0.10523796080000025,1.7396850586000028,,,青森県
JP-02,AOMORI,2021-03-19,836.1810913086,827.8204956055,858.6291503906,21.7779808044,21.2080841064,23.6630802155,54.162109375,53.653717041,58.3415412903,758.0842285156,750.8435668945,773.7521972656,,,,,2021-03-03,0.10529518119999892,1.6690063477000194,,,青森県
JP-02,AOMORI,2021-03-20,837.8402099609,829.2714233398,860.8356323242,21.8805522919,21.2949829102,23.8185005188,53.978729248,53.4604949951,58.2422676086,759.8417358398,752.4188842773,775.9118652344,,,,,2021-03-03,0.10257148750000056,1.6591186522999806,,,青森県
JP-02,AOMORI,2021-03-21,839.6407470703,830.8806152344,863.1605834961,21.9794483185,21.3795013428,23.9657764435,53.8756027222,53.3479995728,58.2191047668,761.5914306641,754.0028076172,778.0259399414,,,,,2021-03-03,0.098896026600002074,1.8005371094000111,,,青森県
JP-02,AOMORI,2021-03-22,841.2727661133,832.340637207,865.1760864258,22.0785751343,21.4653110504,24.1083450317,53.7249412537,53.1895675659,58.1323127747,763.3469848633,755.6066894531,780.0716552734,,,,,2021-03-03,0.099126815799998269,1.6320190430000139,,,青森県
