japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-07-12 00:00:00 UTC,41855.265625,41849.328125,41978.42578125,1413.251220703125,1413.0308837890625,1433.2685546875,554.64166259765625,554.35369873046875,594.60931396484375,39861.16015625,39855.734375,39920.03125,,,,,2021-07-11 00:00:00 UTC,1.251220703125,127.265625,,,北海道,28
JP-01,HOKKAIDO,2021-07-13 00:00:00 UTC,41910.85546875,41899.53125,42146.34375,1414.555419921875,1414.136474609375,1452.5963134765625,551.3736572265625,550.83001708984375,626.86187744140625,39909.1953125,39898.8671875,40020.078125,,,,,2021-07-11 00:00:00 UTC,1.30419921875,55.58984375,,,北海道,29
JP-01,HOKKAIDO,2021-07-14 00:00:00 UTC,41973.48046875,41957.2890625,42311.43359375,1415.906494140625,1415.30859375,1470.1717529296875,560.122802734375,559.3345947265625,669.5062255859375,39957.0234375,39942.26171875,40113.4765625,,,,,2021-07-11 00:00:00 UTC,1.35107421875,62.625,,,北海道,30
JP-01,HOKKAIDO,2021-07-15 00:00:00 UTC,42036.24609375,42015.640625,42468.01953125,1417.3255615234375,1416.566162109375,1486.2159423828125,571.86395263671875,570.8409423828125,713.59765625,40003.7109375,39984.953125,40200.57421875,,,,,2021-07-11 00:00:00 UTC,1.4190673828125,62.765625,,,北海道,31
JP-01,HOKKAIDO,2021-07-16 00:00:00 UTC,42095.140625,42070.55859375,42613.1171875,1418.6483154296875,1417.7430419921875,1500.743408203125,581.02093505859375,579.7803955078125,752.524658203125,40049.453125,40027.09765625,40283.12890625,,,,,2021-07-11 00:00:00 UTC,1.32275390625,58.89453125,,,北海道,32
JP-01,HOKKAIDO,2021-07-17 00:00:00 UTC,42150.5390625,42122.3515625,42746.234375,1419.9400634765625,1418.9034423828125,1513.9437255859375,589.5655517578125,588.123779296875,788.69921875,40094.12890625,40068.51953125,40360.86328125,,,,,2021-07-11 00:00:00 UTC,1.291748046875,55.3984375,,,北海道,33
JP-01,HOKKAIDO,2021-07-18 00:00:00 UTC,42202.68359375,42171.265625,42865.91015625,1421.058349609375,1419.9033203125,1525.7891845703125,594.86492919921875,593.2452392578125,818.5794677734375,40141.73828125,40113.1953125,40438.16796875,,,,,2021-07-11 00:00:00 UTC,1.1182861328125,52.14453125,,,北海道,34
JP-01,HOKKAIDO,2021-07-19 00:00:00 UTC,42253.04296875,42218.70703125,42977.06640625,1422.341796875,1421.079833984375,1536.7646484375,594.25604248046875,592.49090576171875,838.2225341796875,40190.9921875,40159.79296875,40514.28515625,,,,,2021-07-11 00:00:00 UTC,1.283447265625,50.359375,,,北海道,35
JP-01,HOKKAIDO,2021-07-20 00:00:00 UTC,42305.59375,42268.62109375,43083.20703125,1423.7255859375,1422.366943359375,1546.921630859375,596.7471923828125,594.8421630859375,860.24395751953125,40242.52734375,40208.9296875,40590.69140625,,,,,2021-07-11 00:00:00 UTC,1.3837890625,52.55078125,,,北海道,36
JP-01,HOKKAIDO,2021-07-21 00:00:00 UTC,42365.515625,42326.13671875,43196.24609375,1425.17626953125,1423.7303466796875,1556.3114013671875,604.018798828125,601.96966552734375,887.58660888671875,40294.22265625,40258.45703125,40665.2265625,,,,,2021-07-11 00:00:00 UTC,1.45068359375,59.921875,,,北海道,37
JP-01,HOKKAIDO,2021-07-22 00:00:00 UTC,42426.19140625,42384.625,43309.078125,1426.6959228515625,1425.1705322265625,1565.0562744140625,611.83123779296875,609.6451416015625,914.438720703125,40344.43359375,40306.70703125,40737.578125,,,,,2021-07-11 00:00:00 UTC,1.5196533203125,60.67578125,,,北海道,38
JP-01,HOKKAIDO,2021-07-23 00:00:00 UTC,42483.84375,42440.3046875,43414.078125,1428.1019287109375,1426.505126953125,1572.961669921875,616.99957275390625,614.69482421875,936.11309814453125,40393.21484375,40353.71875,40805.69921875,,,,,2021-07-11 00:00:00 UTC,1.406005859375,57.65234375,,,北海道,39
JP-01,HOKKAIDO,2021-07-24 00:00:00 UTC,42538.671875,42493.3515625,43510.98046875,1429.465576171875,1427.80419921875,1580.1968994140625,622.1304931640625,619.71575927734375,956.55645751953125,40440.49609375,40399.3984375,40870.421875,,,,,2021-07-11 00:00:00 UTC,1.3636474609375,54.828125,,,北海道,40
JP-01,HOKKAIDO,2021-07-25 00:00:00 UTC,42590.765625,42543.84375,43596.5234375,1430.6385498046875,1428.919189453125,1586.644287109375,624.49334716796875,621.98773193359375,971.6231689453125,40490.5859375,40448.03125,40935.921875,,,,,2021-07-11 00:00:00 UTC,1.1729736328125,52.09375,,,北海道,41
JP-01,HOKKAIDO,2021-07-26 00:00:00 UTC,42641.375,42593.015625,43677.1484375,1431.9776611328125,1430.20556640625,1592.77001953125,621.4742431640625,618.9085693359375,977.1591796875,40542.13671875,40498.265625,41001.453125,,,,,2021-07-11 00:00:00 UTC,1.339111328125,50.609375,,,北海道,42
JP-01,HOKKAIDO,2021-07-27 00:00:00 UTC,42694.13671875,42644.4765625,43754.8671875,1433.4156494140625,1431.595703125,1598.5660400390625,621.784423828125,619.1529541015625,986.8577880859375,40595.8984375,40550.8359375,41068.5234375,,,,,2021-07-11 00:00:00 UTC,1.43798828125,52.76171875,,,北海道,43
JP-01,HOKKAIDO,2021-07-28 00:00:00 UTC,42754.1015625,42703.2265625,43844.01171875,1434.9150390625,1433.0513916015625,1604.04931640625,627.11865234375,624.40582275390625,1003.6862182617188,40649.59765625,40603.4453125,41135.3515625,,,,,2021-07-11 00:00:00 UTC,1.4993896484375,59.96484375,,,北海道,44
JP-01,HOKKAIDO,2021-07-29 00:00:00 UTC,42815.3671875,42763.375,43933.83984375,1436.4786376953125,1434.5755615234375,1609.1890869140625,633.58013916015625,630.78564453125,1021.6336669921875,40701.51953125,40654.38671875,41197.7421875,,,,,2021-07-11 00:00:00 UTC,1.5635986328125,61.265625,,,北海道,45
JP-01,HOKKAIDO,2021-07-30 00:00:00 UTC,42873.79296875,42820.796875,44019.08203125,1437.92041015625,1435.981689453125,1613.860595703125,637.809326171875,634.9473876953125,1035.34521484375,40751.796875,40703.76953125,41257.47265625,,,,,2021-07-11 00:00:00 UTC,1.4417724609375,58.42578125,,,北海道,46
JP-01,HOKKAIDO,2021-07-31 00:00:00 UTC,42929.578125,42875.67578125,44098.25390625,1439.3162841796875,1437.345458984375,1618.1812744140625,642.32354736328125,639.39678955078125,1048.92138671875,40800.421875,40751.58984375,41314.640625,,,,,2021-07-11 00:00:00 UTC,1.3958740234375,55.78515625,,,北海道,47
JP-01,HOKKAIDO,2021-08-01 00:00:00 UTC,42982.84765625,42928.12890625,44167.76171875,1440.5167236328125,1438.5169677734375,1622.009033203125,644.18585205078125,641.2105712890625,1057.601318359375,40851.9453125,40802.37890625,41373.93359375,,,,,2021-07-11 00:00:00 UTC,1.200439453125,53.26953125,,,北海道,48
JP-01,HOKKAIDO,2021-08-02 00:00:00 UTC,43034.6875,42979.24609375,44234.14453125,1441.8880615234375,1439.86181640625,1625.7860107421875,640.6751708984375,637.68109130859375,1056.878662109375,40904.98828125,40854.74609375,41434.08203125,,,,,2021-07-11 00:00:00 UTC,1.371337890625,51.83984375,,,北海道,49
JP-01,HOKKAIDO,2021-08-03 00:00:00 UTC,43088.97265625,43032.8671875,44297.74609375,1443.3629150390625,1441.3126220703125,1629.43505859375,640.723388671875,637.69818115234375,1061.491943359375,40960.3203125,40909.4609375,41495.078125,,,,,2021-07-11 00:00:00 UTC,1.474853515625,54.28515625,,,北海道,50
