japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-01-25,16739.84375,16695.54296875,17336.33203125,573.7661132812,570.8461303711,598.9782714844,1417.2727050781,1411.0302734375,1662.1579589844,14738.06640625,14703.7001953125,15062.0439453125,,,,,2021-01-24,4.7661132811999778,110.84375,,,北海道
JP-01,HOKKAIDO,2021-01-26,16792.5078125,16708.099609375,17911.236328125,578.4223022461,572.8291015625,626.7276611328,1355.7475585938,1344.4022216797,1800.8175048828,14845.775390625,14780.017578125,15465.7685546875,,,,,2021-01-24,4.656188964900025,52.6640625,,,北海道
JP-01,HOKKAIDO,2021-01-27,16852.525390625,16731.708984375,18432.84765625,582.9413452148,574.9014282227,652.3968505859,1306.5009765625,1290.9077148438,1918.220703125,14948.873046875,14854.451171875,15839.3837890625,,,,,2021-01-24,4.5190429686999778,60.017578125,,,北海道
JP-01,HOKKAIDO,2021-01-28,16921.28515625,16767.2265625,18914.671875,587.3240966797,577.0456542969,676.1417236328,1269.9940185547,1250.7612304688,2024.5393066406,15047.8486328125,14927.2685546875,16185.44921875,,,,,2021-01-24,4.382751464900025,68.759765625,,,北海道
JP-01,HOKKAIDO,2021-01-29,16991.171875,16807.30859375,19353.9921875,591.5578613281,579.2315673828,698.1118774414,1240.5216064453,1218.1535644531,2118.0891113281,15142.9775390625,14998.5263671875,16506.8984375,,,,,2021-01-24,4.2337646483999833,69.88671875,,,北海道
JP-01,HOKKAIDO,2021-01-30,17077.591796875,16865.369140625,19783.841796875,595.7202148438,581.518737793,718.5147705078,1226.6146240234,1201.3107910156,2219.4182128906,15235.9306640625,15069.6748046875,16806.328125,,,,,2021-01-24,4.1623535157000333,86.419921875,,,北海道
JP-01,HOKKAIDO,2021-01-31,17184.203125,16944.849609375,20219.23828125,599.9222412109,584.0001220703,737.63671875,1231.0356445312,1202.7615966797,2340.3439941406,15329.119140625,15142.9130859375,17089.02734375,,,,,2021-01-24,4.2020263670999611,106.611328125,,,北海道
JP-01,HOKKAIDO,2021-02-01,17288.169921875,17025.712890625,20622.98046875,604.1485595703,586.6465454102,755.6034545898,1239.16796875,1208.0944824219,2457.9929199219,15421.537109375,15217.080078125,17356.458984375,,,,,2021-01-24,4.2263183594000111,103.966796875,,,北海道
JP-01,HOKKAIDO,2021-02-02,17391.4921875,17107.537109375,20999.533203125,608.4368896484,589.4802856445,772.5462036133,1244.2707519531,1210.7039794922,2560.4282226562,15515.2353515625,15294.0302734375,17610.853515625,,,,,2021-01-24,4.2883300780999889,103.322265625,,,北海道
JP-01,HOKKAIDO,2021-02-03,17495.935546875,17192.0078125,21354.45703125,612.7896118164,592.4915161133,788.5667114258,1248.8247070312,1212.994140625,2653.1613769531,15610.0517578125,15373.458984375,17853.23828125,,,,,2021-01-24,4.3527221680000139,104.443359375,,,北海道
JP-01,HOKKAIDO,2021-02-04,17624.87109375,17299.478515625,21741.263671875,617.2530517578,595.7132568359,803.8121337891,1270.7963867188,1232.3400878906,2776.0556640625,15706.7265625,15455.94921875,18085.314453125,,,,,2021-01-24,4.4634399413999972,128.935546875,,,北海道
JP-01,HOKKAIDO,2021-02-05,17789.3671875,17440.98828125,22186.4296875,621.9763793945,599.2788696289,818.5648193359,1320.3543701172,1278.4501953125,2955.1865234375,15807.87890625,15543.9521484375,18311.021484375,,,,,2021-01-24,4.7233276366999917,164.49609375,,,北海道
JP-01,HOKKAIDO,2021-02-06,17933.533203125,17570.455078125,22565.39453125,626.9179077148,603.1382446289,832.8806152344,1360.5373535156,1315.5102539062,3110.5871582031,15911.62109375,15635.5009765625,18530.314453125,,,,,2021-01-24,4.9415283202999944,144.166015625,,,北海道
JP-01,HOKKAIDO,2021-02-07,18080.5078125,17701.15625,22936.080078125,631.9655761719,607.1751098633,846.6636352539,1395.3837890625,1347.4807128906,3250.6052246094,16017.916015625,15730.462890625,18743.111328125,,,,,2021-01-24,5.0476684571000305,146.974609375,,,北海道
JP-01,HOKKAIDO,2021-02-08,18231.533203125,17836.275390625,23296.62890625,637.328125,611.5826416016,860.235534668,1427.4916992188,1376.8935546875,3381.02734375,16129.5595703125,15831.4970703125,18952.57421875,,,,,2021-01-24,5.3625488280999889,151.025390625,,,北海道
JP-01,HOKKAIDO,2021-02-09,18361.27734375,17955.03515625,23588.0078125,642.8550415039,616.2080688477,873.4664306641,1441.3629150391,1388.8511962891,3464.6711425781,16243.9609375,15935.9609375,19156.7421875,,,,,2021-01-24,5.5269165038999972,129.744140625,,,北海道
JP-01,HOKKAIDO,2021-02-10,18492.16015625,18073.71484375,23870.275390625,648.409362793,620.9153442383,886.2425537109,1450.7868652344,1396.6763916016,3533.5622558594,16359.869140625,16042.5732421875,19355.9296875,,,,,2021-01-24,5.5543212891000167,130.8828125,,,北海道
JP-01,HOKKAIDO,2021-02-11,18619.384765625,18190.19140625,24133.24609375,654.0393676758,625.7467651367,898.697265625,1456.8449707031,1401.4112548828,3590.2983398438,16476.203125,16150.2216796875,19550.734375,,,,,2021-01-24,5.6300048827999944,127.224609375,,,北海道
JP-01,HOKKAIDO,2021-02-12,18744.1953125,18304.845703125,24380.841796875,659.7064819336,630.6603393555,910.8077392578,1459.5783691406,1403.0872802734,3635.1242675781,16592.880859375,16258.759765625,19741.044921875,,,,,2021-01-24,5.6671142577999944,124.810546875,,,北海道
JP-01,HOKKAIDO,2021-02-13,18882.634765625,18430.734375,24651.40625,665.6092529297,635.8424072266,922.8774414062,1467.9113769531,1410.2520751953,3690.4943847656,16712.85546875,16371.0390625,19930.662109375,,,,,2021-01-24,5.9027709961000028,138.439453125,,,北海道
JP-01,HOKKAIDO,2021-02-14,19021.853515625,18560.068359375,24913.708984375,671.633605957,641.1784667969,934.7955932617,1479.5269775391,1420.6475830078,3751.1428222656,16833.818359375,16484.740234375,20117.546875,,,,,2021-01-24,6.0243530272999806,139.21875,,,北海道
