japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-12-17 00:00:00 UTC,61233.6328125,61232.65234375,61280.0859375,1474.012451171875,1474,1475.086181640625,43.817962646484375,43.816204071044922,65.807823181152344,59701.796875,59700.83203125,59721.4375,,,,,2021-12-16 00:00:00 UTC,0.012451171875,11.6328125,,,北海道,28
JP-01,HOKKAIDO,2021-12-18 00:00:00 UTC,61241.3515625,61239.48828125,61333.51953125,1474.025146484375,1474,1476.0924072265625,46.104282379150391,46.100749969482422,90.025482177734375,59705.39453125,59703.56640625,59743.515625,,,,,2021-12-16 00:00:00 UTC,0.0126953125,7.71875,,,北海道,29
JP-01,HOKKAIDO,2021-12-19 00:00:00 UTC,61246.6640625,61244,61379.53515625,1474.0440673828125,1474,1476.998291015625,47.545150756835938,47.539936065673828,112.107666015625,59710.30078125,59707.69140625,59764.875,,,,,2021-12-16 00:00:00 UTC,0.0189208984375,5.3125,,,北海道,30
JP-01,HOKKAIDO,2021-12-20 00:00:00 UTC,61250.609375,61247.23046875,61419.1015625,1474.08544921875,1474.0291748046875,1477.8267822265625,49.21142578125,49.204536437988281,133.95355224609375,59715.5859375,59712.27734375,59784.66796875,,,,,2021-12-16 00:00:00 UTC,0.0413818359375,3.9453125,,,北海道,31
JP-01,HOKKAIDO,2021-12-21 00:00:00 UTC,61254.28515625,61250.26953125,61457.53125,1474.2608642578125,1474.19384765625,1478.7298583984375,52.918994903564453,52.910072326660156,161.26329040527344,59720.125,59716.1875,59802.75390625,,,,,2021-12-16 00:00:00 UTC,0.1754150390625,3.67578125,,,北海道,32
JP-01,HOKKAIDO,2021-12-22 00:00:00 UTC,61257.5234375,61252.9296875,61490.36328125,1474.532470703125,1474.4556884765625,1479.669677734375,54.047691345214844,54.037181854248047,180.48175048828125,59724.15234375,59719.64453125,59819.2421875,,,,,2021-12-16 00:00:00 UTC,0.2716064453125,3.23828125,,,北海道,33
JP-01,HOKKAIDO,2021-12-23 00:00:00 UTC,61260.375,61255.25390625,61517.4921875,1474.5972900390625,1474.51171875,1480.325927734375,53.103591918945312,53.092071533203125,191.33349609375,59727.7109375,59722.69140625,59833.69921875,,,,,2021-12-16 00:00:00 UTC,0.0648193359375,2.8515625,,,北海道,34
JP-01,HOKKAIDO,2021-12-24 00:00:00 UTC,61262.890625,61257.296875,61539.75390625,1474.610595703125,1474.51708984375,1480.8184814453125,52.01153564453125,51.999259948730469,199.8634033203125,59730.87890625,59725.39453125,59845.12890625,,,,,2021-12-16 00:00:00 UTC,0.0133056640625,2.515625,,,北海道,35
JP-01,HOKKAIDO,2021-12-25 00:00:00 UTC,61265.15234375,61259.140625,61557.578125,1474.618896484375,1474.518310546875,1481.2130126953125,50.975864410400391,50.962993621826172,206.96453857421875,59734.046875,59728.14453125,59854.4375,,,,,2021-12-16 00:00:00 UTC,0.00830078125,2.26171875,,,北海道,36
JP-01,HOKKAIDO,2021-12-26 00:00:00 UTC,61267.1875,61260.78515625,61568.640625,1474.632568359375,1474.5255126953125,1481.5535888671875,48.992103576660156,48.979045867919922,208.55445861816406,59738.29296875,59732.01171875,59863.6328125,,,,,2021-12-16 00:00:00 UTC,0.013671875,2.03515625,,,北海道,37
