japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-07-10 00:00:00 UTC,41709.25390625,41706.2578125,41849.09765625,1413.103759765625,1412.9344482421875,1428.967529296875,477.92343139648438,477.80361938476562,526.15631103515625,39800.12109375,39797.421875,39872.66796875,,,,,2021-07-09 00:00:00 UTC,1.103759765625,101.25390625,,,北海道,28
JP-01,HOKKAIDO,2021-07-11 00:00:00 UTC,41747.92578125,41742.23046875,42013.8984375,1414.17919921875,1413.857177734375,1444.3359375,473.47994995117188,473.25445556640625,564.2713623046875,39837.8203125,39832.6953125,39975.32421875,,,,,2021-07-09 00:00:00 UTC,1.075439453125,38.671875,,,北海道,29
JP-01,HOKKAIDO,2021-07-12 00:00:00 UTC,41783.21484375,41775.09375,42160.47265625,1415.24560546875,1414.7861328125,1458.2662353515625,468.81588745117188,468.49749755859375,597.042236328125,39876.69140625,39869.375,40071.953125,,,,,2021-07-09 00:00:00 UTC,1.06640625,35.2890625,,,北海道,30
JP-01,HOKKAIDO,2021-07-13 00:00:00 UTC,41823.390625,41813.078125,42300.8515625,1416.3092041015625,1415.7257080078125,1470.896484375,466.26785278320312,465.86614990234375,628.11346435546875,39916.546875,39907.25390625,40162.82421875,,,,,2021-07-09 00:00:00 UTC,1.0635986328125,40.17578125,,,北海道,31
JP-01,HOKKAIDO,2021-07-14 00:00:00 UTC,41876.99609375,41864.6875,42449.40234375,1417.363037109375,1416.6678466796875,1482.349609375,474.23550415039062,473.74871826171875,670.26519775390625,39957.4921875,39946.4140625,40248.68359375,,,,,2021-07-09 00:00:00 UTC,1.0538330078125,53.60546875,,,北海道,32
JP-01,HOKKAIDO,2021-07-15 00:00:00 UTC,41935.40234375,41921.28125,42598.375,1418.4359130859375,1417.64013671875,1492.783203125,489.77145385742188,489.19387817382812,721.4195556640625,39995.73828125,39983.046875,40326.671875,,,,,2021-07-09 00:00:00 UTC,1.0728759765625,58.40625,,,北海道,33
JP-01,HOKKAIDO,2021-07-16 00:00:00 UTC,41984.53515625,41968.765625,42726.1328125,1419.5406494140625,1418.6539306640625,1502.33447265625,498.99468994140625,498.335693359375,761.76708984375,40034.19921875,40020.046875,40400.921875,,,,,2021-07-09 00:00:00 UTC,1.104736328125,49.1328125,,,北海道,34
JP-01,HOKKAIDO,2021-07-17 00:00:00 UTC,42028.5390625,42011.30859375,42838.7734375,1420.67333984375,1419.7047119140625,1511.0869140625,503.58758544921875,502.85769653320312,793.08355712890625,40073.14453125,40057.6796875,40472.125,,,,,2021-07-09 00:00:00 UTC,1.1326904296875,44.00390625,,,北海道,35
JP-01,HOKKAIDO,2021-07-18 00:00:00 UTC,42068.10546875,42049.55078125,42935.29296875,1421.8184814453125,1420.7760009765625,1519.085693359375,504.42642211914062,503.63754272460938,816.3248291015625,40113.640625,40096.98828125,40541.0703125,,,,,2021-07-09 00:00:00 UTC,1.1451416015625,39.56640625,,,北海道,36
JP-01,HOKKAIDO,2021-07-19 00:00:00 UTC,42104.55859375,42084.82421875,43019.4453125,1422.965576171875,1421.8565673828125,1526.411376953125,500.57467651367188,499.74179077148438,829.6790771484375,40155.54296875,40137.81640625,40608.46875,,,,,2021-07-09 00:00:00 UTC,1.1470947265625,36.453125,,,北海道,37
