japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-07-20 00:00:00 UTC,42460.796875,42456.9765625,42685.859375,1419.1962890625,1419.0784912109375,1441.846923828125,760.42059326171875,760.01580810546875,873.99615478515625,40249.875,40246.60546875,40329.66015625,,,,,2021-07-19 00:00:00 UTC,1.1962890625,107.796875,,,北海道,28
JP-01,HOKKAIDO,2021-07-21 00:00:00 UTC,42566.49609375,42559.171875,43011.328125,1420.426025390625,1420.2021484375,1463.4981689453125,796.53729248046875,795.7303466796875,1022.5222778320312,40305.35546875,40299.13671875,40457.05859375,,,,,2021-07-19 00:00:00 UTC,1.229736328125,105.69921875,,,北海道,29
JP-01,HOKKAIDO,2021-07-22 00:00:00 UTC,42670.265625,42659.73046875,43326.58203125,1421.624755859375,1421.3050537109375,1483.1259765625,838.22711181640625,837.0133056640625,1177.2908935546875,40360.6328125,40351.75,40577.8203125,,,,,2021-07-19 00:00:00 UTC,1.19873046875,103.76953125,,,北海道,30
JP-01,HOKKAIDO,2021-07-23 00:00:00 UTC,42769.8671875,42756.3984375,43629.17578125,1422.8671875,1422.4610595703125,1500.9918212890625,878.61517333984375,876.9984130859375,1329.503662109375,40413.453125,40402.16796875,40689.80078125,,,,,2021-07-19 00:00:00 UTC,1.242431640625,99.6015625,,,北海道,31
JP-01,HOKKAIDO,2021-07-24 00:00:00 UTC,42868.484375,42852.30859375,43920.78125,1424.1624755859375,1423.6783447265625,1517.28759765625,920.94537353515625,918.9254150390625,1483.6226806640625,40466.375,40452.91015625,40796.203125,,,,,2021-07-19 00:00:00 UTC,1.2952880859375,98.6171875,,,北海道,32
JP-01,HOKKAIDO,2021-07-25 00:00:00 UTC,42963.1328125,42944.5234375,44190.26171875,1425.296875,1424.7423095703125,1531.944580078125,956.809814453125,954.40814208984375,1625.666015625,40526.33203125,40510.90625,40904.6171875,,,,,2021-07-19 00:00:00 UTC,1.1343994140625,94.6484375,,,北海道,33
JP-01,HOKKAIDO,2021-07-26 00:00:00 UTC,43056.98046875,43036.1640625,44443.13671875,1426.5660400390625,1425.9481201171875,1545.4256591796875,984.69842529296875,981.94842529296875,1751.21630859375,40593.29296875,40576.0859375,41015.58984375,,,,,2021-07-19 00:00:00 UTC,1.2691650390625,93.84765625,,,北海道,34
JP-01,HOKKAIDO,2021-07-27 00:00:00 UTC,43164.28125,43141.421875,44708.14453125,1428.12060546875,1427.445068359375,1558.0318603515625,1013.6397705078125,1010.55224609375,1875.164794921875,40667.6015625,40648.78125,41130.03125,,,,,2021-07-19 00:00:00 UTC,1.5545654296875,107.30078125,,,北海道,35
JP-01,HOKKAIDO,2021-07-28 00:00:00 UTC,43290.7578125,43265.97265625,45002.5390625,1429.7579345703125,1429.030517578125,1569.659912109375,1060.6490478515625,1057.176025390625,2030.3486328125,40741.84765625,40721.57421875,41240.6796875,,,,,2021-07-19 00:00:00 UTC,1.6373291015625,126.4765625,,,北海道,36
JP-01,HOKKAIDO,2021-07-29 00:00:00 UTC,43416.6171875,43390.03515625,45290.5703125,1431.3487548828125,1430.5743408203125,1580.2615966796875,1107.6468505859375,1103.791748046875,2184.42919921875,40815.4453125,40793.84375,41346.76171875,,,,,2021-07-19 00:00:00 UTC,1.5908203125,125.859375,,,北海道,37
