japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-12-04 00:00:00 UTC,61163.1640625,61162.6484375,61211.4765625,1472.207763671875,1472.1962890625,1473.72021484375,108.56697845458984,108.56289672851562,140.10345458984375,59579.55078125,59579.05078125,59593.7734375,,,,,2021-12-03 00:00:00 UTC,0.207763671875,3.1640625,,,北海道,28
JP-01,HOKKAIDO,2021-12-05 00:00:00 UTC,61165.3046875,61164.328125,61255.25390625,1472.4486083984375,1472.4267578125,1475.3763427734375,100.87297821044922,100.86575317382812,156.52226257324219,59587.59375,59586.64453125,59615.92578125,,,,,2021-12-03 00:00:00 UTC,0.2408447265625,2.140625,,,北海道,29
JP-01,HOKKAIDO,2021-12-06 00:00:00 UTC,61166.9375,61165.5390625,61292.69921875,1472.66162109375,1472.6304931640625,1476.931396484375,93.924598693847656,93.914985656738281,167.78883361816406,59595.33203125,59593.98046875,59638.03125,,,,,2021-12-03 00:00:00 UTC,0.2130126953125,1.6328125,,,北海道,30
JP-01,HOKKAIDO,2021-12-07 00:00:00 UTC,61169.00390625,61167.23828125,61323.3359375,1472.8233642578125,1472.7838134765625,1478.3177490234375,88.376747131347656,88.3652572631836,176.5389404296875,59604.05859375,59602.33984375,59660.05859375,,,,,2021-12-03 00:00:00 UTC,0.1617431640625,2.06640625,,,北海道,31
JP-01,HOKKAIDO,2021-12-08 00:00:00 UTC,61170.99609375,61168.89453125,61348.34375,1472.9583740234375,1472.9112548828125,1479.5596923828125,82.9090347290039,82.896194458007812,181.36953735351562,59612.30859375,59610.26953125,59680.3984375,,,,,2021-12-03 00:00:00 UTC,0.135009765625,1.9921875,,,北海道,32
JP-01,HOKKAIDO,2021-12-09 00:00:00 UTC,61172.62109375,61170.22265625,61372.41015625,1473.059326171875,1473.0052490234375,1480.700927734375,78.220458984375,78.206581115722656,184.47419738769531,59617.99609375,59615.6640625,59698.19140625,,,,,2021-12-03 00:00:00 UTC,0.1009521484375,1.625,,,北海道,33
JP-01,HOKKAIDO,2021-12-10 00:00:00 UTC,61173.94140625,61171.26953125,61392.80859375,1473.173828125,1473.113525390625,1481.775634765625,74.304008483886719,74.289314270019531,186.65470886230469,59623.18359375,59620.5859375,59714.875,,,,,2021-12-03 00:00:00 UTC,0.114501953125,1.3203125,,,北海道,34
JP-01,HOKKAIDO,2021-12-11 00:00:00 UTC,61175.12890625,61172.2109375,61412.2265625,1473.30908203125,1473.2431640625,1482.8458251953125,70.342887878417969,70.327682495117188,186.41177368164062,59627.80859375,59624.97265625,59731.71484375,,,,,2021-12-03 00:00:00 UTC,0.13525390625,1.1875,,,北海道,35
JP-01,HOKKAIDO,2021-12-12 00:00:00 UTC,61175.96875,61172.82421875,61426.60546875,1473.46484375,1473.3939208984375,1483.873291015625,65.390640258789062,65.375404357910156,181.40060424804688,59633.25390625,59630.19921875,59748.89453125,,,,,2021-12-03 00:00:00 UTC,0.15576171875,0.83984375,,,北海道,36
JP-01,HOKKAIDO,2021-12-13 00:00:00 UTC,61176.63671875,61173.30078125,61437.3984375,1473.6025390625,1473.527099609375,1484.78759765625,60.90972900390625,60.894618988037109,175.77101135253906,59638.41015625,59635.1640625,59764.34765625,,,,,2021-12-03 00:00:00 UTC,0.1376953125,0.66796875,,,北海道,37
JP-01,HOKKAIDO,2021-12-14 00:00:00 UTC,61177.53125,61174.015625,61442.9453125,1473.7071533203125,1473.6275634765625,1485.537353515625,57.305526733398438,57.290542602539062,171.14144897460938,59644.1328125,59640.7109375,59777.9375,,,,,2021-12-03 00:00:00 UTC,0.1046142578125,0.89453125,,,北海道,38
JP-01,HOKKAIDO,2021-12-15 00:00:00 UTC,61178.4296875,61174.75390625,61445.79296875,1473.79443359375,1473.711181640625,1486.154052734375,53.55987548828125,53.545223236083984,164.82330322265625,59649.48828125,59645.91015625,59789.08984375,,,,,2021-12-03 00:00:00 UTC,0.0872802734375,0.8984375,,,北海道,39
JP-01,HOKKAIDO,2021-12-16 00:00:00 UTC,61179.1953125,61175.375,61451.734375,1473.8592529296875,1473.772705078125,1486.73974609375,50.430843353271484,50.416477203369141,159.31024169921875,59653.14453125,59649.42578125,59799.16015625,,,,,2021-12-03 00:00:00 UTC,0.0648193359375,0.765625,,,北海道,40
JP-01,HOKKAIDO,2021-12-17 00:00:00 UTC,61179.8359375,61175.87890625,61459.375,1473.9327392578125,1473.8431396484375,1487.39599609375,47.771816253662109,47.757705688476562,154.39480590820312,59656.4453125,59652.59375,59811.1875,,,,,2021-12-03 00:00:00 UTC,0.073486328125,0.640625,,,北海道,41
JP-01,HOKKAIDO,2021-12-18 00:00:00 UTC,61180.42578125,61176.34765625,61467.0859375,1474.019287109375,1473.927001953125,1488.042724609375,45.166698455810547,45.152935028076172,148.93251037597656,59659.37109375,59655.40625,59822.86328125,,,,,2021-12-03 00:00:00 UTC,0.0865478515625,0.58984375,,,北海道,42
JP-01,HOKKAIDO,2021-12-19 00:00:00 UTC,61180.84765625,61176.66796875,61470.5703125,1474.118896484375,1474.024169921875,1488.615478515625,41.952064514160156,41.938934326171875,140.80963134765625,59662.81640625,59658.74609375,59833.37890625,,,,,2021-12-03 00:00:00 UTC,0.099609375,0.421875,,,北海道,43
JP-01,HOKKAIDO,2021-12-20 00:00:00 UTC,61181.19140625,61176.921875,61471.76953125,1474.20703125,1474.110107421875,1489.090576171875,39.0214729309082,39.00897216796875,133.05302429199219,59666.0703125,59661.91015625,59842.00390625,,,,,2021-12-03 00:00:00 UTC,0.088134765625,0.34375,,,北海道,44
JP-01,HOKKAIDO,2021-12-21 00:00:00 UTC,61181.66015625,61177.30859375,61472.4140625,1474.2738037109375,1474.175048828125,1489.554931640625,36.473045349121094,36.461105346679688,126.10520935058594,59669.69140625,59665.44921875,59851.76171875,,,,,2021-12-03 00:00:00 UTC,0.0667724609375,0.46875,,,北海道,45
JP-01,HOKKAIDO,2021-12-22 00:00:00 UTC,61182.1328125,61177.703125,61473.59765625,1474.3291015625,1474.228515625,1489.998046875,33.910934448242188,33.899631500244141,118.70112609863281,59673.07421875,59668.7578125,59861.5078125,,,,,2021-12-03 00:00:00 UTC,0.0552978515625,0.47265625,,,北海道,46
