japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-05-07,25709.771484375,25671.560546875,26455.53515625,889.4575805664,887.7691040039,922.0252075195,2375.70703125,2367.1911621094,2826.568359375,22325.380859375,22301.59375,22510.880859375,,,,,2021-05-06,6.4575805663999972,256.771484375,,,北海道
JP-01,HOKKAIDO,2021-05-08,25964.7109375,25890.14453125,27449.83203125,896.595703125,893.3604125977,959.0368041992,2509.6147460938,2492.5236816406,3414.4328613281,22426.703125,22381.3125,22783.515625,,,,,2021-05-06,7.1381225586000028,254.939453125,,,北海道
JP-01,HOKKAIDO,2021-05-09,26212.802734375,26107.146484375,28368.201171875,904.180847168,899.5253295898,994.0791015625,2656.6848144531,2630.8793945312,4022.7084960938,22546.537109375,22481.45703125,23061.59765625,,,,,2021-05-06,7.5851440430000139,248.091796875,,,北海道
JP-01,HOKKAIDO,2021-05-10,26461.470703125,26326.828125,29258.044921875,912.2548828125,906.291809082,1027.4251708984,2782.4790039062,2748.1872558594,4598.2670898438,22673.8203125,22590.76953125,23332.240234375,,,,,2021-05-06,8.0740356444999861,248.66796875,,,北海道
JP-01,HOKKAIDO,2021-05-11,26703.802734375,26541.93359375,30107.12890625,920.7772827148,913.6068725586,1059.2445068359,2886.6879882812,2844.3381347656,5130.5541992188,22807.931640625,22708.439453125,23593.556640625,,,,,2021-05-06,8.52239990229998,242.33203125,,,北海道
JP-01,HOKKAIDO,2021-05-12,26953.470703125,26765.828125,30936.708984375,929.6295166016,921.342590332,1089.6159667969,2981.5385742188,2931.5131835938,5634.51171875,22953.810546875,22839.2265625,23853.75390625,,,,,2021-05-06,8.8522338868000361,249.66796875,,,北海道
JP-01,HOKKAIDO,2021-05-13,27211.560546875,26999.1953125,31766.7890625,938.8228149414,929.5006103516,1118.7369384766,3088.05859375,3030.3994140625,6149.056640625,23093.080078125,22964.70703125,24095.123046875,,,,,2021-05-06,9.19329833979998,258.08984375,,,北海道
JP-01,HOKKAIDO,2021-05-14,27461.123046875,27225.80078125,32553.01953125,948.3588867188,938.0745239258,1146.7854003906,3182.7805175781,3117.9431152344,6628.8940429688,23235.486328125,23094.458984375,24330.4765625,,,,,2021-05-06,9.536071777400025,249.5625,,,北海道
JP-01,HOKKAIDO,2021-05-15,27700.931640625,27440.2734375,33360.8828125,958.1997070312,947.0187988281,1173.8511962891,3258.1323242188,3186.7895507812,7054.8315429688,23367.30859375,23214.7421875,24544.990234375,,,,,2021-05-06,9.8408203123999556,239.80859375,,,北海道
JP-01,HOKKAIDO,2021-05-16,27942.453125,27666.1875,34010.89453125,968.2736816406,956.2562255859,1200.0003662109,3356.7954101562,3278.6889648438,7518.1049804688,23518.806640625,23355.517578125,24773.8984375,,,,,2021-05-06,10.073974609400011,241.521484375,,,北海道
JP-01,HOKKAIDO,2021-05-17,28181.943359375,27890.216796875,34648.11328125,978.649230957,965.8486938477,1225.4526367188,3440.1936035156,3355.9079589844,7935.330078125,23675.310546875,23502.12109375,25004.65234375,,,,,2021-05-06,10.375549316399997,239.490234375,,,北海道
JP-01,HOKKAIDO,2021-05-18,28416.51171875,28109.248046875,35269.12890625,989.2998657227,975.7645874023,1250.2736816406,3506.8896484375,3417.0910644531,8300.9072265625,23835.900390625,23653.552734375,25236.046875,,,,,2021-05-06,10.650634765700033,234.568359375,,,北海道
JP-01,HOKKAIDO,2021-05-19,28660.6875,28337.908203125,35893.74609375,1000.1035766602,985.8788452148,1274.3937988281,3568.0090332031,3473.1027832031,8639.8095703125,24006.927734375,23816.037109375,25474.474609375,,,,,2021-05-06,10.8037109375,244.17578125,,,北海道
JP-01,HOKKAIDO,2021-05-20,28907.564453125,28569.896484375,36521.78515625,1011.0980224609,996.2240600586,1297.9400634766,3642.3017578125,3542.1689453125,8998.3017578125,24167.046875,23968.326171875,25697.064453125,,,,,2021-05-06,10.994445800699964,246.876953125,,,北海道
JP-01,HOKKAIDO,2021-05-21,29147.626953125,28795.77734375,37120.3828125,1022.2833862305,1006.7966918945,1320.9794921875,3707.7824707031,3602.8764648438,9323.943359375,24327.517578125,24121.53515625,25915.6328125,,,,,2021-05-06,11.185363769600031,240.0625,,,北海道
JP-01,HOKKAIDO,2021-05-22,29380.005859375,29009.56640625,37780.48046875,1033.6253662109,1017.5587158203,1343.5450439453,3760.9086914062,3651.7927246094,9607.4189453125,24472.7578125,24260.169921875,26114.59765625,,,,,2021-05-06,11.341979980399969,232.37890625,,,北海道
JP-01,HOKKAIDO,2021-05-23,29609.689453125,29232.58984375,38233.3203125,1045.0640869141,1028.4478759766,1365.6140136719,3832.8840332031,3719.1975097656,9928.8017578125,24637.611328125,24418.712890625,26330.46875,,,,,2021-05-06,11.438720703200033,229.68359375,,,北海道
JP-01,HOKKAIDO,2021-05-24,29836.537109375,29451.763671875,38683.7109375,1056.6646728516,1039.5250244141,1387.3126220703,3890.5795898438,3772.9182128906,10204.134765625,24806.1015625,24581.28515625,26545.16796875,,,,,2021-05-06,11.6005859375,226.84765625,,,北海道
JP-01,HOKKAIDO,2021-05-25,30061.46875,29667.7265625,39140.98828125,1068.4139404297,1050.7751464844,1408.7010498047,3935.43359375,3814.3608398438,10436.5888671875,24977.515625,24747.13671875,26760.791015625,,,,,2021-05-06,11.749267578099989,224.931640625,,,北海道
