japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji,__index_level_0__
JP-01,HOKKAIDO,2021-07-03 00:00:00 UTC,41422.4765625,41410.3046875,41597.8203125,1403.1170654296875,1402.4576416015625,1416.5592041015625,802.9676513671875,802.4736328125,892.4720458984375,39203.73046875,39192.72265625,39272.78515625,,,,,2021-07-02 00:00:00 UTC,2.1170654296875,120.4765625,,,北海道,28
JP-01,HOKKAIDO,2021-07-04 00:00:00 UTC,41443.89453125,41420.79296875,41766.41015625,1405.1527099609375,1403.8980712890625,1430.683349609375,749.547607421875,748.67156982421875,908.30950927734375,39273.359375,39252.40234375,39403.6484375,,,,,2021-07-02 00:00:00 UTC,2.03564453125,21.41796875,,,北海道,29
JP-01,HOKKAIDO,2021-07-05 00:00:00 UTC,41463.578125,41430.66015625,41909.4921875,1407.080810546875,1405.2891845703125,1443.5535888671875,700.48779296875,699.32012939453125,912.1031494140625,39339.8125,39309.87890625,39526.08984375,,,,,2021-07-02 00:00:00 UTC,1.9281005859375,19.68359375,,,北海道,30
JP-01,HOKKAIDO,2021-07-06 00:00:00 UTC,41486.31640625,41444.57421875,42036.4921875,1408.891845703125,1406.6153564453125,1455.1978759765625,657.57537841796875,656.1844482421875,909.67462158203125,39402.16015625,39364.11328125,39637.93359375,,,,,2021-07-02 00:00:00 UTC,1.81103515625,22.73828125,,,北海道,31
JP-01,HOKKAIDO,2021-07-07 00:00:00 UTC,41514.5703125,41464.87109375,42155.98046875,1410.609130859375,1407.8951416015625,1465.7821044921875,621.87469482421875,620.30828857421875,905.77984619140625,39461.54296875,39416.16796875,39741.8125,,,,,2021-07-02 00:00:00 UTC,1.71728515625,28.25390625,,,北海道,32
JP-01,HOKKAIDO,2021-07-08 00:00:00 UTC,41544.26171875,41487.39453125,42265.6640625,1412.256591796875,1409.1478271484375,1475.4825439453125,594.598388671875,592.884765625,905.179443359375,39516.20703125,39464.21875,39837.7890625,,,,,2021-07-02 00:00:00 UTC,1.6474609375,29.69140625,,,北海道,33
JP-01,HOKKAIDO,2021-07-09 00:00:00 UTC,41569.828125,41506.53125,42357.1328125,1413.8427734375,1410.377685546875,1484.3248291015625,567.00164794921875,565.18212890625,896.75457763671875,39567.78515625,39509.828125,39925.9140625,,,,,2021-07-02 00:00:00 UTC,1.586181640625,25.56640625,,,北海道,34
JP-01,HOKKAIDO,2021-07-10 00:00:00 UTC,41592.8671875,41523.77734375,42434.41796875,1415.3624267578125,1411.575439453125,1492.3941650390625,539.03271484375,537.144287109375,881.25823974609375,39617.4140625,39554.06640625,40008.3203125,,,,,2021-07-02 00:00:00 UTC,1.5196533203125,23.0390625,,,北海道,35
JP-01,HOKKAIDO,2021-07-11 00:00:00 UTC,41612.51171875,41538.2265625,42495.18359375,1416.81494140625,1412.737548828125,1499.7386474609375,511.8056640625,509.87704467773438,861.3094482421875,39665.07421875,39596.85546875,40085.12109375,,,,,2021-07-02 00:00:00 UTC,1.4525146484375,19.64453125,,,北海道,36
JP-01,HOKKAIDO,2021-07-12 00:00:00 UTC,41630.69921875,41551.7421875,42546.48046875,1418.18896484375,1413.849609375,1506.441650390625,484.5184326171875,482.57711791992188,836.31268310546875,39711.05859375,39638.44140625,40157.859375,,,,,2021-07-02 00:00:00 UTC,1.3740234375,18.1875,,,北海道,37
JP-01,HOKKAIDO,2021-07-13 00:00:00 UTC,41651.515625,41568.3515625,42597.03515625,1419.48486328125,1414.9088134765625,1512.494140625,460.12939453125,458.18707275390625,812.11468505859375,39754.66796875,39678.08203125,40224.140625,,,,,2021-07-02 00:00:00 UTC,1.2958984375,20.81640625,,,北海道,38
